time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
15.4,2,9,7,6153.44,2559.84,4.77778,32,0.64
15.4,3,10,6,6879.36,3456.96,5.4,32,0.64
15.9,1,11,9,5968.32,3227.12,4.90909,32,0.64
15.9,2,9,7,6254.08,2522.8,4.77778,32,0.64
15.9,3,10,5,6718.24,3424.08,5.5,32,0.64
16.4,1,11,9,5828.16,3311.28,4.90909,32,0.64
16.4,2,10,8,5910.8,4579.52,4.6,32,0.64
16.4,3,9,5,7086.16,2911.04,5.77778,32,0.64
16.9,1,11,9,5810.64,3542.08,4.90909,32,0.64
16.9,2,9,8,6447.52,2758.24,4.3,32,0.64
16.9,3,10,5,6104.64,3599.04,5.77778,32,0.64
17.4,1,11,9,6040.64,3632.24,5,32,0.64
17.4,2,9,7,6201.76,2463.6,4.77778,32,0.64
17.4,3,10,6,6470.4,3761.84,5.4,32,0.64
17.9,1,11,9,6033.04,3625.76,4.90909,32,0.64
17.9,2,9,7,6184.32,2463.76,4.77778,32,0.64
17.9,3,10,5,6548.48,3814.16,5.4,32,0.64
18.4,1,11,9,6146.48,3626.96,4.90909,32,0.64
18.4,2,9,7,6201.76,2463.6,4.77778,32,0.64
18.4,3,10,5,6439.44,3812.4,5.4,32,0.64
18.9,1,11,9,6040.56,3644.64,4.90909,32,0.64
18.9,2,9,7,6184.16,2463.6,4.77778,32,0.64
18.9,3,10,6,6516.32,3841.44,5.4,32,0.64
19.4,1,11,9,6015.36,3700.56,4.90909,32,0.64
19.4,2,9,7,6184.16,2463.76,4.77778,32,0.64
19.4,3,10,6,6576.64,3827.76,5.3,32,0.64
19.9,1,11,9,5994.96,3743.84,4.90909,32,0.64
19.9,2,9,7,6169.28,2463.44,4.66667,32,0.64
19.9,3,10,7,6548.48,3821.04,5.2,32,0.64
20.4,1,11,9,6022.96,3750.48,4.90909,32,0.64
20.4,2,9,7,6169.12,2463.44,4.66667,32,0.64
20.4,3,10,7,6516.32,3732.48,5.3,32,0.64
20.9,1,11,9,6015.36,3688.48,4.90909,32,0.64
20.9,2,9,7,5878.88,2463.6,4.66667,32,0.64
20.9,3,10,7,6741.44,3745.2,5.2,32,0.64
21.4,1,11,9,6080.8,3749.68,4.81818,32,0.64
21.4,2,9,7,5833.2,2583.84,4.66667,32,0.64
