time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
23.9,1,0,0,0,32,9642.24,0
23.9,2,0,0,0,32,8253.44,0
23.9,3,0,0,0,32,10444.4,0
24.4,1,0,0,0,32,9861.28,0
24.4,2,0,0,0,32,8238.64,0
24.4,3,0,0,0,32,10547.6,0
24.9,1,0,0,0,32,9790.88,0
24.9,2,0,0,0,32,8295.92,0
24.9,3,0,0,0,32,10238.1,0
25.4,1,0,0,0,32,9780,0
25.4,2,0,0,0,32,8270.56,0
25.4,3,0,0,0,32,10252.4,0
25.9,1,0,0,0,32,9704.08,0
25.9,2,0,0,0,32,8299.04,0
25.9,3,0,0,0,32,10240.2,0
26.4,1,0,0,0,32,9565.28,0
26.4,2,0,0,0,32,8012.56,0
26.4,3,0,0,0,32,10061.2,0
26.9,1,0,0,0,32,10127.4,0
26.9,2,0,0,0,32,8095.68,0
26.9,3,0,0,0,32,9547.12,0
27.4,1,0,0,0,32,10284.1,0
27.4,2,0,0,0,32,7874.16,0
27.4,3,0,0,0,32,9723.6,0
27.9,1,0,0,0,32,10348.6,0
27.9,2,0,0,0,32,7588.96,0
27.9,3,0,0,0,32,9571.68,0
28.4,1,0,0,0,32,10342.2,0
28.4,2,0,0,0,32,7574,0
28.4,3,0,0,0,32,9794.96,0
28.9,1,0,0,0,32,10311,0
28.9,2,0,0,0,32,7573.92,0
28.9,3,0,0,0,32,9554.16,0
29.4,1,0,0,0,32,10109.1,0
29.4,2,0,0,0,32,7588.64,0
29.4,3,0,0,0,32,9591.84,0
29.9,1,0,0,0,32,10298.1,0
29.9,2,0,0,0,32,7588.4,0
29.9,3,0,0,0,32,9417.04,0
30.4,1,0,0,0,32,10482.3,0
30.4,2,0,0,0,32,7736.08,0
30.4,3,0,0,0,32,9434.56,0
30.9,1,0,0,0,32,10292.1,0
30.9,2,0,0,0,32,7308.8,0
30.9,3,0,0,0,32,9581.44,0
31.4,1,0,0,0,32,10396.6,0
31.4,2,0,0,0,32,7499.92,0
31.4,3,0,0,0,32,9759.12,0
31.9,1,0,0,0,32,10287,0
31.9,2,0,0,0,32,7595.12,0
31.9,3,0,0,0,32,9783.36,0
32.4,1,0,0,0,32,10359.2,0
32.4,2,0,0,0,32,7522.16,0
32.4,3,0,0,0,32,9802,0
32.9,1,0,0,0,32,9714.16,0
32.9,2,0,0,0,32,7813.84,0
32.9,3,0,0,0,32,10121.4,0
33.4,1,0,0,0,32,9741.44,0
33.4,2,0,0,0,32,9412.96,0
33.4,3,0,0,0,32,11179.3,0
33.9,1,0,0,0,32,10260.5,0
33.9,2,0,0,0,32,7941.04,0
33.9,3,0,0,0,32,10443.4,0
34.4,1,0,0,0,32,9492,0
34.4,2,0,0,0,32,8414.4,0
34.4,3,0,0,0,32,9963.6,0
34.9,1,0,0,0,32,9535.92,0
34.9,2,0,0,0,32,8424.48,0
34.9,3,0,0,0,32,9936.72,0
35.4,1,0,0,0,32,9631.52,0
35.4,2,0,0,0,32,8916.72,0
35.4,3,0,0,0,32,9921.92,0
35.9,1,0,0,0,32,9556.56,0
35.9,2,0,0,0,32,9134.16,0
35.9,3,0,0,0,32,9760.72,0
36.4,1,0,0,0,32,9621.76,0
36.4,2,0,0,0,32,9084.8,0
36.4,3,0,0,0,32,9728.24,0
36.9,1,0,0,0,32,9546.24,0
36.9,2,0,0,0,32,9635.84,0
36.9,3,0,0,0,32,9728.16,0
37.4,1,0,0,0,32,9725.84,0
37.4,2,0,0,0,32,9546.4,0
37.4,3,0,0,0,32,10018.5,0
37.9,1,0,0,0,32,9679.44,0
37.9,2,0,0,0,32,9554.32,0
37.9,3,0,0,0,32,9834.48,0
38.4,1,0,0,0,32,9741.92,0
38.4,2,0,0,0,32,9651.44,0
38.4,3,0,0,0,32,9669.44,0
38.9,1,0,0,0,32,9842.4,0
38.9,2,0,0,0,32,9643.6,0
38.9,3,0,0,0,32,9803.84,0
39.4,1,0,0,0,32,9857.52,0
39.4,2,0,0,0,32,9563.68,0
39.4,3,0,0,0,32,9716.64,0
39.9,1,0,0,0,32,9877.6,0
39.9,2,0,0,0,32,9511.76,0
39.9,3,0,0,0,32,9829.2,0
40.4,1,0,0,0,32,9839.44,0
40.4,2,0,0,0,32,9448.88,0
40.4,3,0,0,0,32,9997.04,0
40.9,1,0,0,0,32,9790.4,0
40.9,2,0,0,0,32,9419.36,0
40.9,3,0,0,0,32,10029.1,0
41.4,1,0,0,0,32,9831.04,0
41.4,2,0,0,0,32,9486.64,0
41.4,3,0,0,0,32,9996.88,0
41.9,1,0,0,0,32,9987.44,0
41.9,2,0,0,0,32,9535.04,0
41.9,3,0,0,0,32,9996.8,0
42.4,1,0,0,0,32,9642.4,0
42.4,2,0,0,0,32,9573.52,0
42.4,3,0,0,0,32,9813.76,0
42.9,1,0,0,0,32,9770.72,0
42.9,2,0,0,0,32,9559.04,0
42.9,3,0,0,0,32,9931.68,0
43.4,1,0,0,0,32,9787.12,0
43.4,2,0,0,0,32,9595.6,0
43.4,3,0,0,0,32,10114,0
43.9,1,0,0,0,32,9748,0
43.9,2,0,0,0,32,9534.72,0
43.9,3,0,0,0,32,9990.56,0
44.4,1,0,0,0,32,9748.4,0
44.4,2,0,0,0,32,9670.24,0
44.4,3,0,0,0,32,9978.56,0
44.9,1,0,0,0,32,9768.64,0
44.9,2,0,0,0,32,9311.36,0
44.9,3,0,0,0,32,9632,0
45.4,1,0,0,0,32,9565.36,0
45.4,2,0,0,0,32,9896.88,0
45.4,3,0,0,0,32,10295.5,0
