time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
13.4,2,-0.0645202,0.8205,0.5,35.282,11295.5,0.108289
13.4,3,-0.213762,0.652206,1,34.6088,10160.4,0.107297
13.9,1,-0.0498438,0.952036,-0,35.8081,10666.4,0.10881
13.9,2,-0.0649526,0.820406,0.5,35.2816,11416.6,0.108289
13.9,3,-0.212578,0.652202,1,34.6088,10188.8,0.107297
14.4,1,-0.0459392,0.951856,-0,35.8074,10566.5,0.10881
14.4,2,-0.0691109,0.819497,0.5,35.278,11536.7,0.108289
14.4,3,-0.197795,0.652188,1,34.6088,10541.3,0.107297
14.9,1,-0.0474275,0.951912,-0,35.8076,10439.4,0.10881
14.9,2,-0.0710786,0.819065,0.5,35.2763,11561,0.108289
14.9,3,-0.189492,0.65225,1,34.609,10736.8,0.107297
15.4,1,-0.0607309,0.952595,0.5,35.8104,10880.1,0.10881
15.4,2,-0.0717786,0.818911,0.5,35.2756,11438,0.108289
15.4,3,-0.189489,0.65225,1,34.609,10740,0.107297
15.9,1,-0.0689983,0.952684,0.5,35.8107,11163,0.10881
15.9,2,-0.0541413,0.821727,0.5,35.2869,10838.4,0.108289
15.9,3,-0.175005,0.652389,1,34.6096,11070,0.107297
16.4,1,-0.0689166,0.952685,0.5,35.8107,11113,0.10881
16.4,2,-0.0536905,0.821735,0.5,35.2869,10976.3,0.108289
16.4,3,-0.187827,0.652268,1,34.6091,10774.8,0.107297
16.9,1,-0.0717374,0.952663,0.5,35.8107,11211.6,0.10881
16.9,2,-0.054971,0.821713,0.5,35.2869,11055.3,0.108289
16.9,3,-0.180741,0.652346,1,34.6094,10936.3,0.107297
17.4,1,-0.0722424,0.952659,0.5,35.8106,11410.6,0.10881
17.4,2,-0.0532547,0.821742,0.5,35.287,10962.4,0.108289
17.4,3,-0.181635,0.652336,1,34.6093,10912.9,0.107297
17.9,1,-0.0740617,0.952644,0.5,35.8106,11023.7,0.10881
17.9,2,-0.054971,0.821713,0.5,35.2869,10941.1,0.108289
17.9,3,-0.187837,0.652268,1,34.6091,10774.6,0.107297
18.4,1,-0.076485,0.952544,0.5,35.8102,11187.4,0.10881
18.4,2,-0.0539893,0.82173,0.5,35.2869,10774.6,0.108289
18.4,3,-0.181508,0.652337,1,34.6093,10914.7,0.107297
18.9,1,-0.0802861,0.952532,0.5,35.8101,11437.5,0.10881
18.9,2,-0.055395,0.821706,0.5,35.2868,10966,0.108289
18.9,3,-0.181638,0.652336,1,34.6093,10915.8,0.107297
19.4,1,-0.0795639,0.952525,0.5,35.8101,11325.9,0.10881
19.4,2,-0.053258,0.821742,0.5,35.287,10903.1,0.108289
19.4,3,-0.185837,0.65229,1,34.6092,10823.1,0.107297
19.9,1,-0.0766983,0.952543,0.5,35.8102,11291.5,0.10881
19.9,2,-0.0650204,0.820391,0.5,35.2816,11359,0.108289
19.9,3,-0.19508,0.652207,1,34.6088,10600.9,0.107297
20.4,1,-0.0784177,0.952532,0.5,35.8101,11468.3,0.10881
20.4,2,-0.0649812,0.820399,0.5,35.2816,11266.2,0.108289
20.4,3,-0.197267,0.652191,1,34.6088,10535,0.107297
20.9,1,-0.0790044,0.952528,0.5,35.8101,11391.4,0.10881
20.9,2,-0.0806143,0.817445,0.5,35.2698,11605.4,0.108289
20.9,3,-0.197585,0.652189,1,34.6088,10543.4,0.107297
21.4,1,-0.0759743,0.952549,0.5,35.8102,11169.6,0.10881
21.4,2,-0.0800842,0.817482,0.5,35.2699,11584.2,0.108289
21.4,3,-0.181459,0.652338,1,34.6094,10883.8,0.107297
21.9,1,-0.0739298,0.952645,0.5,35.8106,11038.7,0.10881
21.9,2,-0.0800842,0.817482,0.5,35.2699,11604.8,0.108289
21.9,3,-0.174167,0.652288,1,34.6092,10825.7,0.107297
22.4,1,-0.0828916,0.952709,0.5,35.8108,11715.4,0.10881
22.4,2,-0.0806143,0.817445,0.5,35.2698,11700.3,0.108289
22.4,3,-0.177042,0.652386,1,34.6095,10756.8,0.107297
22.9,1,-0.0790998,0.952528,0.5,35.8101,11396,0.10881
22.9,2,-0.0806143,0.817445,0.5,35.2698,11658.7,0.108289
22.9,3,-0.1767,0.65239,1,34.6096,10764.6,0.107297
23.4,1,-0.0827066,0.952693,0.5,35.8108,11756.2,0.10881
23.4,2,-0.0806143,0.817445,0.5,35.2698,11459,0.108289
23.4,3,-0.162842,0.649502,1,34.598,11118.7,0.107297
23.9,1,-0.0818826,0.95262,0.5,35.8105,11614.2,0.10881
23.9,2,-0.0815119,0.817384,0.5,35.2695,11373.4,0.108289
23.9,3,-0.164289,0.650012,1,34.6,11076.2,0.107297
24.4,1,-0.082216,0.952785,0.5,35.8111,11702.1,0.10881
24.4,2,-0.0645255,0.820499,0.5,35.282,10922.7,0.108289
24.4,3,-0.159338,0.647732,1,34.5909,11219.4,0.107297
24.9,1,-0.0826109,0.952833,0.5,35.8113,11912.1,0.10881
24.9,2,-0.0645255,0.820499,0.5,35.282,10914.1,0.108289
24.9,3,-0.16234,0.649325,1,34.5973,11102.2,0.107297
25.4,1,-0.0802001,0.952534,0.5,35.8101,11793.4,0.10881
25.4,2,-0.0645255,0.820499,0.5,35.282,10915.9,0.108289
25.4,3,-0.163518,0.64974,1,34.599,11077,0.107297
25.9,1,-0.0811703,0.952655,0.5,35.8106,11887.8,0.10881
25.9,2,-0.0645255,0.820499,0.5,35.282,10778.3,0.108289
25.9,3,-0.152969,0.646931,1,34.5877,11226.5,0.107297
26.4,1,-0.080983,0.952632,0.5,35.8105,11941.9,0.10881
26.4,2,-0.0645255,0.820499,0.5,35.282,10847.4,0.108289
26.4,3,-0.148309,0.646421,0.5,34.5857,11325.4,0.107297
26.9,1,-0.079953,0.952504,0.5,35.81,12111.9,0.10881
26.9,2,-0.0393482,0.861441,-0,35.4458,11206.6,0.108289
26.9,3,-0.153401,0.646978,1,34.5879,11202.2,0.107297
27.4,1,-0.0992567,0.963543,0.5,35.8542,13240.9,0.10881
27.4,2,-0.0407191,0.861734,-0,35.4469,12240.8,0.108289
27.4,3,-0.145682,0.646134,0.5,34.5845,11426.1,0.107297
27.9,1,-0.0812143,0.95266,0.5,35.8106,13308,0.10881
27.9,2,-0.0707402,0.819139,0.5,35.2766,12855,0.108289
27.9,3,-0.152311,0.646859,1,34.5874,11709.7,0.107297
28.4,1,-0.0814796,0.952693,0.5,35.8108,13281.1,0.10881
28.4,2,-0.0635225,0.820717,0.5,35.2829,12545.4,0.108289
28.4,3,-0.154011,0.647045,1,34.5882,11651.9,0.107297
28.9,1,-0.079952,0.952504,0.5,35.81,13446.8,0.10881
28.9,2,-0.064403,0.820525,0.5,35.2821,12577.5,0.108289
28.9,3,-0.153682,0.647009,1,34.588,11695.6,0.107297
29.4,1,-0.0798532,0.952492,0.5,35.81,13543.7,0.10881
29.4,2,-0.062418,0.820957,0.5,35.2838,12625.1,0.108289
29.4,3,-0.142799,0.64571,0.5,34.5828,11930.3,0.107297
29.9,1,-0.0830058,0.952719,0.5,35.8109,13065.1,0.10881
29.9,2,-0.0654865,0.820289,0.5,35.2812,12632.6,0.108289
29.9,3,-0.144573,0.645979,0.5,34.5839,11880,0.107297
30.4,1,-0.0831778,0.952852,0.5,35.8114,13230.6,0.10881
30.4,2,-0.0816034,0.817378,0.5,35.2695,12716.8,0.108289
30.4,3,-0.13442,0.644534,0.5,34.5781,12008.5,0.107297
30.9,1,-0.082799,0.952857,0.5,35.8114,13379,0.10881
30.9,2,-0.083018,0.817498,0.5,35.27,12702.2,0.108289
30.9,3,-0.120093,0.642873,0.5,34.5715,12217.4,0.107297
31.4,1,-0.0814748,0.952693,0.5,35.8108,13380.7,0.10881
31.4,2,-0.0838462,0.817694,0.5,35.2708,12825.8,0.108289
31.4,3,-0.14699,0.646277,0.5,34.5851,11601,0.107297
31.9,1,-0.0234653,0.949233,-0,35.7969,14825.7,0.10881
31.9,2,-0.0358919,0.698753,-0,34.795,11426.3,0.108289
31.9,3,-0.133294,0.644401,0.5,34.5776,11818.6,0.107297
32.4,1,-0.0337306,0.950046,-0,35.8002,14639.2,0.10881
32.4,2,-0.0330863,0.694556,-0,34.7782,11579.6,0.108289
32.4,3,-0.0854485,0.638323,0.5,34.5533,12449.6,0.107297
32.9,1,-0.0348846,0.950135,-0,35.8005,14587.5,0.10881
32.9,2,-0.0328093,0.690745,-0,34.763,11439,0.108289
32.9,3,-0.0936182,0.639576,0.5,34.5583,12349,0.107297
33.4,1,-0.0271913,0.949543,-0,35.7982,14745,0.10881
33.4,2,-0.0335563,0.688638,-0,34.7546,11418.8,0.108289
33.4,3,-0.0995623,0.640419,0.5,34.5617,12259.2,0.107297
33.9,1,-0.0353273,0.950168,-0,35.8007,14635.4,0.10881
33.9,2,-0.0376788,0.697178,-0,34.7887,11102.3,0.108289
33.9,3,-0.0958822,0.639924,0.5,34.5597,12248.6,0.107297
34.4,1,-0.05513,0.951477,0.5,35.8059,14553.6,0.10881
34.4,2,-0.0444837,0.683121,-0,34.7325,11868.8,0.108289
34.4,3,-0.0936182,0.639576,0.5,34.5583,12099.4,0.107297
34.9,1,-0.0604083,0.951651,0.5,35.8066,14574.6,0.10881
34.9,2,-0.0440884,0.684616,-0,34.7385,11661.2,0.108289
34.9,3,-0.0878704,0.638694,0.5,34.5548,12060.5,0.107297
35.4,1,-0.0583613,0.951584,0.5,35.8063,14767.8,0.10881
35.4,2,-0.0453037,0.68021,-0,34.7208,11555.3,0.108289
35.4,3,-0.0952134,0.639821,0.5,34.5593,11951.6,0.107297
35.9,1,-0.0552381,0.951481,0.5,35.8059,14892.2,0.10881
35.9,2,-0.0458144,0.678206,-0,34.7128,11101.3,0.108289
35.9,3,-0.0952134,0.639821,0.5,34.5593,11974.5,0.107297
36.4,1,-0.0350584,0.950148,-0,35.8006,15346.2,0.10881
36.4,2,-0.0462978,0.664403,-0,34.6576,11320.6,0.108289
36.4,3,-0.0995623,0.640419,0.5,34.5617,11928.5,0.107297
36.9,1,-0.0383627,0.9504,-0,35.8016,15217.4,0.10881
36.9,2,-0.0461295,0.663368,-0,34.6535,10985.4,0.108289
36.9,3,-0.0936182,0.639576,0.5,34.5583,11978.6,0.107297
37.4,1,-0.0364222,0.950252,-0,35.801,15182.5,0.10881
37.4,2,-0.0458473,0.661629,-0,34.6465,11223,0.108289
37.4,3,-0.0958951,0.639926,0.5,34.5597,11948.7,0.107297
37.9,1,-0.0352682,0.950164,-0,35.8007,15415.8,0.10881
37.9,2,-0.049439,0.662762,-0,34.651,11029.5,0.108289
37.9,3,-0.0808416,0.63781,0.5,34.5512,12141.4,0.107297
38.4,1,-0.0349371,0.950139,-0,35.8006,15538.6,0.10881
38.4,2,-0.0494928,0.66065,-0,34.6426,10505.6,0.108289
38.4,3,-0.0931872,0.63951,0.5,34.558,11997.8,0.107297
38.9,1,-0.0297989,0.949744,-0,35.799,15824.6,0.10881
38.9,2,-0.0495025,0.660271,-0,34.6411,10308.6,0.108289
38.9,3,-0.107525,0.641388,0.5,34.5656,11779.2,0.107297
39.4,1,-0.0361206,0.950229,-0,35.8009,15530.2,0.10881
39.4,2,-0.0542633,0.658474,0.5,34.6339,10583.2,0.108289
39.4,3,-0.0839048,0.638091,0.5,34.5524,12115.8,0.107297
39.9,1,-0.0467625,0.951061,-0,35.8042,15263.4,0.10881
39.9,2,-0.0537504,0.662016,0.5,34.6481,10435.6,0.108289
39.9,3,-0.0998019,0.640448,0.5,34.5618,11738.6,0.107297
40.4,1,-0.0447193,0.950906,-0,35.8036,15810.7,0.10881
40.4,2,-0.053853,0.661279,0.5,34.6451,10429.8,0.108289
40.4,3,-0.0452334,0.626087,-0,34.5043,12742.6,0.107297
40.9,1,-0.0505199,0.951292,0.5,35.8052,15331.8,0.10881
40.9,2,-0.0547213,0.655322,0.5,34.6213,10579.7,0.108289
40.9,3,-0.0271234,0.621878,-0,34.4875,13245.3,0.107297
41.4,1,-0.04899,0.951205,-0,35.8048,15427.8,0.10881
41.4,2,-0.0545653,0.656398,0.5,34.6256,10927.9,0.108289
41.4,3,-0.0271234,0.621878,-0,34.4875,13075.5,0.107297
41.9,1,-0.0478243,0.95114,-0,35.8046,15466.9,0.10881
41.9,2,-0.0586003,0.626874,0.5,34.5075,11581.2,0.108289
41.9,3,-0.0304982,0.622752,-0,34.491,12971.8,0.107297
42.4,1,-0.0461715,0.951016,-0,35.8041,15525.6,0.10881
42.4,2,-0.0529111,0.623625,0.5,34.4945,11420.3,0.108289
42.4,3,-0.0178282,0.62129,-0,34.4852,13303.8,0.107297
42.9,1,-0.0438471,0.95084,-0,35.8034,15601,0.10881
42.9,2,-0.047404,0.621027,-0,34.4841,11202.8,0.108289
42.9,3,-0.0245487,0.621306,-0,34.4852,13165.4,0.107297
43.4,1,-0.0484755,0.951176,-0,35.8047,15481.5,0.10881
43.4,2,-0.041894,0.618414,-0,34.4737,11433.8,0.108289
43.4,3,-0.0325796,0.623247,-0,34.493,12926.4,0.107297
43.9,1,-0.0561626,0.951511,0.5,35.806,15440.3,0.10881
43.9,2,-0.047404,0.621027,-0,34.4841,11139.6,0.108289
43.9,3,-0.0325767,0.623246,-0,34.493,12914.2,0.107297
44.4,1,-0.0601449,0.951642,0.5,35.8066,15602.7,0.10881
44.4,2,-0.0520073,0.625395,0.5,34.5016,11166.6,0.108289
44.4,3,-0.0275634,0.621992,-0,34.488,13014.7,0.107297
44.9,1,-0.0614101,0.951684,0.5,35.8067,15562.8,0.10881
44.9,2,-0.057041,0.61633,0.5,34.4653,11636.3,0.108289
44.9,3,-0.0253204,0.621411,-0,34.4856,13120.4,0.107297
45.4,1,-0.0527231,0.951398,0.5,35.8056,15463.5,0.10881
45.4,2,-0.0564269,0.617985,0.5,34.4719,11577.3,0.108289
45.4,3,-0.0130519,0.621857,-0,34.4874,13454.3,0.107297
45.9,1,-0.0435587,0.950818,-0,35.8033,16009.3,0.10881
45.9,2,-0.057041,0.61633,0.5,34.4653,11651.5,0.108289
45.9,3,-0.0130519,0.621857,-0,34.4874,13409.6,0.107297
46.4,1,-0.0736017,0.952083,0.5,35.8083,15377.1,0.10881
46.4,2,-0.0600994,0.610011,0.5,34.44,11850.7,0.108289
46.4,3,-0.0154205,0.621512,-0,34.486,13394.7,0.107297
46.9,1,-0.0582705,0.951581,0.5,35.8063,15429.3,0.10881
46.9,2,-0.0603119,0.609627,0.5,34.4385,11637.4,0.108289
46.9,3,-0.0447953,0.625963,-0,34.5039,12609.8,0.107297
47.4,1,-0.0582576,0.95158,0.5,35.8063,15443.8,0.10881
47.4,2,-0.0603139,0.609623,0.5,34.4385,11712.5,0.108289
47.4,3,-0.0536606,0.628936,0.5,34.5157,12371.9,0.107297
47.9,1,-0.0736103,0.952083,0.5,35.8083,16010.3,0.10881
47.9,2,-0.0539685,0.621366,0.5,34.4855,11629.7,0.108289
47.9,3,-0.0522545,0.628179,0.5,34.5127,12804.2,0.107297
48.4,1,-0.0704673,0.951981,0.5,35.8079,15193.4,0.10881
48.4,2,-0.0567983,0.616843,0.5,34.4674,11873.7,0.108289
48.4,3,-0.0537065,0.629263,0.5,34.5171,12701.3,0.107297
48.9,1,-0.0765019,0.952177,0.5,35.8087,14793.8,0.10881
48.9,2,-0.0576657,0.615007,0.5,34.46,11915.2,0.108289
48.9,3,-0.0578985,0.633544,0.5,34.5342,12471.4,0.107297
49.4,1,-0.0611727,0.951676,0.5,35.8067,15169.4,0.10881
49.4,2,-0.0641462,0.614073,0.5,34.4563,12034.9,0.108289
49.4,3,-0.0565745,0.632295,0.5,34.5292,12518.3,0.107297
49.9,1,-0.0735371,0.952081,0.5,35.8083,15045.2,0.10881
49.9,2,-0.061689,0.622228,0.5,34.4889,11709.7,0.108289
49.9,3,-0.0574112,0.633085,0.5,34.5323,12493.3,0.107297
50.4,1,-0.0680131,0.9519,0.5,35.8076,15181.8,0.10881
50.4,2,-0.0642554,0.613877,0.5,34.4555,12117.1,0.108289
50.4,3,-0.0539953,0.630041,0.5,34.5202,12681.7,0.107297
50.9,1,-0.0493907,0.951228,-0,35.8049,15493.7,0.10881
50.9,2,-0.0667756,0.620617,0.5,34.4825,12216,0.108289
50.9,3,-0.0355795,0.623779,-0,34.4951,13060.6,0.107297
51.4,1,-0.0493817,0.951228,-0,35.8049,15495.4,0.10881
51.4,2,-0.0668513,0.620483,0.5,34.4819,12212.5,0.108289
51.4,3,-0.0353055,0.623731,-0,34.4949,13048.2,0.107297
51.9,1,-0.0493817,0.951228,-0,35.8049,15566.5,0.10881
51.9,2,-0.0710218,0.613035,0.5,34.4521,12794.6,0.108289
51.9,3,-0.0366403,0.623968,-0,34.4959,13019.4,0.107297
52.4,1,-0.0435948,0.950821,-0,35.8033,15540.1,0.10881
52.4,2,-0.07084,0.613362,0.5,34.4534,12600.3,0.108289
52.4,3,-0.0281885,0.622154,-0,34.4886,13232.2,0.107297
52.9,1,-0.0597131,0.951628,0.5,35.8065,15000.1,0.10881
52.9,2,-0.0764896,0.612909,0.5,34.4516,12846.6,0.108289
52.9,3,-0.0194525,0.621185,-0,34.4847,13468.9,0.107297
53.4,1,-0.0464634,0.951038,-0,35.8042,15524.2,0.10881
53.4,2,-0.0764748,0.613051,0.5,34.4522,12874.6,0.108289
53.4,3,-0.0209099,0.621091,-0,34.4844,13464.1,0.107297
53.9,1,-0.0432235,0.950793,-0,35.8032,15483,0.10881
53.9,2,-0.0761291,0.609398,0.5,34.4376,13023.4,0.108289
53.9,3,-0.0160504,0.62142,-0,34.4857,13576.3,0.107297
54.4,1,-0.0447337,0.950907,-0,35.8036,15127.1,0.10881
54.4,2,-0.0740202,0.607418,0.5,34.4297,12908.1,0.108289
54.4,3,-0.0209129,0.621091,-0,34.4844,13469.3,0.107297
54.9,1,-0.0477741,0.951137,-0,35.8045,15101.4,0.10881
54.9,2,-0.0689261,0.600636,0.5,34.4025,13266.5,0.108289
54.9,3,-0.0209069,0.621091,-0,34.4844,13932.2,0.107297
55.4,1,-0.0267321,0.949507,-0,35.798,15669.4,0.10881
55.4,2,-0.0710895,0.60743,0.5,34.4297,13566.1,0.108289
55.4,3,-0.0139936,0.62172,-0,34.4869,14091.8,0.107297
55.9,1,-0.0338454,0.950055,-0,35.8002,15624.6,0.10881
55.9,2,-0.0687243,0.600185,0.5,34.4007,13927.8,0.108289
55.9,3,-0.0226706,0.621092,-0,34.4844,13830.6,0.107297
56.4,1,-0.0394082,0.95048,-0,35.8019,15864.5,0.10881
56.4,2,-0.0603062,0.573998,0.5,34.296,17772.4,0.108289
56.4,3,-0.0151891,0.698587,-0,34.7943,14369.4,0.107297
56.9,1,-0.0687047,0.960691,0.5,35.8428,16723.8,0.10881
56.9,2,-0.0612461,0.578761,0.5,34.315,15897.4,0.108289
56.9,3,-0.0334384,0.696671,-0,34.7867,14113.8,0.107297
57.4,1,-0.0825047,0.961541,0.5,35.8462,16612.2,0.10881
57.4,2,-0.0603145,0.572664,0.5,34.2907,15946.6,0.108289
57.4,3,-0.0289072,0.697358,-0,34.7894,14174,0.107297
57.9,1,-0.0847224,0.961794,0.5,35.8472,16986.2,0.10881
57.9,2,-0.0399329,0.586799,-0,34.3472,17107.3,0.108289
57.9,3,-0.0390031,0.624387,-0,34.4975,15936,0.107297
58.4,1,-0.0888105,0.96223,0.5,35.8489,16939.9,0.10881
58.4,2,-0.0293071,0.584707,-0,34.3388,16932.3,0.108289
58.4,3,-0.0342535,0.623544,-0,34.4942,16013.5,0.107297
58.9,1,-0.102785,0.963987,0.5,35.8559,16330.9,0.10881
58.9,2,-0.0341299,0.585507,-0,34.342,17013.4,0.108289
58.9,3,-0.0373916,0.624101,-0,34.4964,16134.9,0.107297
59.4,1,-0.102772,0.964016,0.5,35.8561,16229.9,0.10881
59.4,2,-0.0335485,0.585361,-0,34.3414,16896.8,0.108289
59.4,3,-0.0389971,0.624385,-0,34.4975,16039.4,0.107297
59.9,1,-0.0821047,0.961519,0.5,35.8461,16990.1,0.10881
59.9,2,-0.045429,0.585344,-0,34.3414,16928.6,0.108289
59.9,3,-0.0336553,0.623438,-0,34.4938,16339.4,0.107297
60.4,1,-0.0845104,0.961771,0.5,35.8471,16990.9,0.10881
60.4,2,-0.0408612,0.583456,-0,34.3338,16733.5,0.108289
60.4,3,-0.0267451,0.62178,-0,34.4871,16541.3,0.107297
60.9,1,0.115875,0.597799,-0.5,34.3912,18656.8,0.10881
60.9,2,-0.0801957,0.542459,0.5,34.1698,15577,0.108289
60.9,3,-0.0503583,0.497683,0.5,33.9907,15234.2,0.107297
61.4,1,0.125929,0.597394,-0.5,34.3896,18356.9,0.10881
61.4,2,-0.0806586,0.537595,0.5,34.1504,15597.7,0.108289
61.4,3,-0.0594769,0.55413,0.5,34.2165,16099.4,0.107297
61.9,1,0.118206,0.594016,-0.5,34.3761,18211.2,0.10881
61.9,2,-0.0914991,0.524961,0.5,34.0998,16093.2,0.108289
61.9,3,-0.0633308,0.553735,0.5,34.2149,16461.4,0.107297
62.4,1,0.103344,0.588888,-0.5,34.3556,17843.2,0.10881
62.4,2,-0.0865924,0.52916,0.5,34.1166,15735.1,0.108289
62.4,3,-0.0500087,0.505752,0.5,34.023,16477.3,0.107297
62.9,1,0.0905849,0.584486,-0.5,34.3379,17716.5,0.10881
62.9,2,-0.0790659,0.525124,0.5,34.1005,15461.3,0.108289
62.9,3,-0.0499374,0.505692,-0,34.0228,16410,0.107297
63.4,1,0.0877275,0.589556,-0.5,34.3582,17547.4,0.10881
63.4,2,-0.0721864,0.62844,0.5,34.5138,16108.8,0.108289
63.4,3,-0.0612714,0.494431,0.5,33.9777,16534.9,0.107297
63.9,1,0.086408,0.588463,-0.5,34.3539,17585.8,0.10881
63.9,2,-0.0721967,0.579589,0.5,34.3184,15955.1,0.108289
63.9,3,-0.0631187,0.561053,0.5,34.2442,16398.6,0.107297
64.4,1,0.0953893,0.591588,-0.5,34.3664,17562.4,0.10881
64.4,2,-0.0723865,0.581664,0.5,34.3267,16035.8,0.108289
64.4,3,-0.0652648,0.527414,0.5,34.1097,16413.8,0.107297
