time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
16.4,3,7,0,8508.08,3228.56,0,32,0.64
16.9,1,14,0,8447.44,2223.44,0,32,0.64
16.9,2,9,0,6594.56,4278.88,0,32,0.64
16.9,3,7,0,8475.92,3231.68,0,32,0.64
17.4,1,14,0,8442,2265.68,0,32,0.64
17.4,2,9,0,6594.4,4273.6,0,32,0.64
17.4,3,7,0,8548.96,3231.52,0,32,0.64
17.9,1,14,0,8549.52,1933.28,0,32,0.64
17.9,2,9,0,6594.72,4165.68,0,32,0.64
17.9,3,7,0,8548.88,3228.56,0,32,0.64
18.4,1,14,0,8443.44,2068.32,0,32,0.64
18.4,2,9,0,6594.56,4042.72,0,32,0.64
18.4,3,7,0,8548.96,3221.6,0,32,0.64
18.9,1,14,0,8418.56,2040.08,0,32,0.64
18.9,2,9,0,7029.2,4170.16,0,32,0.64
18.9,3,7,0,9110.4,3231.52,0,32,0.64
19.4,1,14,0,8440.32,1887.04,0,32,0.64
19.4,2,9,0,7297.12,4207.6,0,32,0.64
19.4,3,7,0,9036.56,3231.52,0,32,0.64
19.9,1,14,0,8502.24,2064.72,0,32,0.64
19.9,2,9,0,6985.28,4260.24,0,32,0.64
19.9,3,7,0,9082.24,3231.68,0,32,0.64
20.4,1,14,0,8772.8,1948,0,32,0.64
20.4,2,9,0,6985.28,4169.84,0,32,0.64
20.4,3,7,0,9236.64,3221.44,0,32,0.64
20.9,1,14,0,8858.96,2054.88,0,32,0.64
20.9,2,9,0,6985.44,3986.48,0,32,0.64
20.9,3,7,0,8964.16,3231.52,0,32,0.64
21.4,1,14,0,9170.4,2105.2,0,32,0.64
21.4,2,9,0,6679.2,4025.92,0,32,0.64
21.4,3,7,0,9110.4,3195.44,0,32,0.64
21.9,1,14,0,9282.64,2153.44,0,32,0.64
21.9,2,9,0,6719.2,4016.88,0,32,0.64
21.9,3,7,0,9197.36,2968.08,0,32,0.64
22.4,1,14,0,9250.4,1992.32,0,32,0.64
22.4,2,9,0,7088.96,4095.28,0,32,0.64
22.4,3,7,0,8910.56,2965.12,0,32,0.64
22.9,1,14,0,9491.68,1988.64,0,32,0.64
22.9,2,9,0,7089.12,4030.24,0,32,0.64
22.9,3,7,0,8863.36,2968.08,0,32,0.64
23.4,1,14,0,9172.08,1914.32,0,32,0.64
23.4,2,9,0,7048,3846.8,0,32,0.64
23.4,3,7,0,8910.72,2955.04,0,32,0.64
23.9,1,14,0,8919.52,2150.24,0,32,0.64
23.9,2,9,0,6934.72,3722.4,0,32,0.64
23.9,3,7,0,8910.72,2958.08,0,32,0.64
24.4,1,14,0,8965.12,1993.84,0,32,0.64
24.4,2,9,0,6767.28,3824.08,0,32,0.64
24.4,3,7,0,8910.72,2946.72,0,32,0.64
24.9,1,14,0,8965.12,2404,0,32,0.64
24.9,2,8,0,6740.88,4163.6,0,32,0.64
24.9,3,7,0,8910.72,2950.88,0,32,0.64
25.4,1,15,0,9017.44,3545.12,0,32,0.64
25.4,2,8,0,6714,4972.72,0,32,0.64
25.4,3,7,0,8863.36,3393.2,0,32,0.64
25.9,1,15,0,8845.52,3518.32,0,32,0.64
25.9,2,8,0,6740.96,4880.88,0,32,0.64
25.9,3,7,0,8809.92,3264.16,0,32,0.64
26.4,1,15,0,8861.36,3606.24,0,32,0.64
26.4,2,8,0,6534.24,5003.12,0,32,0.64
26.4,3,7,0,8445.6,3246.4,0,32,0.64
26.9,1,14,0,8870.32,3705.6,0,32,0.64
26.9,2,9,0,6208.64,4134.72,0,32,0.64
26.9,3,7,0,9050.32,3243.6,0,32,0.64
27.4,1,14,0,8845.6,3633.92,0,32,0.64
27.4,2,9,0,6527.2,3574.48,0,32,0.64
27.4,3,7,0,8978.08,3211.84,0,32,0.64
27.9,1,14,0,8718,3711.84,0,32,0.64
27.9,2,9,0,6599.84,3439.28,0,32,0.64
27.9,3,7,0,8931.52,3175.28,0,32,0.64
28.4,1,14,0,8578.72,3743.2,0,32,0.64
28.4,2,9,0,6527.2,3324.72,0,32,0.64
28.4,3,7,0,8903.36,3135.36,0,32,0.64
28.9,1,14,0,9017.92,3809.6,0,32,0.64
28.9,2,9,0,6752.64,3506.88,0,32,0.64
28.9,3,7,0,9049.92,3148.24,0,32,0.64
29.4,1,14,0,8949.52,3769.2,0,32,0.64
29.4,2,9,0,6780.64,3499.6,0,32,0.64
29.4,3,7,0,8791.44,3136.64,0,32,0.64
29.9,1,14,0,8648,3710.64,0,32,0.64
29.9,2,9,0,6622.56,3404.4,0,32,0.64
