time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
0.4,1,0,0,0,32,7291.04,0
0.4,2,0,0,0,32,12596.9,0
0.4,3,0,0,0,32,10666.6,0
0.9,1,0,0,0,32,10664.4,0
0.9,2,0,0,0,32,11268.6,0
0.9,3,0,0,0,32,11062,0
1.4,1,0,0,0,32,10342.1,0
1.4,2,0,0,0,32,11580.2,0
1.4,3,0,0,0,32,11342.2,0
1.9,1,0,0,0,32,10316.4,0
1.9,2,0,0,0,32,11374,0
1.9,3,0,0,0,32,11398,0
2.4,1,0,0,0,32,10482.4,0
2.4,2,0,0,0,32,10965,0
2.4,3,0,0,0,32,11530.9,0
2.9,1,0,0,0,32,10600.8,0
2.9,2,0,0,0,32,10997.1,0
2.9,3,0,0,0,32,11543.1,0
3.4,1,0,0,0,32,10824.6,0
3.4,2,0,0,0,32,11119.8,0
3.4,3,0,0,0,32,11500.5,0
3.9,1,0,0,0,32,10770.8,0
3.9,2,0,0,0,32,11120.3,0
3.9,3,0,0,0,32,11477.8,0
4.4,1,0,0,0,32,10632.6,0
4.4,2,0,0,0,32,11056.6,0
4.4,3,0,0,0,32,11404.7,0
4.9,1,0,0,0,32,10693.5,0
4.9,2,0,0,0,32,11055.8,0
4.9,3,0,0,0,32,11336.9,0
5.4,1,0,0,0,32,10584.6,0
5.4,2,0,0,0,32,11036.9,0
5.4,3,0,0,0,32,11616,0
5.9,1,0,0,0,32,10655,0
5.9,2,0,0,0,32,11251.9,0
5.9,3,0,0,0,32,11444.4,0
6.4,1,0,0,0,32,10133.3,0
6.4,2,0,0,0,32,11194.6,0
6.4,3,0,0,0,32,11618.4,0
6.9,1,0,0,0,32,10239.9,0
6.9,2,0,0,0,32,11280.7,0
6.9,3,0,0,0,32,11367,0
7.4,1,0,0,0,32,10258.5,0
7.4,2,0,0,0,32,11104.6,0
7.4,3,0,0,0,32,11351.5,0
7.9,1,0,0,0,32,10519.6,0
7.9,2,0,0,0,32,11061.3,0
7.9,3,0,0,0,32,11440.8,0
8.4,1,0,0,0,32,10728.8,0
8.4,2,0,0,0,32,11276.3,0
8.4,3,0,0,0,32,11260.9,0
8.9,1,0,0,0,32,10667.4,0
8.9,2,0,0,0,32,11250.2,0
8.9,3,0,0,0,32,11317.4,0
9.4,1,0,0,0,32,10621.8,0
9.4,2,0,0,0,32,11131.2,0
9.4,3,0,0,0,32,11506.7,0
9.9,1,0,0,0,32,10652.1,0
9.9,2,0,0,0,32,11039.8,0
9.9,3,0,0,0,32,11855.4,0
10.4,1,0,0,0,32,10720.1,0
10.4,2,0,0,0,32,10773.2,0
10.4,3,0,0,0,32,11823.2,0
10.9,1,0,0,0,32,10792.6,0
10.9,2,0,0,0,32,11091.4,0
10.9,3,0,0,0,32,11883.7,0
11.4,1,0,0,0,32,10762.3,0
11.4,2,0,0,0,32,11256.1,0
11.4,3,0,0,0,32,11824.5,0
11.9,1,0,0,0,32,10395,0
11.9,2,0,0,0,32,11006.8,0
11.9,3,0,0,0,32,11796.3,0
12.4,1,0,0,0,32,10525,0
12.4,2,0,0,0,32,10839.4,0
12.4,3,0,0,0,32,11973.8,0
12.9,1,0,0,0,32,10569.4,0
12.9,2,0,0,0,32,10691.7,0
12.9,3,0,0,0,32,11966.6,0
13.4,1,0,0,0,32,10497.8,0
13.4,2,0,0,0,32,10548.7,0
13.4,3,0,0,0,32,11938.4,0
13.9,1,0,0,0,32,10681.8,0
13.9,2,0,0,0,32,10640.7,0
13.9,3,0,0,0,32,11906.4,0
14.4,1,0,0,0,32,10590.1,0
14.4,2,0,0,0,32,10809.6,0
14.4,3,0,0,0,32,11966.6,0
14.9,1,0,0,0,32,10322.7,0
14.9,2,0,0,0,32,10831,0
14.9,3,0,0,0,32,11842.6,0
