time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
16.9,1,12,0,12416.6,3361.52,0,35,0.64
16.9,2,11,0,8133.04,5223.2,0,34,0.64
16.9,3,7,0,10283.8,4117.28,0,34,0.64
17.4,1,12,0,12849.6,3361.52,0,35,0.64
17.4,2,11,0,8048.24,5044.64,0,34,0.64
17.4,3,7,0,10362.9,4090.72,0,34,0.64
17.9,1,12,0,12767.1,3381.6,0,35,0.64
17.9,2,11,0,8103.28,5160.32,0,34,0.64
17.9,3,7,0,10473.8,4107.6,0,34,0.64
18.4,1,12,0,12611,3401.52,0,35,0.64
18.4,2,11,0,8197.2,5207.36,0,34,0.64
18.4,3,7,0,10529.9,4042.08,0,34,0.64
18.9,1,12,0,12694.9,3381.44,0,35,0.64
18.9,2,11,0,7928.08,5288.56,0,34,0.64
18.9,3,7,0,10616.2,4103.12,0,34,0.64
19.4,1,12,0,12579.7,3355.68,0,35,0.64
19.4,2,11,0,8190.8,5391.2,0,34,0.64
19.4,3,7,0,10561.9,4078.56,0,34,0.64
19.9,1,12,0,12767.7,3359.76,0,35,0.64
19.9,2,11,0,8090.16,5550.08,0,34,0.64
19.9,3,7,0,10863.4,4066.64,0,34,0.64
20.4,1,12,0,12239,3367.6,0,35,0.64
20.4,2,11,0,8090.16,5449.2,0,34,0.64
20.4,3,7,0,10888.6,3866.08,0,34,0.64
20.9,1,12,0,12273.6,3452.56,0,35,0.64
20.9,2,11,0,8366.64,5478.48,0,34,0.64
20.9,3,7,0,10940.2,3858.64,0,34,0.64
21.4,1,12,0,12344.1,3427.12,0,35,0.64
21.4,2,11,0,8762.96,5579.36,0,34,0.64
21.4,3,7,0,11118.7,3863.52,0,34,0.64
21.9,1,12,0,12397.3,3385.44,0,35,0.64
21.9,2,11,0,8608.64,5636.64,0,34,0.64
21.9,3,7,0,10834.3,3873.28,0,34,0.64
22.4,1,12,0,12538.8,3380.16,0,35,0.64
22.4,2,11,0,8640.8,5605.36,0,34,0.64
22.4,3,7,0,10784.6,3856,0,34,0.64
22.9,1,12,0,12485.8,3324.64,0,35,0.64
22.9,2,11,0,8654.16,5503.68,0,34,0.64
22.9,3,7,0,11066.9,3913.2,0,34,0.64
23.4,1,12,0,12621.2,3247.6,0,35,0.64
23.4,2,11,0,8808.56,5510.4,0,34,0.64
23.4,3,7,0,11069,3901.2,0,34,0.64
23.9,1,12,0,12430.5,4970.96,0,35,0.64
23.9,2,13,0,7725.76,4746.48,0,34,0.64
23.9,3,5,1,11347.1,3824.72,6,34,0.64
24.4,1,12,0,12359,6438.16,0,35,0.64
24.4,2,13,0,8134.16,5370.24,0,34,0.64
24.4,3,5,3,12227.4,3959.04,3.6,34,0.64
24.9,1,12,0,12125.3,6475.76,0,35,0.64
24.9,2,13,0,8206.56,5477.36,0,34,0.64
24.9,3,5,3,12265.6,3959.04,3.6,34,0.64
25.4,1,12,0,11838.1,6672,0,35,0.64
25.4,2,13,0,8262.88,5406.88,0,34,0.64
25.4,3,5,3,11852,3791.52,3.6,34,0.64
25.9,1,12,0,11803.1,6156.96,0,35,0.64
25.9,2,13,0,8488.72,5381.04,0,34,0.64
25.9,3,5,3,11637.8,3791.52,3.6,34,0.64
26.4,1,12,0,11937.3,6314,0,35,0.64
26.4,2,13,0,8408.8,5454.72,0,34,0.64
26.4,3,5,3,11593.1,3791.44,3.6,34,0.64
26.9,1,12,0,11652.7,6446.08,0,35,0.64
26.9,2,13,0,8561.28,5340.56,0,34,0.64
26.9,3,5,3,11870.3,3791.44,3.6,34,0.64
27.4,1,12,0,11647.4,6251.36,0,35,0.64
27.4,2,13,0,8561.28,5412.56,0,34,0.64
27.4,3,5,3,11671.3,3791.44,3.6,34,0.64
27.9,1,12,0,11507.7,6179.6,0,35,0.64
