time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
0.5,1001,1,-1,-1,0.907843,0.907843,-1,35.6314,35.6314,12,12,0,0.92032,0.92032,0,0,0,0,0
0.5,1001,2,-1,-1,0.70911,0.70911,-1,34.8364,34.8364,11,11,0,0.789077,0.789077,0,0,0,0,0
0.5,1001,3,-1,-1,0.642263,0.642263,-1,34.5691,34.5691,7,7,0,0.870339,0.870339,0,0,0,0,0
0.6,1002,1,0.0152627,0.0152627,0.899089,0.907843,0.00875455,35.5964,35.6314,12,12,0,0.92032,0.99608,0.07576,0,1,1,0
0.6,1002,2,0.00371637,0.00371637,0.709786,0.70911,0.000675678,34.8391,34.8364,11,11,0,0.789077,0.769517,0.01956,0,1,1,0
0.6,1002,3,0.0070108,0.0070108,0.641412,0.642263,0.000850976,34.5656,34.5691,7,7,0,0.870339,0.879035,0.008696,0,1,1,1
0.7,1003,1,0.0189665,0.0189665,0.895975,0.899089,0.00311422,35.5839,35.5964,12,12,0,0.99608,1.05922,0.063136,0,1,1,0
0.7,1003,2,0.00238351,0.00238351,0.709253,0.709786,0.000532806,34.837,34.8391,11,11,0,0.769517,0.781477,0.01196,0,1,1,0
0.7,1003,3,0.0206528,0.0206528,0.643816,0.641412,0.00240463,34.5753,34.5656,7,7,0,0.879035,0.852779,0.026256,0,0,1,0
0.8,1004,1,0.00166561,0.00166561,0.895699,0.895975,0.000276148,35.5828,35.5839,12,12,0,1.05922,1.06759,0.008376,0,1,1,1
0.8,1004,2,0.000613935,0.000613935,0.70939,0.709253,0.000137269,34.8376,34.837,11,11,0,0.781477,0.778397,0.00308,0,1,1,1
0.8,1004,3,0.00378484,0.00378484,0.644266,0.643816,0.0004493,34.5771,34.5753,7,7,0,0.852779,0.847779,0.005,0,1,1,1
0.9,1005,1,0.00660784,0.00660784,0.89679,0.895699,0.00109124,35.5872,35.5828,12,12,0,1.06759,1.03437,0.033224,1,1,1,0
0.9,1005,2,0.000398569,0.000398569,0.709479,0.70939,8.91089e-05,34.8379,34.8376,11,11,0,0.778397,0.776397,0.002,1,1,1,1
0.9,1005,3,0.0200966,0.0200966,0.64194,0.644266,0.00232583,34.5678,34.5771,7,7,0,0.847779,0.873659,0.02588,1,0,1,0
1,1006,1,0.00569787,0.00569787,0.89585,0.89679,0.000940263,35.5834,35.5872,12,12,0,1.03437,1.06302,0.028648,0,1,1,0
1,1006,2,0.00399062,0.00399062,0.710528,0.709479,0.0010488,34.8421,34.8379,11,11,0,0.776397,0.749701,0.026696,0,1,1,0
1,1006,3,0.0257855,0.0257855,0.644947,0.64194,0.00300723,34.5798,34.5678,7,7,0,0.873659,0.840227,0.033432,0,0,1,0
1.1,1007,1,0.000599798,0.000599798,0.895949,0.89585,9.93609e-05,35.5838,35.5834,12,12,0,1.06302,1.06,0.003016,0,1,1,1
1.1,1007,2,0.00479107,0.00479107,0.7093,0.710528,0.00122774,34.8372,34.8421,11,11,0,0.749701,0.780413,0.030712,0,1,1,0
1.1,1007,3,0.0125522,0.0125522,0.643466,0.644947,0.00148124,34.5739,34.5798,7,7,0,0.840227,0.856747,0.01652,0,1,1,0
