time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
20,2,-0.00812373,0.846481,-0,35.3859,9645.65,0.127846
20,3,0.880361,-0.935707,-4.5,28.2572,9375.79,0.127824
22.5,1,0.8925,-0.0714246,-4.5,31.7143,8101.39,0.128607
22.5,2,-0.65346,0.909441,3.5,35.6378,6437.39,0.127654
22.5,3,-0.0749139,0.546848,0.5,34.1874,8683.97,0.127633
25,1,-0.228,0.216506,1,32.866,12356.5,0.128415
25,2,-0.193318,0.667667,1,34.6707,7930.26,0.127463
25,3,-0.262558,0.679404,1.5,34.7176,8973.28,0.127441
27.5,1,-0.895985,-0.531732,4.5,29.8731,9717.44,0.128222
27.5,2,0.589294,0.518615,-3,34.0745,8023.79,0.127272
27.5,3,0.98743,-0.197635,-5,31.2095,8746.91,0.12725
30,1,0.393137,0.134233,-2,32.5369,7885.98,0.12803
30,2,-0.48776,-0.059862,2.5,31.7606,11178.2,0.127082
30,3,-0.347464,-0.676882,1.5,29.2925,10599.4,0.12706
32.5,1,-0.915186,0.663962,4.5,34.6558,11300.2,0.127838
32.5,2,-0.0821332,0.518299,0.5,34.0732,5822.96,0.126892
32.5,3,-0.803526,0.609741,4,34.439,7819.84,0.12687
35,1,0.225938,-0.0931971,-1,31.6272,12341.4,0.127647
35,2,0.925341,0.914906,-4.5,35.6596,5533.73,0.126703
35,3,-0.636519,0.347372,3,33.3895,9861.46,0.12668
37.5,1,0.105645,0.9534,-0.5,35.8136,10567.1,0.127456
37.5,2,0.267361,-0.60869,-1.5,29.5652,7694.45,0.126513
37.5,3,0.379488,0.50187,-2,34.0075,7580.72,0.12649
40,1,-0.868412,-0.866236,4.5,28.5351,6805.98,0.127266
40,2,-0.798257,0.70671,4,34.8268,8776.02,0.126324
40,3,-0.352413,-0.552055,2,29.7918,8114.43,0.126301
42.5,1,-0.0357145,-0.0427495,-0,31.829,7168.11,0.127076
42.5,2,0.941643,0.276838,-4.5,33.1074,10045.7,0.126135
42.5,3,0.631072,0.715866,-3,34.8635,8128.66,0.126111
45,1,0.17716,0.949842,-1,35.7994,9215.38,0.126885
45,2,0.239371,-0.609179,-1,29.5633,8360.06,0.125947
45,3,-0.821669,0.517789,4,34.0712,8122.85,0.125922
47.5,1,0.992807,0.36141,-5,33.4456,8847.42,0.126695
