time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
31.5,3,15,6,6475.34,2254.64,5.15385,34,0.64
34,1,8,10,3674.56,3712.69,1.54545,29,0.64
34,2,7,10,7089.9,3573.78,5.18182,30,0.64
34,3,15,4,6601.34,2660.53,3.33333,34,0.64
36.5,1,8,7,5649.65,2262.4,5.71429,28,0.64
36.5,2,9,8,4132.5,4202.29,2.625,31,0.64
36.5,3,13,10,7746.08,1914,5.69231,31,0.64
39,1,12,2,4232.74,3219.28,2.8,35,0.64
39,2,3,8,5676.3,3359.36,2.5,30,0.64
39,3,14,4,6532.37,2942.83,4.46154,35,0.64
41.5,1,6,0,3737.34,1498.58,5,31,0.64
41.5,2,8,6,5768.13,1822.5,6.83333,30,0.64
41.5,3,16,1,7060.74,3577.18,5.54545,35,0.6144
44,1,5,5,6623.04,5033.39,5.2,29,0.64
44,2,8,0,3963.06,3645.55,2.375,35,0.64
44,3,17,1,5811.78,4798.08,5.16667,35,0.64
46.5,1,9,5,6528.46,1644.91,6.14286,31,0.64
46.5,2,9,10,5826.02,4612.98,5.1,31,0.64
46.5,3,12,6,5690.18,2446,4.3,32,0.64
49,1,7,7,6022.3,2300.64,5.5,31,0.64
49,2,11,6,5103.04,5086.19,4.125,33,0.64
49,3,12,6,6163.15,2491.52,4.33333,31,0.64
51.5,1,8,5,7423.66,2430.06,5.77778,33,0.64
51.5,2,8,5,3252.99,2817.09,1.22222,33,0.64
51.5,3,14,6,7295.01,3034.93,5.64286,34,0.64
54,1,9,9,5943.23,4147.42,5.88889,29,0.64
54,2,11,2,7885.46,5662.96,5.27273,35,0.64
54,3,10,5,5350.83,2578.42,3.625,30,0.64
56.5,1,5,5,7458.19,2160.59,6,29,0.64
56.5,2,11,7,6034.22,4038.85,4.33333,33,0.64
56.5,3,14,6,6352.98,2746.72,2.76923,34,0.64
3,1,12,11,6597.46,5485.92,2.64706,33,0.64
3,2,9,7,7164.06,2932.67,6.77778,28,0.64
3,3,9,5,6122.26,3969.65,4.66667,30,0.64
5.5,1,9,7,7327.49,2911.84,6.88889,32,0.64
5.5,2,10,3,5045.66,3671.15,3.125,34,0.64
5.5,3,11,4,7300.66,3452.83,5.36364,34,0.64
8,1,11,2,6298.43,4089.2,5.6,34,0.64
8,2,12,3,6775.02,4425.14,6.6,31,0.64
8,3,7,0,7128.24,3357.7,5.8,34,0.64
10.5,1,12,2,5133.65,3853.34,3.9,35,0.64
10.5,2,6,2,7040.94,3217.38,6.75,32,0.64
10.5,3,12,6,7190.69,4511.78,6,33,0.64
13,1,12,5,4338.35,5249.84,3.75,33,0.64
13,2,9,5,8429.76,3375.63,6.72727,34,0.64
13,3,9,4,6142.45,2263.65,4.44444,32,0.64
15.5,1,14,3,6538.35,3148,5.84615,35,0.64
15.5,2,8,0,4375.55,5098.93,4.25,34,0.64
15.5,3,8,1,7636.5,2704.32,5.66667,35,0.64
18,1,9,2,6373.34,3823.66,5.72727,35,0.64
18,2,10,4,5615.82,3152.75,4.5,34,0.64
18,3,11,0,6127.66,2457.54,6,35,0.64
20.5,1,13,5,4524.54,3037.46,1.5,35,0.64
20.5,2,9,9,5284.56,5153.04,3.90909,32,0.64
20.5,3,8,6,9335.25,5007.62,6.2,32,0.64
23,1,13,0,6668.05,3397.36,6.66667,35,0.64
23,2,7,7,5498.85,3467.17,5.875,30,0.6144
23,3,10,0,4805.7,3474.77,7,34,0.6336
25.5,1,8,6,3760.7,2884.5,3.125,32,0.64
25.5,2,9,1,7945.86,3946.37,7.33333,34,0.64
25.5,3,13,7,5878.29,1619.55,4.30769,33,0.64
28,1,7,10,5488.05,2718.26,4.81818,31,0.64
28,2,16,1,5612.19,5068.77,6,33,0.64
28,3,7,9,6548.48,653.888,4.38462,32,0.64
30.5,1,14,6,6330.94,2337.95,4.71429,35,0.64
30.5,2,5,7,3952.11,2795.63,3.2,34,0.64
30.5,3,11,7,6932.67,831.52,4.6,35,0.64
