time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
31.5,3,0.183979,0.635289,-1,34.5412,8635.5,0.0880473
34,1,0.0453885,0.710539,-0,34.8422,8754.94,0.0888001
34,2,0.11063,0.725285,-0.5,34.9011,9170.66,0.0881835
34,3,0.199715,0.620379,-1,34.4815,8901.34,0.0880473
36.5,1,0.0303306,0.71879,-0,34.8752,8853.46,0.0888001
36.5,2,0.150172,0.733418,-1,34.9337,9197.63,0.0881835
36.5,3,0.187341,0.606822,-1,34.4273,8853.63,0.0880473
39,1,0.0554001,0.723431,-0.5,34.8937,9530.16,0.0888001
39,2,0.14898,0.734923,-0.5,34.9397,9139.44,0.0881835
39,3,0.17964,0.613944,-1,34.4558,8973.79,0.0880473
41.5,1,0.0887827,0.710392,-0.5,34.8416,10234,0.0888001
41.5,2,0.131007,0.731874,-0.5,34.9275,9677.52,0.0881835
41.5,3,0.168415,0.603766,-1,34.4151,8724.38,0.0880473
44,1,0.07593,0.714097,-0.5,34.8564,8808.05,0.0888001
44,2,0.217805,0.776912,-1,35.1076,10687.1,0.0881835
44,3,0.159454,0.63753,-1,34.5501,9429.5,0.0880473
46.5,1,0.0605855,0.703306,-0.5,34.8132,8973.47,0.0888001
46.5,2,0.192181,0.776529,-1,35.1061,10837.3,0.0881835
46.5,3,0.151798,0.586163,-1,34.3447,9812.48,0.0880473
49,1,0.0475751,0.71896,-0,34.8758,8687.28,0.0888001
49,2,0.217128,0.774242,-1,35.097,10463.2,0.0881835
49,3,0.153757,0.614599,-1,34.4584,8732.93,0.0880473
51.5,1,0.0316995,0.722753,-0,34.891,10307.8,0.0888001
51.5,2,0.202902,0.770063,-1,35.0803,9813.55,0.0881835
51.5,3,0.252745,0.695357,-1.5,34.7814,9248.9,0.0880473
54,1,0.0457139,0.714733,-0,34.8589,9019.47,0.0888001
54,2,0.188402,0.754268,-1,35.0171,10850.3,0.0881835
54,3,0.247956,0.651043,-1,34.6042,8692.66,0.0880473
56.5,1,0.0262152,0.712063,-0,34.8483,9034.08,0.0888001
56.5,2,0.178538,0.749134,-1,34.9965,9129.15,0.0881835
56.5,3,0.174019,0.634657,-1,34.5386,9476.59,0.0880473
