time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
49.5,1,11,3,6403.97,2317.55,5.18182,35,0.64
49.5,2,11,4,5935.38,4142.32,4.57143,35,0.64
49.5,3,8,1,5715.33,3163.38,4.375,35,0.64
52,1,10,5,6524.67,3101.04,3.45455,35,0.64
52,2,10,2,5966.05,4328.43,4.08333,35,0.64
52,3,10,4,5884.1,2880.53,4.54545,35,0.64
54.5,1,12,2,3968.61,4005.74,3.16667,32,0.64
54.5,2,9,0,7547.02,5007.89,6.5,35,0.6144
54.5,3,9,2,7858.51,2580.66,6.28571,32,0.6336
57,1,13,9,5298.27,4742.46,3.23077,34,0.64
57,2,11,4,7472.51,4602.4,5.72727,34,0.64
57,3,6,4,7107.06,2496.9,5.57143,29,0.64
1,1,11,9,0,4600.66,4.81818,32,0.64
1,2,10,6,0,9310.56,5.125,32,0.64
1,3,9,1,0,3775.65,7.83333,32,0.64
3.5,1,13,0,3768.99,4377.41,3,35,0.64
3.5,2,5,7,7171.98,3546.29,4.11111,32,0.64
3.5,3,12,4,8135.74,3539.94,5.90909,34,0.64
6,1,13,8,4005.81,3367.86,4.2,32,0.64
6,2,9,2,7084.19,5713.47,5,35,0.64
6,3,8,2,9083.57,4516.86,6.1,35,0.64
8.5,1,10,5,5627.3,4233.82,4.66667,33,0.64
8.5,2,11,5,6161.41,4782.03,4.66667,35,0.64
8.5,3,9,0,7180.4,4214,6.16667,35,0.64
11,1,12,0,5231.58,5162.16,3.9,35,0.6144
11,2,7,3,6030.54,2291.31,6.2,30,0.6272
11,3,11,1,7758.48,3647.97,6.875,35,0.6336
13.5,1,13,10,6344.43,5465.46,4.83333,32,0.6144
13.5,2,5,3,6697.26,5376.27,3.75,34,0.6208
13.5,3,12,4,7298.37,2738.11,6.4,28,0.64
16,1,11,0,7632.56,4553.87,6.5,35,0.64
16,2,11,10,3997.07,4354.05,2.42857,33,0.64
16,3,8,0,7713.65,4061.86,6.5,35,0.64
18.5,1,12,2,7719.54,5229.23,6.08333,35,0.64
18.5,2,12,5,4169.84,3576.69,2,34,0.64
18.5,3,6,5,7649.31,3134.5,6.85714,31,0.64
21,1,11,12,3731.95,2764.9,3.58333,29,0.64
21,2,5,5,5904.21,4654.86,3,32,0.64
21,3,14,1,7967.98,3542.4,6.14286,35,0.64
23.5,1,14,0,4302,3500.13,4.75,35,0.6208
23.5,2,7,2,5599.55,4468.34,5.28571,34,0.6144
23.5,3,9,0,7484.18,3102.43,7.33333,35,0.64
26,1,3,1,6811.55,4711.42,5.75,35,0.64
26,2,13,6,5838.56,5367.47,5.92308,34,0.64
26,3,14,1,5461.71,2894.24,4.75,35,0.64
28.5,1,4,0,5882.37,2666.59,6.6,29,0.64
28.5,2,15,0,5527.25,5073.92,4.875,35,0.64
28.5,3,11,1,6021.98,1913.22,5.125,35,0.64
31,1,12,10,6749.5,3000.77,5.75,32,0.64
31,2,15,5,5024.54,5745.1,3.35714,35,0.64
31,3,3,4,6455.1,1163.04,4.375,33,0.64
33.5,1,13,4,5169.52,2469.79,4,35,0.64
33.5,2,9,1,5881.58,3446.16,4.4,35,0.64
33.5,3,8,1,7709.01,2264.8,5.875,35,0.64
36,1,15,6,5417.3,3255.23,4.28571,35,0.64
36,2,10,1,7236.93,4301.17,6.7,35,0.64
36,3,5,3,6060.93,1543.84,2.875,35,0.64
38.5,1,15,8,5160.18,4166.26,4.06667,34,0.64
38.5,2,11,1,4787.34,4643.68,3.6,35,0.64
38.5,3,4,4,8389.81,2917.36,4.28571,31,0.64
41,1,8,1,8119.76,2190.7,6.75,35,0.64
41,2,12,1,3351.52,5037.42,2.36364,35,0.64
41,3,10,0,7334.53,3255.09,5.9,35,0.64
43.5,1,7,2,5336.19,3376.51,4.33333,35,0.64
43.5,2,11,1,6058.69,3841.73,5.27273,35,0.64
43.5,3,12,2,7732.9,2444.82,5.5,35,0.64
46,1,10,3,5685.42,3783.55,4.2,35,0.64
46,2,11,3,5376.3,4040.53,4.81818,34,0.64
46,3,9,1,7225.94,2100.69,5.25,35,0.64
48.5,1,10,6,5572.75,3515.57,5.1,34,0.6208
48.5,2,13,2,5596.74,4912.5,4.41667,35,0.6272
48.5,3,7,1,6522.8,1624.22,5.85714,34,0.64
51,1,9,6,4909.79,3908.27,3.7,33,0.64
51,2,11,1,7286.61,4185.71,6.09091,35,0.64
51,3,10,5,6260.22,2052.48,5.625,31,0.64
53.5,1,8,0,8341.25,4378.58,7.2,35,0.64
53.5,2,10,6,5631.36,3820.08,5.8,33,0.64
53.5,3,12,1,5743.82,2860.48,2.88889,35,0.64
56,1,16,0,6433.12,5940.08,6.57143,35,0.64
56,2,10,2,6093.89,3069.66,4.8,35,0.64
56,3,4,0,6963.41,2588.75,6.5,31,0.64
58.5,1,9,0,5298.13,3095.06,5.75,34,0.64
58.5,2,11,4,4753.82,4596.67,3.27273,35,0.64
58.5,3,10,0,8802.22,3073.1,8.57143,35,0.64
2.5,1,8,0,5360.98,4126.51,5.5,32,0.64
2.5,2,13,5,6042.86,3706.62,4.33333,35,0.64
2.5,3,9,3,8258.06,3441.41,5.8,34,0.64
5,1,13,0,6277.09,4191.42,5.5,35,0.6208
5,2,7,4,5168.13,4651.87,4.11111,34,0.6272
5,3,10,0,7844.3,3067.41,7.14286,35,0.64
7.5,1,8,3,4991.66,2753.98,4,35,0.64
7.5,2,11,5,5939.92,5129.6,4.3,34,0.64
7.5,3,11,6,7450.99,2750.51,4.54545,32,0.64
10,1,7,16,3035.57,3313.89,2,30,0.64
10,2,10,7,6607.17,4144.54,3.21429,35,0.64
10,3,13,7,8042.35,1705.09,4.42857,34,0.64
12.5,1,10,7,6023.49,2949.18,6.625,31,0.64
12.5,2,11,6,6429.26,5104.21,5.63636,34,0.64
12.5,3,9,1,6602,2899.28,3.14286,35,0.64
15,1,14,2,5872.3,3161.71,4.36364,35,0.64
15,2,7,0,5509.17,5352.98,5.14286,35,0.64
15,3,9,3,7063.14,1979.65,4.6,35,0.64
17.5,1,12,1,3311.47,2945.49,5,30,0.64
17.5,2,10,0,5817.2,5495.02,5.4,34,0.6208
17.5,3,8,1,9297.28,978.112,8.28571,33,0.6016
20,1,4,2,6187.42,2798.21,5.09091,35,0.64
20,2,12,5,5774.69,4114.75,4.58333,35,0.64
20,3,14,4,6428.74,2424.7,4.27273,35,0.64
22.5,1,11,6,4521.84,2380.06,4.75,31,0.64
22.5,2,12,1,6418.82,4962.54,5.875,34,0.64
22.5,3,7,5,6664.88,3436.13,5.25,32,0.64
25,1,10,5,7468.96,6055.63,5.9,34,0.64
25,2,11,9,5493.6,3026.86,5.18182,32,0.64
25,3,9,1,5735.31,2591.41,4.14286,33,0.64
27.5,1,9,3,7323.58,2566.37,5.66667,34,0.64
27.5,2,9,1,6359.26,3564.1,5.88889,35,0.64
27.5,3,12,2,4676.83,2599.12,3,33,0.64
30,1,10,0,5109.12,2833.81,5.33333,34,0.64
30,2,9,2,5545.23,3026.08,4.77778,34,0.64
30,3,11,3,7575.62,826.224,6,35,0.64
32.5,1,14,8,7020.67,3944.05,5.5,34,0.64
32.5,2,11,7,5467.6,3469.14,5.28571,31,0.64
32.5,3,5,5,6256.1,1989.12,3.5,29,0.64
35,1,9,5,5561.58,2212.1,4.38462,35,0.64
35,2,10,1,4736.99,2960.94,4,35,0.64
35,3,11,0,6635.2,1890.26,6.25,35,0.64
37.5,1,14,6,5870.05,1715.18,4.78571,35,0.64
37.5,2,11,10,5289.76,3957.26,5.27273,33,0.64
37.5,3,5,1,7347.6,4116.37,4.5,35,0.64
40,1,9,0,4788.72,3219.47,4,34,0.64
40,2,11,5,6371.78,5286.3,5,35,0.64
40,3,10,0,7952.08,2994.08,7.5,33,0.64
42.5,1,13,2,5993.06,2813.57,6.42857,34,0.6208
42.5,2,11,3,3726.98,4531.42,2.66667,33,0.64
42.5,3,6,1,7881.6,2642.69,7.16667,33,0.6272
45,1,8,1,6155.18,4206.24,5.28571,34,0.64
45,2,13,3,6195.2,5349.12,4.08333,35,0.64
45,3,9,4,7099.62,2357.87,6,28,0.64
47.5,1,12,0,4502.03,4902.69,5,35,0.64
47.5,2,11,1,6355.33,5053.22,5.72727,35,0.6208
47.5,3,7,0,8925.55,2685.41,7.14286,35,0.6336
50,1,11,9,4850.08,3647.52,3.76471,35,0.64
50,2,7,2,5963.92,4424.18,5.63636,34,0.64
50,3,12,4,7749.26,1636.19,4.66667,35,0.64
52.5,1,10,4,5663.73,2178,4.875,33,0.64
52.5,2,5,4,5437.28,3388.1,5.7,30,0.64
52.5,3,15,7,6078.21,2669.04,4.5,33,0.64
55,1,12,8,4656.59,4945.17,4.33333,33,0.64
55,2,11,1,5851.92,4913.39,3.9,35,0.64
55,3,7,1,9300.53,1218.98,7.42857,33,0.64
57.5,1,9,6,5436.64,3008.67,4.8,33,0.64
57.5,2,11,2,5626.08,4808.16,4,35,0.64
57.5,3,10,4,7316.24,3047.82,5.36364,34,0.64
