time_s,step,agent,buffer_size,critic_loss,actor_loss,alpha,target_q_mean,q1_mean,q2_mean,log_prob_mean,action_abs_mean,obs_mean,obs_std,obs_norm_mean,obs_norm_var
8.5,835,1,828,0.0349048,-2.41773,0.111988,2.20864,2.19917,2.20851,-0.834385,0.592756,6.22848,3.06303,6.10059,6.20852
8.5,835,2,828,0.0329016,-2.90013,0.111945,2.71784,2.7047,2.71291,-1.29981,0.487761,6.11268,2.86615,6.35983,6.26171
11,840,0,833,0.0773793,-2.62069,0.112668,2.53031,2.52579,2.53544,-1.02573,0.564002,6.55581,3.57882,6.92347,7.55825
11,840,1,833,0.0835182,-2.42254,0.111819,2.24154,2.22422,2.21486,-1.12948,0.505831,5.91687,3.18862,6.09768,6.18908
11,840,2,833,0.0991583,-2.8477,0.111777,2.69057,2.69999,2.68471,-1.0628,0.528242,6.31366,3.27904,6.35994,6.25141
13.5,845,0,838,0.028617,-2.63419,0.112499,2.58565,2.54702,2.54601,-0.932427,0.541496,6.89065,3.66175,6.9193,7.57546
13.5,845,1,838,0.0292062,-2.44326,0.111649,2.25218,2.25843,2.2585,-0.910899,0.600783,6.23139,3.24797,6.09632,6.19846
13.5,845,2,838,0.0233654,-2.82936,0.111611,2.70097,2.63294,2.66209,-1.01042,0.548223,6.34595,3.21867,6.36101,6.25451
16,850,0,843,0.0324368,-2.71356,0.112329,2.50957,2.55714,2.56736,-0.948153,0.593343,6.70137,3.74006,6.9127,7.59791
16,850,1,843,0.0267272,-2.52625,0.111481,2.31496,2.33777,2.35476,-0.83547,0.586686,6.05071,2.99574,6.0909,6.2149
16,850,2,843,0.0410175,-3.00564,0.111444,2.74689,2.8109,2.80414,-0.996222,0.566456,6.77485,3.30694,6.36234,6.28868
18.5,855,0,848,0.177135,-2.54058,0.11216,2.52484,2.45776,2.44927,-0.688226,0.640283,6.65105,3.65717,6.91198,7.58194
18.5,855,1,848,0.141175,-2.35903,0.111315,2.27536,2.20114,2.17356,-0.94541,0.535825,5.84331,3.31488,6.08852,6.22612
18.5,855,2,848,0.21561,-2.83589,0.111278,2.75183,2.70609,2.68583,-1.00852,0.574294,6.33423,3.23388,6.36216,6.28585
21,860,0,853,0.0660097,-2.64797,0.111995,2.52999,2.5346,2.55163,-0.909199,0.566947,6.75776,3.69528,6.91032,7.54869
21,860,1,853,0.0701414,-2.51221,0.11115,2.30007,2.31236,2.32373,-1.20563,0.499568,6.07424,3.14951,6.09448,6.22518
21,860,2,853,0.0840831,-2.9185,0.111112,2.76079,2.73174,2.75538,-0.991925,0.559266,6.31406,3.07855,6.3631,6.2741
23.5,865,0,858,0.0162649,-2.71022,0.111829,2.60421,2.60162,2.58109,-1.02193,0.525689,6.98871,3.33362,6.90242,7.52234
23.5,865,1,858,0.0239891,-2.47792,0.110985,2.30255,2.30777,2.29679,-0.767008,0.628632,6.30999,3.29885,6.09742,6.22508
23.5,865,2,858,0.0224869,-2.99517,0.110947,2.80015,2.83914,2.79602,-0.999881,0.566597,6.47923,2.91433,6.36333,6.26421
26,870,0,863,0.0750097,-2.70385,0.111662,2.60936,2.59752,2.61209,-0.719736,0.611578,6.94418,3.87618,6.90031,7.51676
26,870,1,863,0.0726051,-2.45375,0.110823,2.26455,2.23659,2.25057,-0.93488,0.541624,6.10895,3.3181,6.09206,6.21783
26,870,2,863,0.097668,-2.95563,0.110783,2.80933,2.80102,2.81491,-0.857023,0.612884,6.38507,3.11636,6.37127,6.2594
28.5,875,0,868,0.0251507,-2.74867,0.111494,2.63965,2.63856,2.6121,-0.741668,0.588114,6.88109,3.43124,6.90124,7.4861
28.5,875,1,868,0.0292736,-2.56559,0.110661,2.29316,2.33393,2.32017,-1.16595,0.533971,6.07227,3.13941,6.09565,6.19882
28.5,875,2,868,0.0244377,-3.01267,0.11062,2.86321,2.81714,2.83408,-1.08996,0.52174,6.45848,3.22879,6.37312,6.2509
31,880,0,873,0.128164,-2.76232,0.111328,2.66589,2.67448,2.68016,-0.674227,0.591874,6.73555,3.71569,6.89321,7.48598
31,880,1,873,0.11216,-2.44493,0.110495,2.29141,2.25445,2.23233,-1.01766,0.537627,5.82867,3.09851,6.09515,6.2134
31,880,2,873,0.18689,-2.95547,0.110456,2.82613,2.83083,2.78875,-1.18996,0.552226,6.04826,3.16855,6.37448,6.263
33.5,885,0,878,0.144408,-2.66922,0.111163,2.64192,2.57201,2.57923,-0.729052,0.632663,6.43761,3.77422,6.89172,7.49774
33.5,885,1,878,0.125293,-2.51016,0.110331,2.33007,2.31418,2.32214,-0.801139,0.559948,5.78364,3.32382,6.09526,6.23491
33.5,885,2,878,0.209896,-2.91575,0.110291,2.8482,2.73843,2.78955,-0.9336,0.597609,6.39337,3.49033,6.3732,6.29206
36,890,0,883,0.0236456,-2.81191,0.110999,2.69314,2.7132,2.67743,-0.985148,0.586356,7.0371,3.73399,6.88965,7.46101
36,890,1,883,0.0337852,-2.54468,0.110168,2.37585,2.35535,2.34952,-0.999533,0.552282,5.99227,2.9955,6.09221,6.20747
36,890,2,883,0.0283848,-3.07592,0.110129,2.88832,2.87608,2.85507,-0.912028,0.610137,6.33699,3.24083,6.37937,6.2964
38.5,895,0,888,0.0257914,-2.79586,0.110835,2.70299,2.66837,2.68703,-0.937564,0.617836,6.94205,3.48661,6.88298,7.44328
38.5,895,1,888,0.0239766,-2.57732,0.110006,2.37638,2.39578,2.36235,-0.766487,0.575792,6.31002,3.13822,6.09517,6.21746
38.5,895,2,888,0.0275739,-3.11119,0.109968,2.94931,2.98353,2.98994,-0.970184,0.585657,6.27409,2.91138,6.38106,6.28871
41,900,0,893,0.0227825,-2.85153,0.11067,2.74137,2.74338,2.7458,-0.93918,0.585592,6.91675,3.45939,6.8809,7.42029
41,900,1,893,0.0348306,-2.55241,0.109844,2.36787,2.32,2.34971,-0.896269,0.555146,6.13385,3.32588,6.09812,6.23646
41,900,2,893,0.0450433,-3.03165,0.109807,2.94591,2.8657,2.83674,-1.23247,0.477518,6.33263,2.98595,6.37882,6.27921
43.5,905,0,898,0.0329945,-2.80389,0.110504,2.66068,2.66023,2.64109,-0.823716,0.594598,6.56228,3.3517,6.87515,7.39405
43.5,905,1,898,0.0355831,-2.64383,0.109684,2.39845,2.45308,2.44379,-0.876413,0.587816,5.88256,3.02433,6.09418,6.20038
43.5,905,2,898,0.0288993,-3.12545,0.109644,2.95131,2.96105,2.97182,-0.977846,0.591657,6.99179,3.40832,6.37824,6.25428
46,910,0,903,0.108444,-2.75587,0.11034,2.68911,2.64678,2.64858,-0.826113,0.610439,6.48569,3.67911,6.87226,7.38061
46,910,1,903,0.0776353,-2.57082,0.109524,2.43684,2.43265,2.43748,-0.858461,0.584709,6.0076,3.41497,6.0906,6.20058
46,910,2,903,0.129302,-3.05821,0.109481,2.95398,2.95767,2.95176,-1.00594,0.56498,6.45498,3.35026,6.3789,6.22787
48.5,915,0,908,0.023014,-2.8832,0.110178,2.76782,2.75596,2.77939,-0.81102,0.550793,7.20517,3.36561,6.87479,7.34857
48.5,915,1,908,0.0311154,-2.63045,0.109363,2.47883,2.44751,2.44139,-0.892998,0.583876,6.18458,3.2301,6.09153,6.18842
48.5,915,2,908,0.0325701,-3.13915,0.109319,2.96344,2.93154,2.9553,-1.06674,0.5368,6.22487,3.09945,6.37966,6.22954
51,920,0,913,0.0252454,-2.88088,0.110015,2.7909,2.80847,2.78358,-0.91135,0.545971,6.97033,3.73405,6.87476,7.334
51,920,1,913,0.021537,-2.69437,0.109201,2.4857,2.51211,2.49812,-0.998546,0.564216,6.08477,3.29788,6.0949,6.17659
51,920,2,913,0.0269558,-3.16949,0.109158,2.97479,3.03162,2.99084,-0.986567,0.565966,6.39979,3.26046,6.38046,6.20185
53.5,925,0,918,0.0313723,-2.8665,0.109852,2.76112,2.7087,2.76588,-0.916769,0.589075,7.03092,3.38307,6.86818,7.33717
53.5,925,1,918,0.0313306,-2.63492,0.10904,2.45395,2.41779,2.4364,-1.03855,0.566071,6.49636,3.55329,6.09737,6.21046
53.5,925,2,918,0.0268004,-3.16293,0.108999,3.00981,2.97886,3.00134,-1.04868,0.545612,6.26805,2.87585,6.37691,6.19917
56,930,0,923,0.104176,-2.89428,0.10969,2.75605,2.80209,2.7501,-0.790942,0.570164,6.55882,3.58889,6.86848,7.3325
56,930,1,923,0.100086,-2.71336,0.108878,2.51631,2.53962,2.53915,-0.835938,0.60355,6.00385,3.28359,6.09535,6.1987
56,930,2,923,0.115395,-3.21732,0.108838,3.05895,3.05763,3.05853,-1.19697,0.548362,6.6385,3.21841,6.37625,6.17558
58.5,935,0,928,0.0202025,-2.91459,0.109527,2.82412,2.80523,2.82011,-1.17336,0.549878,7.12572,3.29893,6.86811,7.31753
58.5,935,1,928,0.0336085,-2.64563,0.108717,2.46892,2.4695,2.47185,-1.0313,0.540548,6.11747,3.17589,6.09579,6.19951
58.5,935,2,928,0.0346745,-3.225,0.108675,3.05892,3.0544,3.03428,-0.895957,0.615994,6.4043,3.21223,6.37632,6.19697
2.5,940,0,932,0.102768,-2.85295,0.109363,2.79883,2.73895,2.73797,-0.894793,0.568674,6.79989,3.58809,6.85985,7.30273
2.5,940,1,932,0.0928332,-2.63904,0.108555,2.52778,2.44808,2.47082,-0.820342,0.597301,6.04708,3.35477,6.09469,6.21232
2.5,940,2,932,0.12843,-3.15744,0.108512,3.06871,2.97931,3.00105,-1.02435,0.541997,6.20381,3.17984,6.3743,6.18546
5,945,0,937,0.0342362,-2.94353,0.109199,2.82086,2.8271,2.80989,-0.960366,0.551592,6.58612,3.53526,6.85139,7.30345
5,945,1,937,0.0300073,-2.75531,0.108392,2.53758,2.56375,2.54644,-0.829644,0.587624,6.25789,3.22768,6.09339,6.19965
5,945,2,937,0.031121,-3.26532,0.10835,3.10461,3.1416,3.13486,-1.08871,0.551542,6.53828,3.37867,6.37551,6.18032
7.5,950,0,942,0.0242482,-2.92243,0.109034,2.86645,2.83522,2.87504,-0.901735,0.58744,6.90481,3.46883,6.85108,7.2479
7.5,950,1,942,0.0221625,-2.72563,0.108229,2.53438,2.52655,2.53438,-0.915589,0.541053,6.19699,3.24101,6.09616,6.17209
7.5,950,2,942,0.0223121,-3.25782,0.108189,3.05855,3.07638,3.08168,-1.09125,0.545179,6.32387,3.08735,6.3777,6.15405
10,955,0,947,0.133219,-2.90081,0.10887,2.79523,2.75984,2.76179,-0.831846,0.574872,6.6232,3.26301,6.84736,7.23218
10,955,1,947,0.163714,-2.72058,0.108065,2.54663,2.5226,2.54049,-1.04384,0.561958,5.99709,3.46834,6.09465,6.18438
10,955,2,947,0.218597,-3.20813,0.108029,3.10887,3.06968,3.0985,-1.1114,0.553103,6.22458,3.41921,6.37578,6.13251
12.5,960,0,952,0.0291734,-2.9639,0.108707,2.88793,2.89829,2.92313,-0.841738,0.566291,6.80631,3.61168,6.84756,7.2138
12.5,960,1,952,0.0311412,-2.73847,0.107902,2.57927,2.60219,2.58886,-0.896616,0.578754,6.01804,3.31424,6.09433,6.17442
12.5,960,2,952,0.0401529,-3.25446,0.107867,3.12275,3.12974,3.0954,-1.12678,0.558398,6.42729,3.20471,6.37292,6.12711
15,965,0,957,0.0246771,-3.01546,0.108545,2.89434,2.87732,2.85993,-0.852996,0.587516,6.95542,3.61208,6.84882,7.19668
15,965,1,957,0.0338799,-2.80396,0.107742,2.58909,2.62504,2.62359,-0.862642,0.588087,6.00721,3.2393,6.08897,6.18413
15,965,2,957,0.022874,-3.27842,0.107707,3.10103,3.08399,3.12103,-1.23329,0.538178,6.26034,3.22538,6.37618,6.1089
17.5,970,0,962,0.121442,-2.9667,0.108382,2.86122,2.84755,2.86536,-0.839046,0.560671,6.64619,3.43262,6.84357,7.20281
17.5,970,1,962,0.0907074,-2.74829,0.107583,2.6266,2.58012,2.59969,-0.626092,0.590797,6.11128,3.47796,6.09295,6.20114
17.5,970,2,962,0.138477,-3.28248,0.107546,3.18232,3.15833,3.1449,-1.02624,0.516253,6.38928,3.24512,6.37595,6.1017
20,975,0,967,0.102919,-2.97006,0.10822,2.93282,2.86561,2.8407,-0.919293,0.564329,6.64996,3.43564,6.83955,7.21313
20,975,1,967,0.0987792,-2.79404,0.107426,2.63475,2.60068,2.59317,-1.07428,0.532733,6.00358,3.26042,6.09492,6.20376
20,975,2,967,0.144482,-3.26108,0.107385,3.15654,3.06907,3.10806,-1.04477,0.545181,6.44157,3.39552,6.37904,6.09951
22.5,980,0,972,0.0338376,-3.04358,0.108059,2.90578,2.92373,2.94847,-0.805098,0.586699,6.65062,3.41061,6.83695,7.21554
22.5,980,1,972,0.029568,-2.84328,0.107267,2.62973,2.67485,2.67598,-0.740612,0.6007,6.21659,3.27595,6.098,6.22867
22.5,980,2,972,0.0277989,-3.38072,0.107225,3.24597,3.27124,3.23907,-0.896925,0.600392,6.48192,3.41772,6.37501,6.09313
25,985,0,977,0.184147,-2.91557,0.107899,2.86091,2.79731,2.80804,-0.773581,0.591268,6.4579,3.39002,6.82568,7.20717
25,985,1,977,0.150243,-2.68704,0.107108,2.62512,2.5374,2.53631,-0.992234,0.537699,6.12155,3.65066,6.09696,6.25369
25,985,2,977,0.263533,-3.30448,0.107065,3.24257,3.16196,3.17488,-0.913249,0.558745,6.13909,3.21685,6.37135,6.11182
27.5,990,0,982,0.124758,-3.04702,0.107738,2.97503,2.95931,2.94206,-0.771413,0.603135,6.94885,3.78626,6.821,7.20114
27.5,990,1,982,0.099194,-2.832,0.106947,2.68078,2.6775,2.67672,-0.91927,0.572349,6.11634,3.31603,6.09635,6.21826
27.5,990,2,982,0.144146,-3.3438,0.106907,3.27324,3.1901,3.16426,-0.967219,0.545026,6.08572,3.17518,6.37218,6.10243
30,995,0,987,0.158389,-2.995,0.107578,2.95022,2.90048,2.9213,-0.812515,0.552263,6.60462,3.60874,6.81331,7.21239
30,995,1,987,0.135056,-2.7782,0.106787,2.63475,2.6298,2.66032,-0.644594,0.610729,5.90591,3.47917,6.09196,6.22535
30,995,2,987,0.230572,-3.35311,0.106747,3.22204,3.17849,3.21639,-1.09744,0.567251,6.21945,3.25042,6.36202,6.1087
32.5,1000,0,992,0.0224111,-3.10108,0.107417,3.00681,2.99117,2.99726,-0.91517,0.571117,6.95075,3.74259,6.81494,7.20349
32.5,1000,1,992,0.0373152,-2.82369,0.106629,2.68662,2.62528,2.60847,-0.765895,0.573457,6.15271,3.19991,6.09175,6.20709
32.5,1000,2,992,0.0246647,-3.42557,0.106586,3.2584,3.26304,3.22218,-0.982345,0.51714,6.19268,2.96037,6.36051,6.08937
35,1005,0,997,0.140716,-3.05716,0.107255,2.99039,2.96394,2.94432,-1.06535,0.528789,6.53616,3.51415,6.80622,7.20715
35,1005,1,997,0.145895,-2.88139,0.106474,2.70059,2.68447,2.7146,-0.815389,0.55233,6.04729,3.39115,6.08972,6.22541
35,1005,2,997,0.232773,-3.38629,0.106426,3.28605,3.20686,3.24861,-0.888318,0.581889,6.0918,3.37214,6.35998,6.11531
37.5,1010,0,1002,0.124772,-3.08801,0.107092,2.99349,2.93868,2.92908,-0.866793,0.544836,6.48837,3.61277,6.80227,7.20161
37.5,1010,1,1002,0.113419,-2.84553,0.106317,2.76552,2.72877,2.72217,-0.966856,0.569617,6.09339,3.30839,6.08558,6.21752
37.5,1010,2,1002,0.170923,-3.42878,0.106269,3.29856,3.28935,3.26577,-1.02797,0.555554,6.55501,3.17061,6.35988,6.09893
40,1015,0,1007,0.0284289,-3.10718,0.10693,3.03724,3.03459,3.03729,-0.76231,0.616792,6.78117,3.44758,6.79796,7.20177
40,1015,1,1007,0.0248576,-2.92447,0.106159,2.74288,2.73484,2.74602,-0.904918,0.554651,6.31582,3.02301,6.09467,6.1885
40,1015,2,1007,0.0264022,-3.48885,0.106112,3.30571,3.28687,3.30258,-0.876033,0.551508,6.44973,3.07759,6.36139,6.06849
42.5,1020,0,1012,0.0227409,-3.15778,0.10677,3.04228,3.02561,3.01368,-0.667817,0.590788,6.75706,3.34759,6.79409,7.1785
42.5,1020,1,1012,0.039067,-2.9479,0.106001,2.76295,2.75056,2.75606,-0.831481,0.609546,6.24598,3.30042,6.09901,6.17493
42.5,1020,2,1012,0.0243957,-3.48411,0.105955,3.32625,3.33753,3.34619,-1.03341,0.544206,6.40301,3.09476,6.3671,6.08919
45,1025,0,1017,0.124076,-3.10742,0.106613,3.04209,3.00836,3.02993,-0.973279,0.601342,6.4676,3.37811,6.78683,7.17527
45,1025,1,1017,0.106203,-2.91868,0.105844,2.80485,2.78742,2.7538,-0.839609,0.583056,6.16313,3.22627,6.09861,6.18876
45,1025,2,1017,0.151516,-3.48744,0.105798,3.36066,3.31953,3.32011,-1.13739,0.501011,6.3833,3.17619,6.37144,6.0689
47.5,1030,0,1022,0.0243033,-3.15556,0.106454,3.02762,3.01637,3.02039,-0.843596,0.548256,6.70527,3.54322,6.7876,7.18394
47.5,1030,1,1022,0.0331299,-3.01137,0.105687,2.81431,2.83462,2.85458,-0.977581,0.567238,6.37142,3.1209,6.0963,6.17402
47.5,1030,2,1022,0.0269283,-3.59504,0.105641,3.41228,3.45888,3.46397,-1.00786,0.560698,6.5246,3.18042,6.36738,6.04249
50,1035,0,1027,0.186154,-3.13179,0.106296,3.07591,3.0401,2.99531,-0.745261,0.593181,6.56183,3.59789,6.78693,7.18132
50,1035,1,1027,0.162406,-2.88322,0.105526,2.78054,2.69698,2.6978,-0.92361,0.568682,6.14095,3.2785,6.09637,6.17191
50,1035,2,1027,0.261555,-3.4487,0.105484,3.39579,3.2895,3.29582,-1.02086,0.545622,6.25845,3.20913,6.36608,6.0461
52.5,1040,0,1032,0.0821042,-3.19107,0.106138,3.10575,3.09802,3.13512,-0.993482,0.545874,6.74702,3.53832,6.78383,7.13351
52.5,1040,1,1032,0.0914646,-3.01986,0.105366,2.79477,2.8258,2.83625,-0.905034,0.586586,5.95477,3.20511,6.09673,6.1533
52.5,1040,2,1032,0.143097,-3.5658,0.105328,3.37722,3.38723,3.3805,-0.925071,0.579298,6.26789,3.11829,6.3695,6.03979
55,1045,0,1037,0.0282022,-3.17939,0.105981,3.04279,3.02902,3.00585,-0.987489,0.547799,6.51032,3.15952,6.77758,7.10184
55,1045,1,1037,0.0255258,-2.95672,0.105208,2.85764,2.866,2.85552,-0.897897,0.597143,6.25532,3.16803,6.09969,6.14446
55,1045,2,1037,0.0269394,-3.57514,0.105172,3.48403,3.44631,3.43037,-0.811439,0.601018,6.66633,3.48383,6.37155,6.03812
57.5,1050,0,1042,0.151428,-3.24795,0.105822,3.14892,3.15053,3.18508,-0.621773,0.616634,6.73726,3.84252,6.77181,7.12749
57.5,1050,1,1042,0.124247,-2.92573,0.105053,2.84849,2.70978,2.76354,-0.869619,0.580092,5.91531,3.36178,6.09302,6.15895
57.5,1050,2,1042,0.161123,-3.58808,0.105017,3.42665,3.38679,3.40516,-1.15715,0.554309,6.18913,3.08028,6.36904,6.03861
1.5,1055,0,1046,0.214024,-3.16231,0.105664,3.07697,3.10384,3.09109,-0.683514,0.581888,6.47247,3.4183,6.76436,7.14186
1.5,1055,1,1046,0.180619,-2.97935,0.104899,2.8479,2.91296,2.76956,-0.8306,0.594623,6.26514,3.47453,6.09654,6.1801
1.5,1055,2,1046,0.30001,-3.52306,0.10486,3.4594,3.43466,3.48745,-0.880848,0.540448,6.6136,3.24865,6.36895,6.05776
4,1060,0,1051,0.027981,-3.2153,0.105505,3.11701,3.06599,3.10866,-0.806795,0.561307,6.59156,3.45083,6.76799,7.09991
4,1060,1,1051,0.0279572,-3.00646,0.104742,2.89984,2.86365,2.90159,-0.728565,0.566677,6.20983,3.47538,6.1011,6.16141
4,1060,2,1051,0.0274721,-3.6485,0.104703,3.46829,3.53286,3.44064,-0.941361,0.600237,6.25899,3.21794,6.36767,6.0542
6.5,1065,0,1056,0.115615,-3.24675,0.105346,3.1595,3.16407,3.12252,-0.694249,0.61044,6.81991,3.79712,6.7636,7.08748
6.5,1065,1,1056,0.127269,-3.00516,0.104585,2.82217,2.82068,2.81656,-1.00212,0.516207,6.16992,3.32066,6.10647,6.16578
6.5,1065,2,1056,0.156299,-3.60607,0.104546,3.52527,3.44528,3.48209,-1.016,0.566654,6.09165,3.1336,6.36673,6.04674
9,1070,0,1061,0.1325,-3.23137,0.105189,3.17681,3.13371,3.13255,-0.737774,0.573113,6.57337,3.64857,6.75722,7.09516
9,1070,1,1061,0.095469,-3.02294,0.104427,2.87271,2.87363,2.89896,-0.951223,0.564531,6.05379,3.19033,6.10584,6.15065
9,1070,2,1061,0.139945,-3.62406,0.104389,3.49249,3.50017,3.5204,-1.15809,0.543957,6.32119,3.15273,6.36381,6.04231
11.5,1075,0,1066,0.0920764,-3.30494,0.10503,3.16397,3.19212,3.20255,-0.835056,0.600522,6.74895,3.44019,6.75673,7.08881
11.5,1075,1,1066,0.104801,-3.05517,0.104268,2.94291,2.8741,2.89792,-0.906456,0.577738,6.09695,3.18361,6.11023,6.15527
11.5,1075,2,1066,0.148827,-3.63966,0.104232,3.50951,3.4843,3.46388,-1.07379,0.557288,6.34185,3.12248,6.36177,6.01849
14,1080,0,1071,0.0257593,-3.31861,0.104871,3.23019,3.23462,3.22835,-0.791977,0.63645,6.71808,3.40948,6.75755,7.0851
14,1080,1,1071,0.031711,-3.12666,0.10411,2.93211,2.92638,2.94971,-0.874789,0.56113,6.32471,3.21363,6.10823,6.13757
14,1080,2,1071,0.0253181,-3.74055,0.104076,3.59257,3.56406,3.58171,-1.16673,0.522075,6.50481,2.99309,6.36555,6.02962
16.5,1085,0,1076,0.0255787,-3.36143,0.104711,3.29089,3.28394,3.28031,-0.817615,0.593317,6.76371,3.29223,6.75755,7.08925
16.5,1085,1,1076,0.0313068,-3.12032,0.103955,2.92558,2.96473,2.94198,-0.812714,0.599112,6.25458,3.20499,6.10417,6.12353
16.5,1085,2,1076,0.0222244,-3.71262,0.103919,3.57378,3.54792,3.55626,-0.836203,0.59194,6.51268,3.17177,6.36065,6.05012
19,1090,0,1081,0.0210583,-3.32862,0.104555,3.21063,3.20775,3.20686,-0.688592,0.608377,6.87734,3.5768,6.7583,7.08133
19,1090,1,1081,0.0406267,-3.08476,0.103802,2.98003,2.91408,2.89925,-0.684955,0.600513,6.11509,3.09666,6.10641,6.11093
19,1090,2,1081,0.0259583,-3.7586,0.103763,3.579,3.59125,3.59794,-0.942655,0.574381,6.35231,2.95164,6.36058,6.05602
21.5,1095,0,1086,0.119836,-3.34959,0.104401,3.28061,3.25592,3.2481,-0.837731,0.583659,6.62984,3.68353,6.75197,7.0682
21.5,1095,1,1086,0.0904641,-3.12664,0.10365,2.93171,2.92762,2.94897,-0.866534,0.581292,6.04519,3.11892,6.1047,6.09198
21.5,1095,2,1086,0.161588,-3.71432,0.103608,3.60798,3.54096,3.53866,-0.841517,0.559402,6.27844,3.29028,6.3579,6.05679
24,1100,0,1091,0.0824268,-3.38897,0.104247,3.31267,3.28124,3.27393,-0.740158,0.606293,6.8024,3.55847,6.75488,7.06875
24,1100,1,1091,0.0948791,-3.11404,0.103496,2.97773,2.93895,2.93176,-1.06124,0.548508,5.89381,3.39334,6.10504,6.0817
24,1100,2,1091,0.157369,-3.73675,0.103455,3.59767,3.58036,3.57052,-0.96395,0.584906,6.29699,3.44441,6.35472,6.05154
26.5,1105,0,1096,0.107922,-3.29988,0.104092,3.31578,3.22728,3.23518,-0.797962,0.575527,6.69784,3.66944,6.74666,7.05906
26.5,1105,1,1096,0.101891,-3.12068,0.103341,2.96742,2.97424,2.97741,-0.960841,0.591227,5.8701,3.36328,6.10263,6.11569
26.5,1105,2,1096,0.148928,-3.72405,0.103302,3.63417,3.5846,3.58887,-0.946333,0.589098,6.03996,3.28393,6.35078,6.07096
29,1110,0,1101,0.0245073,-3.43836,0.103938,3.29317,3.31726,3.31355,-0.800253,0.59337,6.68641,3.29865,6.73179,7.04905
29,1110,1,1101,0.0382797,-3.15352,0.103184,3.04323,2.99271,3.0167,-0.930347,0.530965,6.08346,3.128,6.09653,6.11794
29,1110,2,1101,0.0333989,-3.83883,0.103149,3.66497,3.69623,3.69222,-1.02676,0.528637,6.55063,3.21999,6.34935,6.07438
31.5,1115,0,1106,0.120178,-3.35533,0.103786,3.24844,3.21514,3.21218,-0.999838,0.518032,6.28648,3.30771,6.72708,7.02955
31.5,1115,1,1106,0.087988,-3.1764,0.103029,3.04199,3.03624,3.05153,-0.729381,0.588944,6.14326,3.27144,6.0987,6.11071
31.5,1115,2,1106,0.168508,-3.8157,0.102992,3.70793,3.66563,3.67075,-1.11624,0.539805,6.53701,3.21078,6.34627,6.07965
34,1120,0,1111,0.0287097,-3.45193,0.103633,3.38487,3.37423,3.35485,-0.687369,0.625301,6.81628,3.5469,6.72591,7.00675
34,1120,1,1111,0.0352468,-3.17397,0.102876,3.03167,2.99278,3.00875,-0.711901,0.575918,6.10225,3.28832,6.09815,6.0872
34,1120,2,1111,0.0237529,-3.83083,0.102836,3.68307,3.68873,3.70759,-0.882758,0.571217,6.45135,3.1565,6.35246,6.07207
36.5,1125,0,1116,0.0192552,-3.43768,0.103482,3.33913,3.31411,3.32759,-0.862455,0.593572,6.77658,3.57873,6.7244,6.9548
36.5,1125,1,1116,0.0228293,-3.18507,0.102725,3.04458,3.07896,3.02937,-0.859503,0.535612,6.27414,3.23879,6.09725,6.06516
36.5,1125,2,1116,0.029066,-3.86371,0.102683,3.72837,3.71213,3.70729,-0.982735,0.557406,6.08173,2.72572,6.35639,6.03378
39,1130,0,1121,0.0985511,-3.43626,0.103326,3.33657,3.33373,3.33332,-0.942249,0.544433,6.72256,3.56251,6.72072,6.93173
39,1130,1,1121,0.0998776,-3.2304,0.102575,3.07875,3.02903,3.07193,-0.868134,0.568747,5.94723,3.14772,6.10078,6.0736
39,1130,2,1121,0.162226,-3.83727,0.102531,3.73108,3.69055,3.70252,-1.10518,0.504898,6.4586,3.08063,6.35891,6.0383
41.5,1135,0,1126,0.208293,-3.41046,0.103168,3.36302,3.31752,3.32056,-0.880559,0.58482,6.9609,3.74796,6.72177,6.95095
41.5,1135,1,1126,0.181317,-3.19124,0.102424,3.04505,3.02187,3.02001,-0.88915,0.601009,5.73703,3.13517,6.09644,6.09202
41.5,1135,2,1126,0.311994,-3.82522,0.102377,3.73566,3.62941,3.6254,-0.994084,0.569481,6.04149,3.16151,6.3541,6.02987
44,1140,0,1131,0.120197,-3.47042,0.103012,3.36162,3.32696,3.33759,-1.01214,0.540872,6.63391,3.18138,6.72222,6.9329
44,1140,1,1131,0.104381,-3.19197,0.102271,3.04112,3.0367,3.02608,-0.785538,0.590213,6.15147,3.21898,6.0976,6.08269
44,1140,2,1131,0.191428,-3.84627,0.102225,3.77739,3.73961,3.75548,-1.08471,0.528129,6.60626,3.43258,6.35379,6.03455
46.5,1145,0,1136,0.0268044,-3.51702,0.10286,3.39833,3.40308,3.3903,-0.574437,0.628733,6.58794,3.47318,6.71888,6.96268
46.5,1145,1,1136,0.0367104,-3.29969,0.102119,3.08862,3.08886,3.08542,-0.812423,0.580255,6.14971,3.09362,6.09728,6.07643
46.5,1145,2,1136,0.0255515,-3.93321,0.102072,3.77562,3.75891,3.75911,-0.87265,0.558509,6.46003,3.27684,6.34957,6.03726
49,1150,0,1141,0.141975,-3.49834,0.102709,3.41337,3.36441,3.35854,-0.815074,0.605586,6.6931,3.51819,6.7151,6.97028
49,1150,1,1141,0.118587,-3.24508,0.101966,3.10202,3.08143,3.09677,-0.758364,0.606971,5.97657,3.12598,6.09761,6.07743
49,1150,2,1141,0.176158,-3.9337,0.10192,3.80032,3.80671,3.78985,-0.924862,0.558886,6.50182,2.95516,6.35132,6.05172
