time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
25,1764,2,0.0330476,0.0330476,0.435078,0.429241,0.00583667,33.7403,33.717,12,11,-1,0.853144,0.841937,0.0112067,0,0,1,0
25,1764,3,0.0264048,0.0264048,0.763445,0.690474,0.0729715,35.0538,34.7619,9,7,-2,0.765386,0.825283,0.0598979,0,0,0,0
26,1765,1,0.0239343,0.0239343,0.7604,0.747338,0.0130618,35.0416,34.9894,12,8,-4,1.06845,1.18211,0.113669,0,0,1,0
26,1765,2,0.000462353,0.000462353,0.491142,0.435078,0.0560638,33.9646,33.7403,11,10,-1,0.841937,0.849321,0.00738373,0,1,0,0
26,1765,3,0.113621,0.113621,0.763828,0.763445,0.000382543,35.0553,35.0538,7,12,5,0.825283,0.733439,0.0918443,0,0,1,0
27,1766,1,0.0204515,0.0204515,0.748863,0.7604,0.0115373,34.9955,35.0416,8,7,-1,1.18211,1.22614,0.0440253,0,0,1,0
27,1766,2,0.00406802,0.00406802,0.415125,0.491142,0.0760165,33.6605,33.9646,10,11,1,0.849321,0.814809,0.0345117,0,1,0,0
27,1766,3,0.0109615,0.0109615,0.721677,0.763828,0.0421506,34.8867,35.0553,12,12,0,0.733439,0.695315,0.038124,0,1,0,0
28,1767,1,0.0367183,0.0367183,0.750388,0.748863,0.00152534,35.0016,34.9955,7,11,4,1.22614,1.05297,0.173169,0,0,1,0
28,1767,2,0.00977135,0.00977135,0.379834,0.415125,0.0352915,33.5193,33.6605,11,12,1,0.814809,0.842527,0.0277179,0,1,0,0
28,1767,3,0.116665,0.116665,0.759567,0.721677,0.0378901,35.0383,34.8867,12,7,-5,0.695315,0.861431,0.166115,0,0,0,0
29,1768,1,0.000591457,0.000591457,0.745628,0.750388,0.00475997,34.9825,35.0016,11,12,1,1.05297,1.09184,0.0388659,0,1,1,0
29,1768,2,0.00140417,0.00140417,0.513154,0.379834,0.133321,34.0526,33.5193,12,10,-2,0.842527,0.811851,0.0306757,0,1,0,0
29,1768,3,0.0369812,0.0369812,0.756725,0.759567,0.00284177,35.0269,35.0383,7,8,1,0.861431,0.844481,0.0169501,0,0,1,0
30,1769,1,0.000507593,0.000507593,0.759148,0.745628,0.0135193,35.0366,34.9825,12,9,-3,1.09184,1.10134,0.0094992,0,1,1,1
30,1769,2,0.0372466,0.0372466,0.407088,0.513154,0.106067,33.6284,34.0526,10,12,2,0.811851,0.906201,0.0943493,0,0,0,0
30,1769,3,0.0120909,0.0120909,0.731367,0.756725,0.0253586,34.9255,35.0269,8,9,1,0.844481,0.828949,0.0155317,0,1,0,0
31,1770,1,0.0172549,0.0172549,0.763819,0.759148,0.00467181,35.0553,35.0366,9,11,2,1.10134,1.15739,0.0560501,0,1,1,0
31,1770,2,0.0562435,0.0562435,0.403099,0.407088,0.00398913,33.6124,33.6284,12,11,-1,0.906201,0.838625,0.0675755,0,0,1,0
31,1770,3,0.0367159,0.0367159,0.70868,0.731367,0.0226865,34.8347,34.9255,9,8,-1,0.828949,0.843477,0.0145277,0,0,0,0
32,1771,1,0.0103472,0.0103472,0.784529,0.763819,0.0207093,35.1381,35.0553,11,10,-1,1.15739,1.15868,0.00129653,0,1,0,0
32,1771,2,0.010477,0.010477,0.361735,0.403099,0.0413635,33.4469,33.6124,11,12,1,0.838625,0.81619,0.0224349,0,1,0,0
32,1771,3,0.0108308,0.0108308,0.691589,0.70868,0.0170916,34.7664,34.8347,8,8,0,0.843477,0.838732,0.0047448,0,1,1,1
33,1772,1,0.0117285,0.0117285,0.762282,0.784529,0.0222465,35.0491,35.1381,10,11,1,1.15868,1.13261,0.0260701,0,1,0,0
33,1772,2,0.0312727,0.0312727,0.378418,0.361735,0.0166832,33.5137,33.4469,12,11,-1,0.81619,0.801164,0.0150267,0,0,1,0
33,1772,3,0.00837094,0.00837094,0.708586,0.691589,0.0169972,34.8343,34.7664,8,8,0,0.838732,0.852045,0.0133128,0,1,1,0
34,1773,1,0.0229229,0.0229229,0.750455,0.762282,0.0118272,35.0018,35.0491,11,9,-2,1.13261,1.14133,0.00871707,0,0,1,0
34,1773,2,0.00574881,0.00574881,0.403907,0.378418,0.0254883,33.6156,33.5137,11,11,0,0.801164,0.842338,0.0411744,0,1,0,0
34,1773,3,0.0392279,0.0392279,0.670721,0.708586,0.0378644,34.6829,34.8343,8,10,2,0.852045,0.793943,0.0581011,0,0,0,0
35,1774,1,0.00726116,0.00726116,0.734148,0.750455,0.0163068,34.9366,35.0018,9,10,1,1.14133,1.08793,0.0534005,0,1,1,0
35,1774,2,0.0333692,0.0333692,0.443329,0.403907,0.0394222,33.7733,33.6156,11,10,-1,0.842338,0.862453,0.0201149,0,0,0,0
35,1774,3,0.000297248,0.000297248,0.670951,0.670721,0.000229895,34.6838,34.6829,10,10,0,0.793943,0.792248,0.0016952,0,1,1,1
36,1775,1,0.00178069,0.00178069,0.784492,0.734148,0.0503435,35.138,34.9366,10,8,-2,1.08793,1.07503,0.0129005,0,1,0,0
36,1775,2,0.117655,0.117655,0.358176,0.443329,0.0851531,33.4327,33.7733,10,14,4,0.862453,0.775312,0.0871413,0,0,0,0
36,1775,3,0.0301075,0.0301075,0.726462,0.670951,0.0555107,34.9058,34.6838,10,8,-2,0.792248,0.867511,0.0752627,0,0,0,0
37,1776,1,0.00264627,0.00264627,0.750136,0.784492,0.0343561,35.0005,35.138,8,9,1,1.07503,1.13909,0.0640635,0,1,0,0
37,1776,2,0.0602061,0.0602061,0.434078,0.358176,0.0759019,33.7363,33.4327,14,11,-3,0.775312,0.86277,0.0874584,0,0,0,0
37,1776,3,0.0345188,0.0345188,0.723903,0.726462,0.00255936,34.8956,34.9058,8,10,2,0.867511,0.748532,0.118979,0,0,1,0
38,1777,1,0.00975716,0.00975716,0.757934,0.750136,0.00779879,35.0317,35.0005,9,9,0,1.13909,1.07261,0.066484,0,1,1,0
38,1777,2,0.0327322,0.0327322,0.401398,0.434078,0.0326797,33.6056,33.7363,11,12,1,0.86277,0.877458,0.0146883,0,0,0,0
38,1777,3,0.028743,0.028743,0.713347,0.723903,0.0105553,34.8534,34.8956,10,9,-1,0.748532,0.781078,0.0325453,0,0,1,0
39,1778,1,0.00295991,0.00295991,0.755565,0.757934,0.00236946,35.0223,35.0317,9,9,0,1.07261,1.0436,0.0290136,0,1,1,0
39,1778,2,0.032266,0.032266,0.437042,0.401398,0.0356442,33.7482,33.6056,12,12,0,0.877458,0.875642,0.0018168,0,0,0,0
39,1778,3,0.00954115,0.00954115,0.713126,0.713347,0.000220895,34.8525,34.8534,9,9,0,0.781078,0.789294,0.008216,0,1,1,1
40,1779,1,0.00633776,0.00633776,0.782541,0.755565,0.0269763,35.1302,35.0223,9,7,-2,1.0436,1.05785,0.0142547,0,1,0,0
40,1779,2,0.0579083,0.0579083,0.341063,0.437042,0.0959795,33.3643,33.7482,12,15,3,0.875642,0.862871,0.0127704,0,0,0,0
40,1779,3,0.01397,0.01397,0.758029,0.713126,0.0449021,35.0321,34.8525,9,8,-1,0.789294,0.851785,0.0624909,0,1,0,0
41,1780,1,0.00415117,0.00415117,0.742333,0.782541,0.0402079,34.9693,35.1302,7,13,6,1.05785,0.835017,0.222833,0,1,0,0
41,1780,2,0.275018,0.275018,0.665969,0.341063,0.324906,34.6639,33.3643,15,7,-8,0.862871,1.08803,0.225155,0,0,0,0
41,1780,3,0.00534123,0.00534123,0.699201,0.758029,0.0588278,34.7968,35.0321,8,10,2,0.851785,0.773054,0.0787307,0,1,0,0
42,1781,1,0.0155525,0.0155525,0.763761,0.742333,0.0214282,35.055,34.9693,13,10,-3,0.835017,0.865167,0.0301504,0,1,0,0
42,1781,2,0.109283,0.109283,0.526856,0.665969,0.139112,34.1074,34.6639,7,10,3,1.08803,1.08824,0.0002168,0,0,0,0
42,1781,3,0.0243002,0.0243002,0.747866,0.699201,0.0486652,34.9915,34.7968,10,10,0,0.773054,0.775334,0.00228,0,0,0,0
43,1782,1,0.0276893,0.0276893,0.74842,0.763761,0.0153411,34.9937,35.055,10,9,-1,0.865167,0.904217,0.0390493,0,0,1,0
43,1782,2,0.0507781,0.0507781,0.457391,0.526856,0.069465,33.8296,34.1074,10,11,1,1.08824,0.918818,0.169425,0,0,0,0
43,1782,3,0.0286699,0.0286699,0.697245,0.747866,0.0506215,34.789,34.9915,10,10,0,0.775334,0.808906,0.033572,0,0,0,0
44,1783,1,0.00901616,0.00901616,0.746261,0.74842,0.00215906,34.985,34.9937,9,12,3,0.904217,0.781062,0.123155,0,1,1,0
44,1783,2,0.0740836,0.0740836,0.572854,0.457391,0.115463,34.2914,33.8296,11,9,-2,0.918818,1.0651,0.146284,0,0,0,0
44,1783,3,0.050126,0.050126,0.735974,0.697245,0.0387295,34.9439,34.789,10,9,-1,0.808906,0.869139,0.0602333,0,0,0,0
45,1784,1,0.00427723,0.00427723,0.79005,0.746261,0.0437891,35.1602,34.985,12,8,-4,0.781062,0.897364,0.116302,0,1,0,0
45,1784,2,0.118635,0.118635,0.374583,0.572854,0.198272,33.4983,34.2914,9,13,4,1.0651,0.869618,0.195485,0,0,0,0
45,1784,3,0.0787491,0.0787491,0.753138,0.735974,0.0171641,35.0126,34.9439,9,9,0,0.869139,0.858042,0.0110968,0,0,1,0
46,1785,1,0.0108868,0.0108868,0.750094,0.79005,0.0399563,35.0004,35.1602,8,12,4,0.897364,0.738928,0.158436,0,1,0,0
46,1785,2,0.130717,0.130717,0.560591,0.374583,0.186009,34.2424,33.4983,13,9,-4,0.869618,1.03859,0.168969,0,0,0,0
46,1785,3,0.0577211,0.0577211,0.69105,0.753138,0.0620884,34.7642,35.0126,9,9,0,0.858042,0.90303,0.044988,0,0,0,0
47,1786,1,0.00867498,0.00867498,0.760073,0.750094,0.00997883,35.0403,35.0004,12,13,1,0.738928,0.768325,0.0293971,0,1,1,0
47,1786,2,0.0623414,0.0623414,0.603007,0.560591,0.0424153,34.412,34.2424,9,8,-1,1.03859,1.08727,0.0486877,0,0,0,0
47,1786,3,0.00106812,0.00106812,0.735451,0.69105,0.044401,34.9418,34.7642,9,9,0,0.90303,0.832214,0.0708168,0,1,0,0
48,1787,1,0.0166647,0.0166647,0.748773,0.760073,0.0113003,34.9951,35.0403,13,11,-2,0.768325,0.833661,0.0653363,0,1,1,0
48,1787,2,0.0501614,0.0501614,0.550936,0.603007,0.0520712,34.2037,34.412,8,9,1,1.08727,1.03926,0.0480101,0,0,0,0
48,1787,3,0.0134437,0.0134437,0.732041,0.735451,0.00340962,34.9282,34.9418,9,10,1,0.832214,0.745589,0.0866245,0,1,1,0
49,1788,1,0.00592309,0.00592309,0.760068,0.748773,0.0112951,35.0403,34.9951,11,11,0,0.833661,0.799088,0.0345736,0,1,1,0
49,1788,2,0.0435678,0.0435678,0.568424,0.550936,0.0174882,34.2737,34.2037,9,9,0,1.03926,1.02609,0.0131712,0,0,1,0
49,1788,3,0.0166359,0.0166359,0.730314,0.732041,0.00172746,34.9213,34.9282,10,10,0,0.745589,0.837048,0.0914592,0,1,1,0
50,1789,1,0.0226548,0.0226548,0.770776,0.760068,0.0107087,35.0831,35.0403,11,8,-3,0.799088,0.911001,0.111914,0,0,1,0
50,1789,2,0.157813,0.157813,0.433504,0.568424,0.134919,33.734,34.2737,9,14,5,1.02609,0.880129,0.145964,0,0,0,0
50,1789,3,0.0148149,0.0148149,0.752576,0.730314,0.0222621,35.0103,34.9213,10,8,-2,0.837048,0.858387,0.0213387,0,1,0,0
51,1790,1,3.74317e-05,3.74317e-05,0.716095,0.770776,0.0546817,34.8644,35.0831,8,10,2,0.911001,0.850841,0.0601603,0,1,0,0
51,1790,2,0.111005,0.111005,0.447331,0.433504,0.0138265,33.7893,33.734,14,11,-3,0.880129,1.03278,0.152654,0,0,1,0
51,1790,3,0.00498015,0.00498015,0.700794,0.752576,0.0517815,34.8032,35.0103,8,9,1,0.858387,0.900901,0.0425139,0,1,0,0
52,1791,1,0.0204153,0.0204153,0.715281,0.716095,0.000813425,34.8611,34.8644,10,12,2,0.850841,0.738718,0.112123,0,0,1,0
52,1791,2,0.0759593,0.0759593,0.564031,0.447331,0.1167,34.2561,33.7893,11,9,-2,1.03278,1.09843,0.0656507,0,0,0,0
52,1791,3,0.00935161,0.00935161,0.692029,0.700794,0.00876474,34.7681,34.8032,9,9,0,0.900901,0.89913,0.0017712,0,1,1,1
53,1792,1,0.043274,0.043274,0.749942,0.715281,0.0346602,34.9998,34.8611,12,12,0,0.738718,0.709414,0.029304,0,0,0,0
53,1792,2,0.0253248,0.0253248,0.628077,0.564031,0.0640459,34.5123,34.2561,9,8,-1,1.09843,1.13036,0.0319221,0,0,0,0
53,1792,3,0.0082894,0.0082894,0.696532,0.692029,0.00450277,34.7861,34.7681,9,10,1,0.89913,0.842733,0.0563965,0,1,1,0
54,1793,1,0.0382393,0.0382393,0.750088,0.749942,0.000146151,35.0004,34.9998,12,8,-4,0.709414,0.833384,0.12397,0,0,1,0
54,1793,2,0.180819,0.180819,0.450839,0.628077,0.177237,33.8034,34.5123,8,13,5,1.13036,0.967131,0.163225,0,0,0,0
54,1793,3,0.0121676,0.0121676,0.722534,0.696532,0.0260013,34.8901,34.7861,10,9,-1,0.842733,0.93275,0.0900173,0,1,0,0
55,1794,1,0.00279319,0.00279319,0.717457,0.750088,0.0326306,34.8698,35.0004,8,8,0,0.833384,0.87781,0.0444264,0,1,0,0
55,1794,2,0.0230982,0.0230982,0.454579,0.450839,0.00373921,33.8183,33.8034,13,14,1,0.967131,0.962117,0.00501333,0,0,1,0
55,1794,3,0.0405809,0.0405809,0.727234,0.722534,0.00470018,34.9089,34.8901,9,8,-1,0.93275,0.96711,0.0343597,0,0,1,0
56,1795,1,0.0411244,0.0411244,0.74167,0.717457,0.0242128,34.9667,34.8698,8,10,2,0.87781,0.809776,0.0680339,0,0,0,0
56,1795,2,0.0601426,0.0601426,0.467915,0.454579,0.0133364,33.8717,33.8183,14,12,-2,0.962117,1.01057,0.0484547,0,0,1,0
56,1795,3,0.0266911,0.0266911,0.753934,0.727234,0.0267004,35.0157,34.9089,8,8,0,0.96711,1.02805,0.0609448,0,0,0,0
57,1796,1,0.0513287,0.0513287,0.709604,0.74167,0.0320658,34.8384,34.9667,10,9,-1,0.809776,0.757759,0.0520171,0,0,0,0
57,1796,2,0.0251662,0.0251662,0.489987,0.467915,0.022072,33.9599,33.8717,12,11,-1,1.01057,1.00395,0.00662347,0,0,0,0
57,1796,3,0.0431061,0.0431061,0.676189,0.753934,0.0777456,34.7048,35.0157,8,10,2,1.02805,0.994051,0.0340043,0,0,0,0
58,1797,1,0.0163918,0.0163918,0.736397,0.709604,0.0267926,34.9456,34.8384,9,7,-2,0.757759,0.84025,0.0824907,0,1,0,0
58,1797,2,0.047587,0.047587,0.448737,0.489987,0.0412496,33.7949,33.9599,11,13,2,1.00395,0.982094,0.0218547,0,0,0,0
58,1797,3,0.00078392,0.00078392,0.683748,0.676189,0.00755942,34.735,34.7048,10,10,0,0.994051,0.984477,0.0095736,0,1,1,1
1,1741,1,-1,-1,0.31946,0.31946,-1,33.2778,33.2778,10,10,0,0.604262,0.604262,0,0,0,0,0
1,1741,2,-1,-1,0.177215,0.177215,-1,32.7089,32.7089,11,11,0,0.888073,0.888073,0,0,0,0,0
1,1741,3,-1,-1,0.944688,0.944688,-1,35.7788,35.7788,9,9,0,1.20909,1.20909,0,0,0,0,0
1.5,1742,1,0.295506,0.295506,0.5562,0.31946,0.23674,34.2248,33.2778,10,11,1,0.604262,0.575929,0.0283333,0,0,0,0
1.5,1742,2,0.340091,0.340091,0.550569,0.177215,0.373354,34.2023,32.7089,11,9,-2,0.888073,0.915133,0.0270603,0,0,0,0
1.5,1742,3,0.0498281,0.0498281,0.652508,0.944688,0.29218,34.61,35.7788,9,10,1,1.20909,1.30045,0.0913611,0,0,0,0
2,1743,1,0.816527,0.816527,0.937071,0.5562,0.380872,35.7483,34.2248,11,11,0,0.575929,0.650791,0.0748624,0,0,0,0
2,1743,2,0.128712,0.128712,-0.769611,0.550569,1.32018,28.9216,34.2023,9,10,1,0.915133,0.95503,0.0398971,0,0,0,0
2,1743,3,0.390734,0.390734,0.617755,0.652508,0.0347529,34.471,34.61,10,9,-1,1.30045,1.12082,0.179628,0,0,0,0
2.5,1744,1,0.630231,0.630231,0.412531,0.937071,0.52454,33.6501,35.7483,11,13,2,0.650791,0.751915,0.101124,0,0,0,0
2.5,1744,2,0.179819,0.179819,0.228029,-0.769611,0.997639,32.9121,28.9216,10,7,-3,0.95503,0.762503,0.192526,0,0,0,0
2.5,1744,3,0.11455,0.11455,-0.790153,0.617755,1.40791,28.8394,34.471,9,10,1,1.12082,1.12391,0.00308747,0,0,0,0
