time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
5.6,2,11,0,10373.9,5459.84,0,30,0.64
5.6,3,9,0,14008.7,3964.8,0,33,0.64
6.1,1,10,0,10334.1,8414.64,0,35,0.64
6.1,2,11,0,10134.9,5644.96,0,30,0.64
6.1,3,9,0,13050.2,2716.96,0,35,0.64
6.6,1,10,0,10648.3,6803.12,0,35,0.64
6.6,2,11,0,10541.5,5868.56,0,32,0.64
6.6,3,9,0,13020.6,3887.76,0,32,0.64
7.1,1,10,0,9638.8,8383.6,0,35,0.64
7.1,2,11,0,11734.5,5839.84,0,34,0.64
7.1,3,9,0,12424.5,3099.12,0,34,0.64
7.6,1,10,0,8695.2,7923.36,0,35,0.64
7.6,2,11,0,12004.2,5563.04,0,35,0.64
7.6,3,9,0,13247.4,4258,0,34,0.64
8.1,1,10,0,9897.84,7489.68,0,35,0.64
8.1,2,11,0,10077.8,5928.24,0,32,0.64
8.1,3,9,0,15819,3748.32,0,35,0.64
8.6,1,10,0,8024.88,7724.8,0,32,0.64
8.6,2,11,0,11088.2,3771.36,0,35,0.64
8.6,3,9,0,14023.3,3865.44,0,32,0.64
9.1,1,10,0,10228.6,6509.76,0,35,0.64
9.1,2,11,0,10223.9,4050.56,0,29,0.64
9.1,3,9,0,16259.8,4376.16,0,34,0.64
9.6,1,10,0,9238.24,5251.52,0,34,0.64
9.6,2,11,0,9985.04,6466.88,0,31,0.64
9.6,3,9,0,16236.6,4269.76,0,34,0.64
10.1,1,10,0,9610.72,6458.16,0,35,0.64
10.1,2,11,0,11531,5551.76,0,33,0.64
10.1,3,9,0,14449.8,3933.84,0,34,0.64
10.6,1,10,0,8871.92,5988.72,0,35,0.64
10.6,2,11,0,11678.8,5448,0,34,0.64
10.6,3,9,0,14961.2,3961.68,0,35,0.64
11.1,1,10,0,9055.52,5584.16,0,35,0.64
11.1,2,11,0,11602.3,5553.44,0,35,0.64
11.1,3,9,0,14626,4239.04,0,35,0.64
11.6,1,10,0,7639.36,6487.76,0,31,0.64
11.6,2,11,0,11407.5,5867.44,0,32,0.64
11.6,3,9,0,16280.5,3386.72,0,34,0.64
12.1,1,10,0,9363.76,6558,0,35,0.64
12.1,2,11,0,9207.92,5037.68,0,34,0.64
12.1,3,9,0,15236.3,3892,0,35,0.64
12.6,1,10,0,8034.08,5032.4,0,35,0.64
12.6,2,11,0,12494.1,4640.4,0,35,0.64
12.6,3,9,0,13349.8,3994.16,0,32,0.64
13.1,1,10,0,9531.84,5341.84,0,33,0.64
13.1,2,11,0,10398.2,5046.56,0,29,0.64
13.1,3,9,0,15628.8,3397.68,0,34,0.64
13.6,1,10,0,8433.44,5512.72,0,35,0.64
13.6,2,11,0,11567.6,5259.44,0,33,0.64
13.6,3,9,0,15545.4,3991.84,0,35,0.64
14.1,1,10,0,9271.92,5807.92,0,35,0.64
14.1,2,11,0,11130.3,5588.72,0,33,0.64
14.1,3,9,0,12446.6,3350.96,0,35,0.64
14.6,1,10,0,8957.44,5051.76,0,35,0.64
14.6,2,11,0,11582.5,4578.48,0,34,0.64
14.6,3,9,0,12882.1,4013.12,0,32,0.64
15.1,1,10,0,8087.44,5128.72,0,34,0.64
15.1,2,11,0,12407.4,4021.44,0,35,0.64
15.1,3,9,0,12610.4,3968.08,0,32,0.64
15.6,1,10,0,7171.6,6080.08,0,30,0.64
15.6,2,11,0,11579.4,5049.52,0,32,0.64
15.6,3,9,0,16240.8,3744.24,0,34,0.64
16.1,1,10,0,9795.44,5834.24,0,35,0.64
16.1,2,11,0,11546.5,4456.4,0,35,0.64
16.1,3,9,0,12316,3888.24,0,34,0.64
16.6,1,10,0,7430.16,4827.92,0,34,0.64
16.6,2,11,0,11371,5435.12,0,34,0.64
16.6,3,9,0,16101,3867.12,0,35,0.64
17.1,1,10,0,9042.08,6008.64,0,33,0.64
17.1,2,11,0,8921.36,4085.12,0,30,0.64
17.1,3,9,0,16561.8,3866.8,0,35,0.64
17.6,1,10,0,7849.52,6674.24,0,32,0.64
17.6,2,11,0,10650,2634.08,0,35,0.64
17.6,3,9,0,16116.8,4091.84,0,35,0.64
18.1,1,10,0,9577.76,4275.52,0,35,0.64
18.1,2,11,0,8568.88,4793.12,0,31,0.64
18.1,3,9,0,15841.9,4072.32,0,35,0.64
18.6,1,10,0,8778.32,5119.52,0,35,0.64
18.6,2,11,0,12037.4,4880.96,0,35,0.64
18.6,3,9,0,13143.5,3902.88,0,34,0.64
19.1,1,10,0,8832.4,5486.72,0,31,0.64
19.1,2,11,0,8741.76,2765.92,0,33,0.64
19.1,3,9,0,15748.2,3892.72,0,34,0.64
19.6,1,10,0,9522.96,5635.68,0,34,0.64
19.6,2,11,0,11423,4676.56,0,35,0.64
19.6,3,9,0,12076.1,3080.8,0,35,0.64
20.1,1,10,0,9009.04,4399.04,0,35,0.64
20.1,2,11,0,11218.4,3925.44,0,35,0.64
20.1,3,9,0,12617.7,4204.88,0,33,0.64
20.6,1,10,0,10306.6,5127.6,0,35,0.64
20.6,2,11,0,8103.92,3971.2,0,33,0.64
20.6,3,9,0,15198.7,3637.92,0,35,0.64
21.1,1,10,0,10545.4,5510,0,35,0.64
21.1,2,11,0,7851.12,3190.8,0,35,0.64
21.1,3,9,0,14912.8,4065.44,0,35,0.64
21.6,1,10,0,12290,4557.04,0,35,0.64
21.6,2,11,0,7101.52,4088.4,0,31,0.64
21.6,3,9,0,14382.2,3959.52,0,34,0.64
22.1,1,10,0,10136.2,5046.4,0,34,0.64
22.1,2,11,0,11157,3778.4,0,35,0.64
22.1,3,9,0,12665.8,3533.36,0,34,0.64
22.6,1,10,0,10870.6,4238.32,0,32,0.64
22.6,2,11,0,8270.8,3710.64,0,30,0.64
22.6,3,9,0,13410,4005.2,0,30,0.64
23.1,1,10,0,9863.76,4517.76,0,34,0.64
23.1,2,11,0,10253.7,3276.8,0,35,0.64
23.1,3,9,0,12791,3960,0,34,0.64
23.6,1,10,0,11106.9,4711.68,0,35,0.64
23.6,2,11,0,8979.2,3885.52,0,34,0.64
23.6,3,9,0,13870.8,3517.68,0,35,0.64
24.1,1,10,0,10188.9,5311.44,0,33,0.64
24.1,2,11,0,7541.2,3368.8,0,33,0.64
24.1,3,9,0,14723.2,3545.52,0,34,0.64
24.6,1,10,0,10110.6,3986,0,35,0.64
24.6,2,11,0,10767,4778.96,0,33,0.64
24.6,3,9,0,13665.4,3618.8,0,34,0.64
25.1,1,10,0,11075,5072.88,0,35,0.64
25.1,2,11,0,8449.52,2800.8,0,35,0.64
25.1,3,9,0,13713.4,4282.8,0,34,0.64
25.6,1,10,0,11203.2,4187.12,0,35,0.64
25.6,2,11,0,7507.68,3694.96,0,32,0.64
25.6,3,9,0,14519.7,3302.16,0,34,0.64
26.1,1,10,0,11328.5,4679.12,0,35,0.64
26.1,2,11,0,7508.08,2923.52,0,34,0.64
26.1,3,9,0,14819.8,3792.72,0,35,0.64
26.6,1,10,0,9207.44,5261.6,0,31,0.64
26.6,2,11,0,12754.2,4159.92,0,35,0.64
26.6,3,9,0,11752.6,2915.28,0,34,0.64
27.1,1,10,0,9629.6,5008,0,33,0.64
27.1,2,11,0,10696,3321.84,0,35,0.64
27.1,3,9,0,14334,3605.76,0,35,0.64
27.6,1,10,0,11178.9,3967.92,0,35,0.64
27.6,2,11,0,8825.04,3212.56,0,33,0.64
27.6,3,9,0,14724.1,3657.68,0,35,0.64
28.1,1,10,0,11311.4,3836.4,0,35,0.64
28.1,2,11,0,10267.7,3857.84,0,35,0.64
28.1,3,9,0,13704.6,3608.16,0,34,0.64
28.6,1,10,0,11026.6,4232.96,0,33,0.64
28.6,2,11,0,7430.8,2530.96,0,33,0.64
28.6,3,9,0,14885,4080.16,0,33,0.64
29.1,1,10,0,10702.5,3291.92,0,35,0.64
29.1,2,11,0,9768.24,4391.12,0,30,0.64
29.1,3,9,0,14237.9,3705.12,0,34,0.64
29.6,1,10,0,11900.7,3919.44,0,35,0.64
29.6,2,11,0,8606.16,3173.76,0,32,0.64
29.6,3,9,0,15227.2,3876.8,0,35,0.64
30.1,1,10,0,11098.3,3767.92,0,34,0.64
30.1,2,11,0,10292,3485.12,0,34,0.64
30.1,3,9,0,13888.1,3584.16,0,34,0.64
30.6,1,10,0,10883.8,3685.36,0,35,0.64
30.6,2,11,0,10034.4,3571.44,0,35,0.64
30.6,3,9,0,13798.4,3648.96,0,35,0.64
31.1,1,10,0,11064.7,5378.24,0,34,0.64
31.1,2,11,0,9046.48,2881.6,0,35,0.64
31.1,3,9,0,12632.9,3128.24,0,35,0.64
31.6,1,10,0,10049.5,3965.36,0,35,0.64
31.6,2,11,0,9920.88,3160.08,0,30,0.64
31.6,3,9,0,15851.8,3825.28,0,35,0.64
32.1,1,10,0,10020.6,3949.2,0,32,0.64
32.1,2,11,0,9691.6,3317.6,0,34,0.64
32.1,3,9,0,15183.3,3683.2,0,34,0.64
32.6,1,10,0,10965,3646.72,0,35,0.64
32.6,2,11,0,9882.56,3360.16,0,35,0.64
32.6,3,9,0,14573,3843.84,0,35,0.64
33.1,1,10,0,9571.92,3168.32,0,35,0.64
33.1,2,11,0,11242.3,3462.32,0,35,0.64
33.1,3,9,0,14284.7,4125.76,0,35,0.64
33.6,1,10,0,11543.5,3559.2,0,35,0.64
33.6,2,11,0,9115.04,3256.16,0,35,0.64
33.6,3,9,0,14247.3,3972,0,33,0.64
34.1,1,7,0,12916.2,3840.8,7.83333,35,0.64
34.1,2,12,0,7320.64,4499.36,0,31,0.64
34.1,3,11,0,12225,3253.44,0,35,0.64
34.6,1,7,2,13028.2,4105.04,5,35,0.64
34.6,2,12,0,10015.7,5463.84,0,34,0.64
34.6,3,11,0,13079.6,5087.2,0,33,0.64
35.1,1,7,2,12197.4,4379.76,4.66667,35,0.64
35.1,2,12,0,8476.64,4959.76,0,35,0.64
35.1,3,11,0,14249,4480.16,0,34,0.64
35.6,1,7,2,13625.7,4199.44,5.44444,35,0.64
35.6,2,12,0,7615.6,4901.92,0,32,0.64
35.6,3,11,0,13636.6,4009.84,0,33,0.64
36.1,1,7,2,10375.8,4608.4,4,33,0.64
36.1,2,12,0,10034.5,5461.84,0,34,0.64
36.1,3,11,0,10809.8,3353.76,0,35,0.64
36.6,1,7,2,12669.4,3662.64,5,35,0.64
36.6,2,12,0,9437.2,6408.32,0,32,0.64
36.6,3,11,0,13360.5,4899.12,0,35,0.64
37.1,1,7,2,13322.3,4704.4,5,35,0.64
37.1,2,12,0,9131.2,4984.4,0,32,0.64
37.1,3,11,0,11216.6,4123.6,0,35,0.64
37.6,1,7,2,13319.6,4059.52,5,35,0.64
37.6,2,12,0,8696.48,5371.76,0,33,0.64
37.6,3,11,0,13381.4,4538.16,0,34,0.64
38.1,1,7,2,9338,2991.36,4.66667,35,0.64
38.1,2,12,0,10597.1,8209.6,0,34,0.64
38.1,3,11,0,13476.6,4547.92,0,35,0.64
38.6,1,7,2,10161.6,3844.88,4.11111,34,0.64
38.6,2,12,0,9941.6,5958.48,0,35,0.64
38.6,3,11,0,13992.1,4866.08,0,35,0.64
