time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
20.5,1,0.796038,0.892742,-4,35.571,17687.2,0.0847779
20.5,2,0.408025,0.62921,-2,34.5168,11899.3,0.0844204
20.5,3,0.567146,0.951036,-3,35.8041,20252.1,0.0845485
23,1,0.940775,0.986529,-4.5,35.9461,17170.6,0.0846535
23,2,-0.509851,-0.947776,2.5,28.2089,16783.6,0.0842934
23,3,0.21826,0.783703,-1,35.1348,20290.3,0.0844283
25.5,1,0.574072,-0.358706,-3,30.5652,15051.6,0.0845296
25.5,2,0.757079,0.566945,-4,34.2678,14758.7,0.0841671
25.5,3,0.492298,0.821519,-2.5,35.2861,18773.3,0.0843058
28,1,0.800242,0.945198,-4,35.7808,16902.4,0.0844084
28,2,0.863143,0.0599492,-4.5,32.2398,13839.7,0.084041
28,3,-0.380113,0.417505,2,33.67,17051.9,0.0841819
0.7,1,0.333049,0.950706,-1.5,35.8028,17832.5,0.0842866
0.7,2,0.622744,0.355618,-3,33.4225,14881.8,0.0839153
0.7,3,0.822065,0.933425,-4,35.7337,19655.3,0.0840575
1.2,1,0.985638,0.960851,-5,35.8434,17635,0.0841617
1.2,2,0.923865,0.777747,-4.5,35.111,13978,0.0837896
1.2,3,0.932669,0.882972,-4.5,35.5319,18272.2,0.0839333
1.7,1,0.924867,0.792172,-4.5,35.1687,16670.4,0.0840376
1.7,2,0.463994,0.961285,-2.5,35.8451,17065.4,0.0836654
1.7,3,0.497147,0.151394,-2.5,32.6056,17096.4,0.0838107
0.6,1,-0.386223,0.343388,2,33.3736,15595.3,0.0839134
0.6,2,0.766935,0.788418,-4,35.1537,17754.7,0.0835413
0.6,3,0.878253,0.406972,-4.5,33.6279,16859.4,0.0836893
1.1,1,-0.304007,0.824731,1.5,35.2989,15420.1,0.0837872
1.1,2,-0.304585,0.299252,1.5,33.197,17598.6,0.0834164
1.1,3,0.950762,-0.0832079,-5,31.6672,18086.8,0.0835639
1.6,1,0.917536,0.717896,-4.5,34.8716,17483.2,0.0836629
1.6,2,0.68408,0.569782,-3.5,34.2791,13797.4,0.0832919
1.6,3,0.839052,0.772249,-4,35.089,17801.7,0.0834384
2.1,1,0.720432,0.996631,-3.5,35.9865,17272.7,0.0835435
2.1,2,0.561042,0.846039,-3,35.3842,16220.6,0.0831665
2.1,3,0.9815,0.850164,-5,35.4007,18352,0.0833153
2.6,1,0.701856,0.886851,-3.5,35.5474,17978.4,0.0834282
2.6,2,-0.749341,0.883268,3.5,35.5331,15550.3,0.0830412
2.6,3,0.90186,0.973169,-4.5,35.8927,18233.4,0.0831906
3.1,1,0.73711,0.947333,-3.5,35.7893,16970.6,0.0833071
3.1,2,-0.595053,0.671428,3,34.6857,17053.5,0.0829167
3.1,3,0.919453,0.932666,-4.5,35.7307,18710.4,0.0830682
3.6,1,0.945628,0.422557,-4.5,33.6902,17324.2,0.083184
3.6,2,0.467716,0.494286,-2.5,33.9771,16457,0.0827916
3.6,3,0.971925,0.955646,-5,35.8226,18295.4,0.0829449
4.1,1,0.884988,0.966222,-4.5,35.8649,17274.3,0.0830617
4.1,2,0.519141,0.645123,-2.5,34.5805,15911.1,0.082665
4.1,3,0.530693,0.803903,-2.5,35.2156,18383,0.0828205
4.6,1,0.793067,0.952646,-4,35.8106,17384.9,0.0829426
4.6,2,0.568965,0.755765,-3,35.0231,15691.8,0.0825407
4.6,3,0.804221,0.799397,-4,35.1976,18089,0.0826967
5.1,1,0.0683984,0.890274,-0.5,35.5611,18073.7,0.082822
5.1,2,0.774276,0.198421,-4,32.7937,15935.4,0.0824192
5.1,3,0.920121,0.338573,-4.5,33.3543,18789.8,0.0825736
5.6,1,0.905022,0.885191,-4.5,35.5408,17445.9,0.0826989
5.6,2,0.787308,0.064091,-4,32.2564,15833.8,0.0822997
5.6,3,0.710388,0.68603,-3.5,34.7441,17973.5,0.0824522
6.1,1,0.532485,0.857806,-2.5,35.4312,18748.7,0.0825752
