time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
45,1784,0.897364,0.869618,0.858042,0,0.0720082
46,1785,0.738928,1.03859,0.90303,0,0.0471405
47,1786,0.768325,1.08727,0.832214,0,0.0720082
48,1787,0.833661,1.03926,0.745589,0,0.0272166
49,1788,0.799088,1.02609,0.837048,0,0.0272166
50,1789,0.911001,0.880129,0.858387,0,0.0942809
51,1790,0.850841,1.03278,0.900901,0,0.0272166
52,1791,0.738718,1.09843,0.89913,0,0.0471405
53,1792,0.709414,1.13036,0.842733,0.00301699,0.0544331
54,1793,0.833384,0.967131,0.93275,0,0.0720082
55,1794,0.87781,0.962117,0.96711,0,0.0942809
56,1795,0.809776,1.01057,1.02805,0,0.0544331
57,1796,0.757759,1.00395,0.994051,0,0.0272166
58,1797,0.84025,0.982094,0.984477,0.00603398,0.0816497
1,1741,0.604262,0.888073,1.20909,0,0.0272166
1.5,1742,0.575929,0.915133,1.30045,0,0.0272166
2,1743,0.650791,0.95503,1.12082,0,0.0272166
2.5,1744,0.751915,0.762503,1.12391,0,0.0816497
3,1745,0.601357,0.914315,1.1377,0,0.136083
3.5,1746,0.629813,0.917783,1.28508,0,0.0720082
4,1747,0.660669,0.964888,1.13656,0,0.0272166
4.5,1748,0.641907,0.867193,1.16906,0,0.0981307
5,1749,0.655228,0.909757,1.37383,0,0.0272166
5.5,1750,0.588964,0.955291,1.22799,0,0.0272166
6,1751,0.61461,1.02628,1.13909,0,0.0272166
6.5,1752,0.623085,0.923068,1.16973,0,0.0272166
7,1753,0.652179,0.951682,1.11789,0,0.0272166
7.5,1754,0.646361,0.926491,1.08713,0,0.0272166
8,1755,0.473902,0.942245,1.33885,0,0.0720082
8.5,1756,0.498586,0.918996,1.23621,0,0.0272166
9,1757,1.03587,0.832057,1.30287,0,0.0272166
9.5,1758,0.688028,0.930953,1.15658,0,0.0471405
10,1759,0.777007,1.01231,1.12485,0,0.0471405
10.5,1760,0.84669,0.761631,1.45784,0,0.0272166
11,1761,0.725467,0.68401,1.23933,0,0.0272166
11.5,1762,0.686396,0.832137,1.30691,0,0.0272166
12,1763,0.574012,1.06211,1.25913,0,0.0272166
12.5,1764,0.607188,0.990939,1.26457,0,0.0816497
13,1765,0.695178,0.958058,1.33031,0,0.0471405
13.5,1766,0.680515,0.736179,1.32544,0,0.0272166
14,1767,0.641765,1.03493,1.33685,0,0.0272166
14.5,1768,0.81467,0.733599,1.23328,0,0
15,1769,0.567073,0.838831,1.35299,0,0.0816497
15.5,1770,0.741196,0.863576,1.34555,0,0.0544331
16,1771,0.851227,0.924269,1.04732,0,0.0942809
16.5,1772,0.612977,0.915551,1.30769,0,0.0816497
17,1773,0.644501,0.905201,1.07597,0,0.0720082
17.5,1774,0.762476,0.967308,1.21075,0,0.0816497
18,1775,0.616595,0.841214,1.36142,0,0.0720082
18.5,1776,0.704967,0.955261,1.19857,0,0.0720082
19,1777,0.715532,0.834115,1.21084,0,0.0272166
19.5,1778,0.725998,0.866865,1.15377,0,0.0544331
20,1779,0.672436,0.809681,1.30432,0,0.0816497
20.5,1780,0.785811,0.713505,1.15781,0,0.0720082
21,1781,0.66804,0.814802,1.32928,0,0.0720082
21.5,1782,0.72854,0.729422,1.26714,0,0.0720082
22,1783,0.707343,0.764118,1.19688,0,0
22.5,1784,0.695188,0.902731,1.18071,0,0
23,1785,0.783655,0.735669,1.34777,0,0.0981307
23.5,1786,0.832973,0.902159,1.31043,0,0.0720082
24,1787,0.599521,1.06913,1.33975,0,0.0720082
24.5,1788,0.861214,0.817238,1.07843,0,0.151535
25,1789,0.792073,0.869729,1.24993,0,0.0471405
25.5,1790,0.795668,0.794769,1.16263,0,0.0471405
26,1791,0.599761,0.834854,1.30653,0,0.0720082
26.5,1792,0.874263,0.795509,1.16062,0,0.0471405
27,1793,0.812803,0.871317,1.21387,0,0.0720082
27.5,1794,0.738542,0.911284,1.22581,0,0.0272166
28,1795,0.807451,0.865039,1.18705,0,0.0544331
28.5,1796,0.804634,1.02962,1.05134,0,0.124722
0.5,1798,0.748315,0.814741,1.31634,0,0.0272166
0.6,1799,0.763923,0.670325,1.36461,0,0.0272166
0.7,1800,0.751875,0.835885,1.45503,0,0.0272166
0.8,1801,0.751259,0.683485,1.38251,0,0.0272166
0.9,1802,0.823635,0.899717,1.32236,0,0.0272166
1,1803,0.806739,0.743597,1.35543,0,0.0272166
1.1,1804,0.927083,0.892525,1.21497,0,0.0272166
1.2,1805,0.728867,0.751845,1.35398,0,0.0272166
1.3,1806,0.683051,0.966629,1.28955,0,0.0272166
1.4,1807,0.533971,0.999973,1.33509,0,0.0272166
1.5,1808,0.667075,1.06278,1.22614,0,0.0272166
1.6,1809,0.736091,0.980797,1.21849,0,0.0272166
1.7,1810,0.699979,0.977965,1.22079,0,0.0272166
1.8,1811,0.792675,1.02484,1.06694,0,0.0272166
1.9,1812,0.792139,0.888693,1.15163,0,0.0272166
0.5,1814,0.603307,0.987205,1.26833,0,0.0272166
0.6,1815,0.689803,1.04545,1.20792,0,0.0272166
0.7,1816,0.633211,1.02133,1.1473,0,0.0272166
0.8,1817,0.708171,0.929349,1.26728,0,0.0272166
0.9,1818,0.748483,0.795597,1.36928,0,0.0272166
1,1819,0.526547,0.973557,1.33624,0,0.0272166
1.1,1820,0.652019,1.04019,1.35403,0,0.0272166
1.2,1821,0.886443,0.958405,1.0583,0,0.0272166
1.3,1822,0.866539,0.805621,1.17426,0,0.0272166
1.4,1823,0.753675,0.523941,1.48938,0,0.0272166
1.5,1824,0.777059,0.845253,1.39631,0,0.0272166
1.6,1825,0.768547,0.776949,1.21869,0,0.0272166
1.7,1826,0.695843,1.05289,1.29228,0,0.0272166
1.8,1827,0.745787,0.892725,1.27963,0,0.0272166
1.9,1828,0.705067,0.866461,1.31035,0,0.0272166
2,1829,0.702435,0.966933,1.38175,0,0.0272166
2.1,1830,0.759715,0.880941,1.36379,0,0.0272166
2.2,1831,0.732315,0.905493,1.31102,0,0.0272166
2.3,1832,0.808443,0.855133,1.34046,0,0.0272166
2.4,1833,0.786683,0.661565,1.3783,0,0.0272166
2.5,1834,0.760483,0.938469,1.33083,0,0.0272166
2.6,1835,0.934875,0.817717,1.35716,0.0150849,0.0272166
2.7,1836,0.745427,0.601813,1.33541,0,0.0272166
