time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
12.9,3,-0.0952587,0.529404,0.5,34.1176,11009.1,0.107297
13.4,1,0.000289753,0.683112,-0,34.7324,11427.8,0.10881
13.4,2,-0.0386234,0.671126,-0,34.6845,10997.4,0.108289
13.4,3,-0.0945554,0.502981,0.5,34.0119,11003.1,0.107297
13.9,1,0.0300485,0.678432,-0,34.7137,11590,0.10881
13.9,2,-0.0386233,0.67113,-0,34.6845,11173.2,0.108289
13.9,3,-0.0944571,0.503266,0.5,34.0131,10986.8,0.107297
14.4,1,0.0362294,0.736519,-0,34.9461,12452.6,0.10881
14.4,2,-0.0550553,0.666842,0.5,34.6674,10947.5,0.108289
14.4,3,-0.0670954,0.525094,0.5,34.1004,11479.8,0.107297
14.9,1,0.0249041,0.698876,-0,34.7955,12243.9,0.10881
14.9,2,-0.0380568,0.659706,-0,34.6388,10814.2,0.108289
14.9,3,-0.0863657,0.494702,0.5,33.9788,10965.4,0.107297
15.4,1,0.059961,0.718217,-0.5,34.8729,13714.1,0.10881
15.4,2,-0.0376638,0.660062,-0,34.6402,12830.7,0.108289
15.4,3,-0.0581965,0.527793,0.5,34.1112,11815.6,0.107297
15.9,1,0.0489171,0.727276,-0,34.9091,11821,0.10881
15.9,2,-0.0372448,0.660442,-0,34.6418,13021.3,0.108289
15.9,3,-0.0706185,0.539958,0.5,34.1598,12276.9,0.107297
16.4,1,0.0469155,0.727741,-0,34.911,11528.3,0.10881
16.4,2,-0.0375826,0.660136,-0,34.6405,12967.6,0.108289
16.4,3,-0.0700821,0.524314,0.5,34.0973,12156.2,0.107297
16.9,1,0.0436456,0.73017,-0,34.9207,11436.6,0.10881
16.9,2,-0.0375789,0.660139,-0,34.6406,12960.7,0.108289
16.9,3,-0.0697055,0.526119,0.5,34.1045,12063.4,0.107297
17.4,1,0.0477673,0.727818,-0,34.9113,11560.6,0.10881
17.4,2,-0.0372393,0.660447,-0,34.6418,12927,0.108289
17.4,3,-0.0702045,0.523604,0.5,34.0944,12191.4,0.107297
17.9,1,0.0475335,0.728025,-0,34.9121,11386.9,0.10881
17.9,2,-0.0375751,0.660142,-0,34.6406,12672.1,0.108289
17.9,3,-0.0702042,0.523606,0.5,34.0944,12160.7,0.107297
18.4,1,0.0371647,0.73519,-0,34.9408,11111.8,0.10881
18.4,2,-0.0375696,0.660147,-0,34.6406,12778.3,0.108289
18.4,3,-0.0706708,0.54873,0.5,34.1949,12202.3,0.107297
18.9,1,0.0400982,0.733717,-0,34.9349,13420.8,0.10881
18.9,2,-0.100217,0.678963,0.5,34.7159,12836.8,0.108289
18.9,3,-0.0546588,0.579701,0.5,34.3188,13781.8,0.107297
