time_s,srcCellId,neighborCellId,cio_display_dB,cio_display_ie
86.8,3,2,-1.5,-3
87.3,1,2,-2,-4
87.3,1,3,-2,-4
87.3,2,1,-1,-2
87.3,2,3,-1,-2
87.3,3,1,-2,-4
87.3,3,2,-2,-4
87.8,1,2,-2,-4
87.8,1,3,-2,-4
87.8,2,1,-1.5,-3
87.8,2,3,-1.5,-3
87.8,3,1,-1.5,-3
87.8,3,2,-1.5,-3
88.3,1,2,-2,-4
88.3,1,3,-2,-4
88.3,2,1,-1.5,-3
88.3,2,3,-1.5,-3
88.3,3,1,-1.5,-3
88.3,3,2,-1.5,-3
88.8,1,2,-2,-4
88.8,1,3,-2,-4
88.8,2,1,-1.5,-3
88.8,2,3,-1.5,-3
88.8,3,1,-1.5,-3
88.8,3,2,-1.5,-3
89.3,1,2,-2,-4
89.3,1,3,-2,-4
89.3,2,1,-1.5,-3
89.3,2,3,-1.5,-3
89.3,3,1,-1.5,-3
89.3,3,2,-1.5,-3
89.8,1,2,-2,-4
89.8,1,3,-2,-4
89.8,2,1,-1.5,-3
89.8,2,3,-1.5,-3
89.8,3,1,-2,-4
89.8,3,2,-2,-4
90.3,1,2,-2,-4
90.3,1,3,-2,-4
90.3,2,1,-1.5,-3
90.3,2,3,-1.5,-3
90.3,3,1,-2,-4
90.3,3,2,-2,-4
90.8,1,2,-2,-4
90.8,1,3,-2,-4
90.8,2,1,-1.5,-3
90.8,2,3,-1.5,-3
90.8,3,1,-2,-4
90.8,3,2,-2,-4
91.3,1,2,-2,-4
91.3,1,3,-2,-4
91.3,2,1,-1.5,-3
91.3,2,3,-1.5,-3
91.3,3,1,-2,-4
91.3,3,2,-2,-4
91.8,1,2,-2,-4
91.8,1,3,-2,-4
91.8,2,1,-1,-2
91.8,2,3,-1,-2
91.8,3,1,-2,-4
91.8,3,2,-2,-4
92.3,1,2,-2,-4
92.3,1,3,-2,-4
92.3,2,1,-1,-2
92.3,2,3,-1,-2
92.3,3,1,-2,-4
92.3,3,2,-2,-4
92.8,1,2,-2,-4
92.8,1,3,-2,-4
92.8,2,1,-1,-2
92.8,2,3,-1,-2
92.8,3,1,-2,-4
92.8,3,2,-2,-4
93.3,1,2,-2,-4
93.3,1,3,-2,-4
93.3,2,1,-1,-2
93.3,2,3,-1,-2
93.3,3,1,-2,-4
93.3,3,2,-2,-4
93.8,1,2,-2,-4
93.8,1,3,-2,-4
93.8,2,1,-1,-2
93.8,2,3,-1,-2
93.8,3,1,-2,-4
93.8,3,2,-2,-4
94.3,1,2,-2,-4
94.3,1,3,-2,-4
94.3,2,1,-1,-2
94.3,2,3,-1,-2
94.3,3,1,-2,-4
94.3,3,2,-2,-4
94.8,1,2,-2,-4
94.8,1,3,-2,-4
94.8,2,1,-1,-2
94.8,2,3,-1,-2
94.8,3,1,-2,-4
94.8,3,2,-2,-4
95.3,1,2,-2,-4
95.3,1,3,-2,-4
95.3,2,1,-1.5,-3
95.3,2,3,-1.5,-3
95.3,3,1,-2,-4
95.3,3,2,-2,-4
95.8,1,2,-2,-4
95.8,1,3,-2,-4
95.8,2,1,-1.5,-3
95.8,2,3,-1.5,-3
95.8,3,1,-1.5,-3
95.8,3,2,-1.5,-3
96.3,1,2,-2,-4
96.3,1,3,-2,-4
96.3,2,1,-1.5,-3
96.3,2,3,-1.5,-3
96.3,3,1,-1.5,-3
96.3,3,2,-1.5,-3
96.8,1,2,-2,-4
96.8,1,3,-2,-4
96.8,2,1,-1,-2
96.8,2,3,-1,-2
96.8,3,1,-1.5,-3
96.8,3,2,-1.5,-3
97.3,1,2,-2,-4
97.3,1,3,-2,-4
97.3,2,1,-1,-2
97.3,2,3,-1,-2
97.3,3,1,-1.5,-3
97.3,3,2,-1.5,-3
97.8,1,2,-2,-4
97.8,1,3,-2,-4
97.8,2,1,-1,-2
97.8,2,3,-1,-2
97.8,3,1,-1.5,-3
97.8,3,2,-1.5,-3
98.3,1,2,-2,-4
98.3,1,3,-2,-4
98.3,2,1,-1,-2
98.3,2,3,-1,-2
98.3,3,1,-1.5,-3
98.3,3,2,-1.5,-3
98.8,1,2,-2,-4
98.8,1,3,-2,-4
98.8,2,1,-1,-2
98.8,2,3,-1,-2
98.8,3,1,-1.5,-3
98.8,3,2,-1.5,-3
99.3,1,2,-2,-4
99.3,1,3,-2,-4
99.3,2,1,-1,-2
99.3,2,3,-1,-2
99.3,3,1,-1.5,-3
99.3,3,2,-1.5,-3
99.8,1,2,-2,-4
99.8,1,3,-2,-4
99.8,2,1,-1,-2
99.8,2,3,-1,-2
99.8,3,1,-2,-4
99.8,3,2,-2,-4
100.3,1,2,-2,-4
100.3,1,3,-2,-4
100.3,2,1,-1,-2
100.3,2,3,-1,-2
100.3,3,1,-2,-4
100.3,3,2,-2,-4
100.8,1,2,-2,-4
100.8,1,3,-2,-4
100.8,2,1,-1,-2
100.8,2,3,-1,-2
100.8,3,1,-1.5,-3
100.8,3,2,-1.5,-3
101.3,1,2,-2,-4
101.3,1,3,-2,-4
101.3,2,1,-1,-2
101.3,2,3,-1,-2
101.3,3,1,-1.5,-3
101.3,3,2,-1.5,-3
101.8,1,2,-2,-4
101.8,1,3,-2,-4
101.8,2,1,-1.5,-3
101.8,2,3,-1.5,-3
101.8,3,1,-1.5,-3
101.8,3,2,-1.5,-3
102.3,1,2,-2,-4
102.3,1,3,-2,-4
102.3,2,1,-1.5,-3
102.3,2,3,-1.5,-3
102.3,3,1,-1.5,-3
102.3,3,2,-1.5,-3
102.8,1,2,-2,-4
102.8,1,3,-2,-4
102.8,2,1,-1,-2
102.8,2,3,-1,-2
102.8,3,1,-1.5,-3
102.8,3,2,-1.5,-3
103.3,1,2,-2,-4
103.3,1,3,-2,-4
103.3,2,1,-1,-2
103.3,2,3,-1,-2
103.3,3,1,-1.5,-3
103.3,3,2,-1.5,-3
103.8,1,2,-2,-4
103.8,1,3,-2,-4
103.8,2,1,-1,-2
103.8,2,3,-1,-2
103.8,3,1,-1.5,-3
103.8,3,2,-1.5,-3
104.3,1,2,-2,-4
104.3,1,3,-2,-4
104.3,2,1,-1,-2
104.3,2,3,-1,-2
104.3,3,1,-1.5,-3
104.3,3,2,-1.5,-3
104.8,1,2,-2,-4
104.8,1,3,-2,-4
104.8,2,1,-1,-2
104.8,2,3,-1,-2
104.8,3,1,-2,-4
104.8,3,2,-2,-4
105.3,1,2,-2,-4
105.3,1,3,-2,-4
105.3,2,1,-1,-2
105.3,2,3,-1,-2
105.3,3,1,-2,-4
105.3,3,2,-2,-4
105.8,1,2,-2,-4
105.8,1,3,-2,-4
105.8,2,1,-1,-2
105.8,2,3,-1,-2
105.8,3,1,-1.5,-3
105.8,3,2,-1.5,-3
106.3,1,2,-2,-4
106.3,1,3,-2,-4
106.3,2,1,-1,-2
106.3,2,3,-1,-2
106.3,3,1,-1.5,-3
106.3,3,2,-1.5,-3
106.8,1,2,-2,-4
106.8,1,3,-2,-4
106.8,2,1,-1.5,-3
106.8,2,3,-1.5,-3
106.8,3,1,-1.5,-3
106.8,3,2,-1.5,-3
107.3,1,2,-2,-4
107.3,1,3,-2,-4
107.3,2,1,-1.5,-3
107.3,2,3,-1.5,-3
107.3,3,1,-1.5,-3
107.3,3,2,-1.5,-3
107.8,1,2,-2,-4
107.8,1,3,-2,-4
107.8,2,1,-1.5,-3
107.8,2,3,-1.5,-3
107.8,3,1,-1.5,-3
107.8,3,2,-1.5,-3
108.3,1,2,-2,-4
108.3,1,3,-2,-4
108.3,2,1,-1,-2
108.3,2,3,-1,-2
108.3,3,1,-2,-4
108.3,3,2,-2,-4
108.8,1,2,-2,-4
108.8,1,3,-2,-4
108.8,2,1,-1,-2
108.8,2,3,-1,-2
108.8,3,1,-1.5,-3
108.8,3,2,-1.5,-3
109.3,1,2,-2,-4
109.3,1,3,-2,-4
109.3,2,1,-1,-2
109.3,2,3,-1,-2
109.3,3,1,-1.5,-3
109.3,3,2,-1.5,-3
109.8,1,2,-2,-4
109.8,1,3,-2,-4
109.8,2,1,-1,-2
109.8,2,3,-1,-2
109.8,3,1,-2,-4
109.8,3,2,-2,-4
110.3,1,2,-2,-4
110.3,1,3,-2,-4
110.3,2,1,-1,-2
110.3,2,3,-1,-2
110.3,3,1,-2,-4
110.3,3,2,-2,-4
110.8,1,2,-2,-4
110.8,1,3,-2,-4
110.8,2,1,-1,-2
110.8,2,3,-1,-2
110.8,3,1,-2,-4
110.8,3,2,-2,-4
111.3,1,2,-2,-4
111.3,1,3,-2,-4
111.3,2,1,-1,-2
111.3,2,3,-1,-2
111.3,3,1,-2,-4
111.3,3,2,-2,-4
111.8,1,2,-2,-4
111.8,1,3,-2,-4
111.8,2,1,-1,-2
111.8,2,3,-1,-2
111.8,3,1,-1.5,-3
111.8,3,2,-1.5,-3
112.3,1,2,-2,-4
112.3,1,3,-2,-4
112.3,2,1,-1.5,-3
112.3,2,3,-1.5,-3
112.3,3,1,-2,-4
112.3,3,2,-2,-4
112.8,1,2,-2,-4
112.8,1,3,-2,-4
112.8,2,1,-1.5,-3
112.8,2,3,-1.5,-3
112.8,3,1,-2,-4
112.8,3,2,-2,-4
113.3,1,2,-2,-4
113.3,1,3,-2,-4
113.3,2,1,-1.5,-3
113.3,2,3,-1.5,-3
113.3,3,1,-2,-4
113.3,3,2,-2,-4
113.8,1,2,-2,-4
113.8,1,3,-2,-4
113.8,2,1,-1.5,-3
113.8,2,3,-1.5,-3
113.8,3,1,-2,-4
113.8,3,2,-2,-4
114.3,1,2,-2,-4
114.3,1,3,-2,-4
114.3,2,1,-1,-2
114.3,2,3,-1,-2
114.3,3,1,-1.5,-3
114.3,3,2,-1.5,-3
114.8,1,2,-2,-4
114.8,1,3,-2,-4
114.8,2,1,-1,-2
114.8,2,3,-1,-2
114.8,3,1,-1.5,-3
114.8,3,2,-1.5,-3
115.3,1,2,-2,-4
115.3,1,3,-2,-4
115.3,2,1,-1,-2
115.3,2,3,-1,-2
115.3,3,1,-1.5,-3
115.3,3,2,-1.5,-3
115.8,1,2,-2,-4
115.8,1,3,-2,-4
115.8,2,1,-1,-2
115.8,2,3,-1,-2
115.8,3,1,-1.5,-3
115.8,3,2,-1.5,-3
116.3,1,2,-2,-4
116.3,1,3,-2,-4
116.3,2,1,-1,-2
116.3,2,3,-1,-2
116.3,3,1,-1.5,-3
116.3,3,2,-1.5,-3
116.8,1,2,-2,-4
116.8,1,3,-2,-4
116.8,2,1,-1,-2
116.8,2,3,-1,-2
116.8,3,1,-1.5,-3
116.8,3,2,-1.5,-3
117.3,1,2,-2,-4
117.3,1,3,-2,-4
117.3,2,1,-1,-2
117.3,2,3,-1,-2
117.3,3,1,-1.5,-3
117.3,3,2,-1.5,-3
117.8,1,2,-2,-4
117.8,1,3,-2,-4
117.8,2,1,-1,-2
117.8,2,3,-1,-2
117.8,3,1,-1.5,-3
117.8,3,2,-1.5,-3
118.3,1,2,-2,-4
118.3,1,3,-2,-4
118.3,2,1,-1,-2
118.3,2,3,-1,-2
118.3,3,1,-1.5,-3
118.3,3,2,-1.5,-3
118.8,1,2,-2,-4
118.8,1,3,-2,-4
118.8,2,1,-1,-2
118.8,2,3,-1,-2
118.8,3,1,-1.5,-3
118.8,3,2,-1.5,-3
