time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
58.8,2,0.322958,0.709332,-1.5,34.8373,13370.4,0.103189
58.8,3,0.290126,0.687874,-1.5,34.7515,8930.4,0.102786
59.3,1,0.378158,0.671905,-2,34.6876,7690,0.104222
59.3,2,0.326928,0.67225,-1.5,34.689,12820.6,0.103189
59.3,3,0.360083,0.637798,-2,34.5512,10056.5,0.102786
59.8,1,0.411869,0.676917,-2,34.7077,10467.4,0.104222
59.8,2,0.327254,0.674959,-1.5,34.6998,11508.6,0.103189
59.8,3,0.355418,0.662731,-2,34.6509,8155.84,0.102786
60.3,1,0.400722,0.652458,-2,34.6098,9383.2,0.104222
60.3,2,0.260717,0.658923,-1.5,34.6357,12269.8,0.103189
60.3,3,0.359873,0.674764,-2,34.6991,11506.9,0.102786
60.8,1,0.444147,0.680133,-2,34.7205,8247.12,0.104222
60.8,2,0.299269,0.689871,-1.5,34.7595,10579,0.103189
60.8,3,0.416297,0.686924,-2,34.7477,11131.8,0.102786
61.3,1,0.484778,0.703677,-2.5,34.8147,8859.68,0.104222
61.3,2,0.320362,0.684106,-1.5,34.7364,9816.8,0.103189
61.3,3,0.414521,0.684598,-2,34.7384,11297.3,0.102786
61.8,1,0.458546,0.690192,-2.5,34.7608,9233.2,0.104222
61.8,2,0.302377,0.688898,-1.5,34.7556,10021.4,0.103189
61.8,3,0.392092,0.680061,-2,34.7202,11033.8,0.102786
62.3,1,0.459666,0.692902,-2.5,34.7716,10416.9,0.104222
62.3,2,0.298847,0.690309,-1.5,34.7612,10095.8,0.103189
62.3,3,0.385471,0.678108,-2,34.7124,11305.2,0.102786
62.8,1,0.459666,0.692902,-2.5,34.7716,9012.08,0.104222
62.8,2,0.298548,0.69062,-1.5,34.7625,10806.2,0.103189
62.8,3,0.38394,0.678449,-2,34.7138,11868.1,0.102786
63.3,1,0.452229,0.690819,-2.5,34.7633,9850.08,0.104222
63.3,2,0.298543,0.690624,-1.5,34.7625,11906,0.103189
63.3,3,0.379084,0.679524,-2,34.7181,11897,0.102786
63.8,1,0.457323,0.697499,-2.5,34.79,10477.5,0.104222
63.8,2,0.298546,0.690622,-1.5,34.7625,11236.6,0.103189
63.8,3,0.379101,0.67952,-2,34.7181,11978.8,0.102786
64.3,1,0.392099,0.707182,-2,34.8287,9223.28,0.104222
64.3,2,0.329998,0.690869,-1.5,34.7635,10227.5,0.103189
64.3,3,0.337116,0.679702,-1.5,34.7188,12084.4,0.102786
64.8,1,0.392494,0.707555,-2,34.8302,9379.12,0.104222
64.8,2,0.330762,0.685522,-1.5,34.7421,10548.7,0.103189
64.8,3,0.337274,0.67954,-1.5,34.7182,12044.7,0.102786
65.3,1,0.405001,0.712212,-2,34.8488,8839.68,0.104222
65.3,2,0.341448,0.6814,-1.5,34.7256,8728.08,0.103189
65.3,3,0.328732,0.648851,-1.5,34.5954,10130.6,0.102786
65.8,1,0.417014,0.725231,-2,34.9009,10202.2,0.104222
65.8,2,0.340418,0.681886,-1.5,34.7275,10965.8,0.103189
65.8,3,0.323968,0.666607,-1.5,34.6664,9606.88,0.102786
66.3,1,0.361132,0.710437,-2,34.8417,10292.7,0.104222
66.3,2,0.340032,0.682025,-1.5,34.7281,9492.4,0.103189
66.3,3,0.359471,0.658818,-2,34.6353,8649.04,0.102786
66.8,1,0.366545,0.676471,-2,34.7059,10037.1,0.104222
66.8,2,0.273338,0.65299,-1.5,34.612,9466.08,0.103189
66.8,3,0.353704,0.663974,-2,34.6559,9984.72,0.102786
67.3,1,0.373261,0.681325,-2,34.7253,11414,0.104222
67.3,2,0.266583,0.655756,-1.5,34.623,11132.2,0.103189
67.3,3,0.350146,0.669451,-2,34.6778,9071.28,0.102786
67.8,1,0.376404,0.683462,-2,34.7338,10648.1,0.104222
67.8,2,0.244928,0.669558,-1,34.6782,11014.2,0.103189
67.8,3,0.369247,0.647128,-2,34.5885,9533.12,0.102786
68.3,1,0.377493,0.684173,-2,34.7367,11903.4,0.104222
68.3,2,0.24043,0.672526,-1,34.6901,9418.24,0.103189
68.3,3,0.358068,0.64244,-2,34.5698,10108.8,0.102786
68.8,1,0.381043,0.686689,-2,34.7468,11639.5,0.104222
68.8,2,0.241513,0.671001,-1,34.684,9878,0.103189
68.8,3,0.356201,0.635996,-2,34.544,9437.6,0.102786
69.3,1,0.382072,0.68794,-2,34.7518,11949.9,0.104222
69.3,2,0.239437,0.669574,-1,34.6783,8905.92,0.103189
69.3,3,0.356496,0.636927,-2,34.5477,11929,0.102786
69.8,1,0.381043,0.686689,-2,34.7468,9192.4,0.104222
69.8,2,0.267979,0.676726,-1.5,34.7069,9716.88,0.103189
69.8,3,0.354316,0.640514,-2,34.5621,9735.92,0.102786
70.3,1,0.482317,0.729431,-2.5,34.9177,13282.2,0.104222
70.3,2,0.323314,0.699254,-1.5,34.797,9048.48,0.103189
70.3,3,0.322253,0.658275,-1.5,34.6331,10493,0.102786
70.8,1,0.462356,0.701683,-2.5,34.8067,13715.5,0.104222
70.8,2,0.325864,0.698876,-1.5,34.7955,11153.7,0.103189
70.8,3,0.32332,0.654981,-1.5,34.6199,11400.2,0.102786
71.3,1,0.4557,0.68804,-2.5,34.7522,11883.8,0.104222
71.3,2,0.333007,0.685029,-1.5,34.7401,10049.5,0.103189
71.3,3,0.32728,0.654758,-1.5,34.619,11314,0.102786
71.8,1,0.457669,0.689698,-2.5,34.7588,10422.2,0.104222
71.8,2,0.3332,0.686643,-1.5,34.7466,10349.1,0.103189
71.8,3,0.33978,0.659496,-1.5,34.638,12175.8,0.102786
72.3,1,0.454561,0.694983,-2.5,34.7799,10844,0.104222
72.3,2,0.333183,0.687669,-1.5,34.7507,10379.4,0.103189
72.3,3,0.346465,0.663039,-1.5,34.6522,11854.9,0.102786
72.8,1,0.457972,0.683125,-2.5,34.7325,10169.8,0.104222
72.8,2,0.26259,0.664084,-1.5,34.6563,10159.1,0.103189
72.8,3,0.370576,0.664431,-2,34.6577,12755,0.102786
73.3,1,0.418204,0.665844,-2,34.6634,10183,0.104222
73.3,2,0.26507,0.670756,-1.5,34.683,11492.7,0.103189
73.3,3,0.358656,0.635838,-2,34.5434,12851.8,0.102786
73.8,1,0.410978,0.656218,-2,34.6249,11848.6,0.104222
73.8,2,0.263494,0.692817,-1.5,34.7713,9730.08,0.103189
73.8,3,0.344903,0.638406,-1.5,34.5536,11636.1,0.102786
74.3,1,0.433084,0.671717,-2,34.6869,13415.8,0.104222
74.3,2,0.245222,0.689032,-1,34.7561,10803.7,0.103189
74.3,3,0.352795,0.641361,-2,34.5654,11990.8,0.102786
74.8,1,0.404735,0.654239,-2,34.617,10121.6,0.104222
74.8,2,0.16571,0.64689,-1,34.5876,15457.6,0.103189
74.8,3,0.353058,0.650574,-2,34.6023,14040.4,0.102786
