time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
40.1,1583,0.502955,0.416915,0.462107,0.0261279,0
40.2,1584,0.516091,0.441171,0.536283,0,0
40.3,1585,0.512336,0.404629,0.547691,0,0.0272166
40.4,1586,0.438624,0.363205,0.483547,0,0.0272166
40.5,1587,0.544704,0.387349,0.592723,0,0.0272166
40.6,1588,0.524139,0.423707,0.441075,0,0
40.7,1589,0.494971,0.439691,0.550907,0,0
40.8,1590,0.483776,0.391333,0.538963,0,0.0272166
40.9,1591,0.475728,0.374757,0.504203,0,0.0272166
41,1592,0.53464,0.385877,0.584643,0,0.0272166
41.1,1593,0.5392,0.382661,0.580379,0,0.0272166
41.2,1594,0.544704,0.384133,0.578611,0,0.0272166
41.3,1595,0.407451,0.425371,0.472403,0,0
41.4,1596,0.457179,0.437963,0.532659,0,0
41.5,1597,0.50912,0.404629,0.547691,0,0.0272166
41.6,1598,0.457216,0.364677,0.468667,0,0.0272166
41.7,1599,0.53464,0.385877,0.565675,0,0.0272166
41.8,1600,0.391707,0.426435,0.445563,0,0
41.9,1601,0.475787,0.437963,0.561379,0,0
42,1602,0.486992,0.393077,0.524459,0,0.0272166
42.1,1603,0.47744,0.376501,0.485435,0,0.0272166
42.2,1604,0.51344,0.385333,0.565659,0,0.0272166
42.3,1605,0.485584,0.399117,0.565659,0,0.0272166
42.4,1606,0.49752,0.400589,0.568875,0,0.0272166
42.5,1607,0.366667,0.431331,0.555203,0.0452548,0
42.6,1608,0.419803,0.455899,0.622251,0,0
42.7,1609,0.437771,0.424309,0.572867,0,0.0152066
42.8,1610,0.440592,0.376445,0.458187,0,0.0272166
42.9,1611,0.50832,0.400597,0.575715,0,0.0272166
43,1612,0.376203,0.437123,0.464011,0,0
43.1,1613,0.431739,0.455899,0.574723,0,0
43.2,1614,0.45512,0.407797,0.536051,0,0.0272166
43.3,1615,0.461904,0.386533,0.506475,0,0.0272166
43.4,1616,0.512304,0.400573,0.591267,0,0.0272166
43.5,1617,0.512304,0.399125,0.584955,0,0.0272166
43.6,1618,0.512304,0.399101,0.582139,0,0.0272166
43.7,1619,0.445808,0.434587,0.437445,0.0301699,0.0272166
43.8,1620,0.511536,0.455899,0.508637,0,0.0272166
43.9,1621,0.512304,0.422565,0.551635,0,0.0272166
44,1622,0.43912,0.378197,0.497443,0,0.0272166
44.1,1623,0.512304,0.400597,0.582139,0,0.0272166
44.2,1624,0.437376,0.441827,0.449733,0,0.0272166
44.3,1625,0.516864,0.455899,0.539397,0,0.0272166
44.4,1626,0.494784,0.402421,0.538611,0,0.0272166
44.5,1627,0.454128,0.358997,0.532507,0,0.0272166
44.6,1628,0.516864,0.385677,0.577579,0,0.0272166
44.7,1629,0.506976,0.381125,0.587643,0,0.0272166
44.8,1630,0.513072,0.381117,0.582139,0,0.0272166
44.9,1631,0.382891,0.471603,0.481099,0.0301699,0
45,1632,0.433227,0.457643,0.612003,0,0
45.1,1633,0.477152,0.422565,0.588219,0,0.0272166
45.2,1634,0.438288,0.350789,0.479483,0,0.0272166
45.3,1635,0.512304,0.381125,0.578915,0,0.0272166
45.4,1636,0.453056,0.427115,0.453749,0,0.0272166
45.5,1637,0.519264,0.455899,0.534405,0,0.0272166
45.6,1638,0.504992,0.411141,0.547891,0,0.0272166
45.7,1639,0.455872,0.377493,0.545771,0,0.0272166
45.8,1640,0.512304,0.396821,0.598619,0,0.0272166
45.9,1641,0.512304,0.401381,0.604123,0,0.0272166
46,1642,0.506976,0.395069,0.612307,0,0.0272166
46.1,1643,0.452536,0.442091,0.445317,0,0.0272166
46.2,1644,0.524256,0.473339,0.555445,0,0.0272166
46.3,1645,0.516048,0.431285,0.580491,0,0.0272166
46.4,1646,0.447792,0.360165,0.512963,0,0.0272166
46.5,1647,0.509792,0.383941,0.604931,0,0.0272166
46.6,1648,0.455568,0.428859,0.461093,0,0.0272166
46.7,1649,0.521312,0.454147,0.552661,0,0.0272166
46.8,1650,0.507504,0.404149,0.570723,0,0.0272166
46.9,1651,0.454128,0.368157,0.551915,0,0.0272166
47,1652,0.509488,0.388789,0.613379,0,0.0272166
47.1,1653,0.514352,0.390549,0.609115,0,0.0272166
47.2,1654,0.507744,0.393365,0.611803,0,0.0272166
47.3,1655,0.483792,0.429467,0.493317,0.0301699,0.0272166
47.4,1656,0.540608,0.464347,0.562445,0,0.0272166
47.5,1657,0.525707,0.432757,0.62344,0,0.0272166
47.6,1658,0.415195,0.369893,0.62336,0,0.0272166
47.7,1659,0.437147,0.388037,0.693864,0,0.0272166
47.8,1660,0.456976,0.442219,0.471909,0,0.0272166
