time_s,cellId,ueCount,edgeUeCount,cellDlThp_kbps,cellUlThp_kbps,avgCqi,txPower_dBm,prbUtilDl
0.4,1,12,0,0,12282,0,32,0.64
0.4,2,11,0,0,12370,0,32,0.64
0.4,3,7,0,0,10094.6,0,32,0.64
0.9,1,12,0,11448.8,3297.28,0,32,0.64
0.9,2,11,0,9894.32,4213.36,0,32,0.64
0.9,3,7,0,9085.76,3236,0,32,0.64
1.4,1,12,0,11371.6,3556.96,0,32,0.64
1.4,2,11,0,9606.88,4198.88,0,32,0.64
1.4,3,7,0,9085.76,3222.16,0,32,0.64
1.9,1,12,0,11595.8,3767.52,0,32,0.64
1.9,2,11,0,9872.96,4061.76,0,32,0.64
1.9,3,7,0,9247.04,3249.84,0,32,0.64
2.4,1,12,0,11647.8,3664.08,0,32,0.64
2.4,2,11,0,9897.92,4057.84,0,32,0.64
2.4,3,7,0,8999.2,3249.84,0,32,0.64
2.9,1,12,0,12099.5,3514.56,0,32,0.64
2.9,2,11,0,9650.24,4212.96,0,32,0.64
2.9,3,7,0,9136.08,3222.16,0,32,0.64
3.4,1,12,0,11605.4,3514.64,0,32,0.64
3.4,2,11,0,9656,4195.12,0,32,0.64
3.4,3,7,0,9005.6,3217.28,0,32,0.64
3.9,1,12,0,11926.2,3041.28,0,32,0.64
3.9,2,11,0,9663.28,4199.2,0,32,0.64
3.9,3,7,0,9365.6,3168.24,0,32,0.64
4.4,1,12,0,11943.6,3119.12,0,32,0.64
4.4,2,11,0,9586.4,4115.84,0,32,0.64
4.4,3,7,0,9422.56,3156,0,32,0.64
4.9,1,12,0,11926.2,3089.28,0,32,0.64
4.9,2,11,0,9842.32,4023.84,0,32,0.64
4.9,3,7,0,9320.08,3138.88,0,32,0.64
5.4,1,12,0,12014.4,3160.72,0,32,0.64
5.4,2,11,0,9709.12,4315.68,0,32,0.64
5.4,3,7,0,9257.12,3168.24,0,32,0.64
5.9,1,12,0,12184.4,3126.88,0,32,0.64
5.9,2,11,0,9982.08,4193.36,0,32,0.64
5.9,3,7,0,9535.52,3163.36,0,32,0.64
6.4,1,12,0,12059,3052.88,0,32,0.64
6.4,2,11,0,9240.88,4183.36,0,32,0.64
6.4,3,7,0,9448.8,3357.68,0,32,0.64
6.9,1,12,0,12197.2,3093.28,0,32,0.64
6.9,2,11,0,9400.56,4274.32,0,32,0.64
6.9,3,7,0,9818.8,3362.56,0,32,0.64
7.4,1,12,0,11964.2,3222.88,0,32,0.64
7.4,2,11,0,9468.48,4166.4,0,32,0.64
7.4,3,7,0,9892.4,3382.16,0,32,0.64
7.9,1,12,0,12269.1,3232.8,0,32,0.64
7.9,2,11,0,9248.56,4223.68,0,32,0.64
7.9,3,7,0,9683.76,3603.36,0,32,0.64
8.4,1,12,0,11955.4,3242.88,0,32,0.64
8.4,2,11,0,9034.16,4379.28,0,32,0.64
8.4,3,7,0,10031.4,3591.12,0,32,0.64
8.9,1,12,0,11374.6,3139.28,0,32,0.64
8.9,2,11,0,9130.08,4336.08,0,32,0.64
8.9,3,7,0,9600.24,3610.72,0,32,0.64
9.4,1,12,0,11585.7,3269.36,0,32,0.64
9.4,2,11,0,8838.24,4315.6,0,32,0.64
9.4,3,7,0,9360.96,3610.72,0,32,0.64
9.9,1,12,0,11045.3,3269.44,0,32,0.64
9.9,2,11,0,8977.6,4270.32,0,32,0.64
9.9,3,7,0,9539.28,3603.36,0,32,0.64
10.4,1,12,0,11211.8,3181.52,0,32,0.64
10.4,2,11,0,8759.76,4363.6,0,32,0.64
10.4,3,7,0,9723.92,3579.12,0,32,0.64
10.9,1,12,0,11183.4,3271.04,0,32,0.64
10.9,2,11,0,8916.72,4753.84,0,32,0.64
10.9,3,7,0,9565.04,3591.36,0,32,0.64
11.4,1,12,0,11721.6,3261.12,0,32,0.64
11.4,2,11,0,9090.72,4625.12,0,32,0.64
11.4,3,7,0,10339,3942.48,0,32,0.64
11.9,1,12,0,11558.2,3197.44,0,32,0.64
11.9,2,11,0,8952,4728.88,0,32,0.64
11.9,3,7,0,10648.2,4127.12,0,32,0.64
12.4,1,12,0,11424.2,3365.44,0,32,0.64
12.4,2,11,0,8841.44,4845.84,0,32,0.64
12.4,3,7,0,10691.7,4127.04,0,32,0.64
12.9,1,12,0,11634.4,3395.36,0,32,0.64
12.9,2,11,0,9184.16,5148.48,0,32,0.64
12.9,3,7,0,10452.2,4124.8,0,32,0.64
13.4,1,12,0,11518.3,3395.44,0,32,0.64
13.4,2,11,0,8916.56,5285.92,0,32,0.64
13.4,3,7,0,10381,4124.8,0,32,0.64
13.9,1,12,0,11173.2,3395.2,0,32,0.64
13.9,2,11,0,8701.36,5264.64,0,32,0.64
13.9,3,7,0,10265.8,4117.28,0,32,0.64
14.4,1,12,0,11151.4,3355.36,0,32,0.64
14.4,2,11,0,8930.32,5274.88,0,32,0.64
14.4,3,7,0,10855.8,4131.92,0,32,0.64
14.9,1,12,0,11397.9,3395.36,0,32,0.64
14.9,2,11,0,8975.84,5256.8,0,32,0.64
14.9,3,7,0,10589.9,4107.92,0,32,0.64
15.4,1,12,0,11700.5,3454.96,0,32,0.64
15.4,2,11,0,8975.84,5002.08,0,32,0.64
15.4,3,7,0,10779.8,4112.88,0,32,0.64
15.9,1,12,0,11066.5,3365.52,0,32,0.64
15.9,2,11,0,8829.12,5130.24,0,32,0.64
15.9,3,7,0,10903.9,4102.8,0,32,0.64
16.4,1,12,0,11234,3337.76,0,32,0.64
16.4,2,11,0,8723.6,5176.72,0,32,0.64
16.4,3,7,0,10849.8,4131.92,0,32,0.64
16.9,1,12,0,11345.8,3391.28,0,32,0.64
16.9,2,11,0,8599.92,5219.12,0,32,0.64
16.9,3,7,0,11043.1,4127.04,0,32,0.64
17.4,1,12,0,10985.9,3421.2,0,32,0.64
17.4,2,11,0,8668.4,5054.8,0,32,0.64
17.4,3,7,0,11018.1,4090.72,0,32,0.64
