time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
12.9,1,0,0,0,32,15029.8,0
12.9,2,0,0,0,32,14332.6,0
12.9,3,0,0,0,32,14577,0
13.4,1,0,0,0,32,14913.8,0
13.4,2,0,0,0,32,14202.5,0
13.4,3,0,0,0,32,14505.8,0
13.9,1,0,0,0,32,14568.4,0
13.9,2,0,0,0,32,13966,0
13.9,3,0,0,0,32,14383,0
14.4,1,0,0,0,32,14506.8,0
14.4,2,0,0,0,32,14205.2,0
14.4,3,0,0,0,32,14987.7,0
14.9,1,0,0,0,32,14793.3,0
14.9,2,0,0,0,32,14232.6,0
14.9,3,0,0,0,32,14697.8,0
15.4,1,0,0,0,32,15155.4,0
15.4,2,0,0,0,32,13977.9,0
15.4,3,0,0,0,32,14892.7,0
15.9,1,0,0,0,32,14432,0
15.9,2,0,0,0,32,13959.4,0
15.9,3,0,0,0,32,15006.7,0
16.4,1,0,0,0,32,14571.8,0
16.4,2,0,0,0,32,13900.3,0
16.4,3,0,0,0,32,14981.7,0
16.9,1,0,0,0,32,14737,0
16.9,2,0,0,0,32,13819,0
16.9,3,0,0,0,32,15170.2,0
17.4,1,0,0,0,32,14407.1,0
17.4,2,0,0,0,32,13723.2,0
17.4,3,0,0,0,32,15108.8,0
17.9,1,0,0,0,32,14281.6,0
17.9,2,0,0,0,32,13747,0
17.9,3,0,0,0,32,15156.6,0
18.4,1,0,0,0,32,14432.1,0
18.4,2,0,0,0,32,13772.3,0
18.4,3,0,0,0,32,14867.8,0
18.9,1,0,0,0,32,14454.2,0
18.9,2,0,0,0,32,14203,0
18.9,3,0,0,0,32,14987.2,0
19.4,1,0,0,0,32,14370.5,0
19.4,2,0,0,0,32,14326.5,0
19.4,3,0,0,0,32,14691,0
19.9,1,0,0,0,32,14121.7,0
19.9,2,0,0,0,32,14608.4,0
19.9,3,0,0,0,32,14563.8,0
20.4,1,0,0,0,32,14206.7,0
20.4,2,0,0,0,32,14145,0
20.4,3,0,0,0,32,14764.9,0
20.9,1,0,0,0,32,14155.8,0
20.9,2,0,0,0,32,14265.3,0
20.9,3,0,0,0,32,14873.3,0
21.4,1,0,0,0,32,14244.2,0
21.4,2,0,0,0,32,14315.8,0
21.4,3,0,0,0,32,14738.8,0
21.9,1,0,0,0,32,14433,0
21.9,2,0,0,0,32,14333,0
21.9,3,0,0,0,32,14650.2,0
22.4,1,0,0,0,32,14217.8,0
22.4,2,0,0,0,32,14282.7,0
22.4,3,0,0,0,32,15086.8,0
22.9,1,0,0,0,32,13793.4,0
22.9,2,0,0,0,32,14171.8,0
22.9,3,0,0,0,32,15340.6,0
23.4,1,0,0,0,32,13925.8,0
23.4,2,0,0,0,32,14803.5,0
23.4,3,0,0,0,32,15401.5,0
23.9,1,0,0,0,32,13781.9,0
23.9,2,0,0,0,32,14873.5,0
23.9,3,0,0,0,32,15446.6,0
24.4,1,0,0,0,32,13977.9,0
24.4,2,0,0,0,32,14912.9,0
24.4,3,0,0,0,32,15158,0
24.9,1,0,0,0,32,13767.4,0
24.9,2,0,0,0,32,14838.9,0
24.9,3,0,0,0,32,15448.6,0
25.4,1,0,0,0,32,13875.7,0
25.4,2,0,0,0,32,14804,0
25.4,3,0,0,0,32,15171.7,0
25.9,1,0,0,0,32,13784.4,0
25.9,2,0,0,0,32,14921.9,0
25.9,3,0,0,0,32,15229.8,0
26.4,1,0,0,0,32,14235.4,0
26.4,2,0,0,0,32,14673.4,0
26.4,3,0,0,0,32,14956.6,0
26.9,1,0,0,0,32,14548.1,0
26.9,2,0,0,0,32,14872.3,0
26.9,3,0,0,0,32,15000.7,0
27.4,1,0,0,0,32,14343.5,0
27.4,2,0,0,0,32,14847.7,0
27.4,3,0,0,0,32,14964.4,0
27.9,1,0,0,0,32,14446.6,0
27.9,2,0,0,0,32,14956.2,0
27.9,3,0,0,0,32,14972.7,0
28.4,1,0,0,0,32,14329.7,0
28.4,2,0,0,0,32,14792.2,0
28.4,3,0,0,0,32,15225.1,0
28.9,1,0,0,0,32,14688.4,0
28.9,2,0,0,0,32,14590.8,0
28.9,3,0,0,0,32,15275.3,0
29.4,1,0,0,0,32,14714.4,0
29.4,2,0,0,0,32,15257.8,0
29.4,3,0,0,0,32,15041.2,0
29.9,1,0,0,0,32,14576.1,0
29.9,2,0,0,0,32,15431.7,0
