time_s,ueIndex,x,y,servingCellId
19.5,6,378.948,282.726,2
19.5,7,488.449,563.344,2
19.5,8,470.477,365.737,2
19.5,9,451.485,605.501,1
19.5,10,643.746,297.748,3
19.5,11,489.034,292.158,3
19.5,12,478.034,698.626,1
19.5,13,639.156,427.131,3
19.5,14,356.764,765.988,1
19.5,15,408.835,309.777,2
19.5,16,594.626,412.496,3
19.5,17,548.623,530.521,1
19.5,18,701.589,328.88,3
19.5,19,588.229,721.697,1
19.5,20,553.432,716.888,1
19.5,21,637.999,583.214,1
19.5,22,754.204,717.382,1
19.5,23,498.706,288.303,2
19.5,24,533.018,345.135,3
19.5,25,407.257,616.242,1
19.5,26,562.33,689.494,1
19.5,27,578.901,636.918,1
19.5,28,218.608,513.285,2
19.5,29,648.578,685.494,1
