time_s,step,cellId,cio_l2_change,max_cio_change,txp_raw_curr,txp_raw_prev,txp_raw_change,txp_dBm_curr,txp_dBm_prev,ue_count_prev,ue_count_curr,ue_count_change,reward_prev,reward_curr,reward_change,consecutive_stagnant_steps,cio_stagnant,txp_stagnant,is_stagnant
1,1006,1,0.00610049,0.00610049,0.952492,0.952179,0.000312865,35.81,35.8087,14,14,0,0.571717,0.584269,0.012552,1,1,1,0
1,1006,2,0.000595674,0.000595674,0.817555,0.817621,6.64592e-05,35.2702,35.2705,9,9,0,0.649488,0.651992,0.002504,1,1,1,1
1,1006,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659147,0.659147,0,1,1,1,1
1.1,1007,1,0.00442822,0.00442822,0.952265,0.952492,0.000226915,35.8091,35.81,14,14,0,0.584269,0.575157,0.009112,0,1,1,1
1.1,1007,2,0.00120237,0.00120237,0.817472,0.817555,8.21948e-05,35.2699,35.2702,9,9,0,0.651992,0.658088,0.006096,0,1,1,1
1.1,1007,3,3.33786e-06,3.33786e-06,0.652206,0.652206,5.96046e-08,34.6088,34.6088,7,7,0,0.659147,0.659139,8e-06,0,1,1,1
1.2,1008,1,0.000307165,0.000307165,0.95225,0.952265,1.57952e-05,35.809,35.8091,14,14,0,0.575157,0.574525,0.000632,1,1,1,1
1.2,1008,2,6.00219e-05,6.00219e-05,0.817468,0.817472,4.11272e-06,35.2699,35.2699,9,9,0,0.658088,0.658392,0.000304,1,1,1,1
1.2,1008,3,0.00135769,0.00135769,0.652202,0.652206,3.99351e-06,34.6088,34.6088,7,7,0,0.659139,0.662379,0.00324,1,1,1,1
1.3,1009,1,0.0063054,0.0063054,0.952573,0.95225,0.000322938,35.8103,35.809,14,14,0,0.574525,0.587501,0.012976,2,1,1,0
1.3,1009,2,8.99434e-05,8.99434e-05,0.817475,0.817468,6.19888e-06,35.2699,35.2699,9,9,0,0.658392,0.657936,0.000456,2,1,1,1
1.3,1009,3,0.00135435,0.00135435,0.652206,0.652202,3.93391e-06,34.6088,34.6088,7,7,0,0.662379,0.659147,0.003232,2,1,1,1
1.4,1010,1,0.00529044,0.00529044,0.952302,0.952573,0.000270784,35.8092,35.8103,14,14,0,0.587501,0.576613,0.010888,0,1,1,0
1.4,1010,2,0.000468649,0.000468649,0.817507,0.817475,3.20077e-05,35.27,35.2699,9,9,0,0.657936,0.65556,0.002376,0,1,1,1
1.4,1010,3,0.00230691,0.00230691,0.6522,0.652206,6.55651e-06,34.6088,34.6088,7,7,0,0.659147,0.664651,0.005504,0,1,1,1
1.5,1011,1,0.000412282,0.000412282,0.952281,0.952302,2.11596e-05,35.8091,35.8092,14,14,0,0.576613,0.575765,0.000848,0,1,1,1
1.5,1011,2,0.000498571,0.000498571,0.817472,0.817507,3.40939e-05,35.2699,35.27,9,9,0,0.65556,0.658088,0.002528,0,1,1,1
1.5,1011,3,0.000959247,0.000959247,0.652202,0.6522,2.6226e-06,34.6088,34.6088,7,7,0,0.664651,0.662363,0.002288,0,1,1,1
1.6,1012,1,0.00217731,0.00217731,0.952392,0.952281,0.000111639,35.8096,35.8091,14,14,0,0.575765,0.580245,0.00448,1,1,1,1
1.6,1012,2,0.00049223,0.00049223,0.817506,0.817472,3.36766e-05,35.27,35.2699,9,9,0,0.658088,0.655592,0.002496,1,1,1,1
1.6,1012,3,0.00134766,0.00134766,0.652206,0.652202,3.93391e-06,34.6088,34.6088,7,7,0,0.662363,0.659147,0.003216,1,1,1,1
1.7,1013,1,0.00247283,0.00247283,0.952265,0.952392,0.000126839,35.8091,35.8096,14,14,0,0.580245,0.575157,0.005088,2,1,1,1
1.7,1013,2,0.000115149,0.000115149,0.817498,0.817506,7.86781e-06,35.27,35.27,9,9,0,0.655592,0.656176,0.000584,2,1,1,1
1.7,1013,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659147,0.659147,0,2,1,1,1
1.8,1014,1,0.00321547,0.00321547,0.95243,0.952265,0.000164866,35.8097,35.8091,14,14,0,0.575157,0.581773,0.006616,3,1,1,1
1.8,1014,2,0.000377081,0.000377081,0.817472,0.817498,2.58088e-05,35.2699,35.27,9,9,0,0.656176,0.658088,0.001912,3,1,1,1
1.8,1014,3,3.42727e-06,3.42727e-06,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659147,0.659155,8e-06,3,1,1,1
1.9,1015,1,0.000738688,0.000738688,0.952392,0.95243,3.78489e-05,35.8096,35.8097,14,14,0,0.581773,0.580253,0.00152,4,1,1,1
1.9,1015,2,0.00049223,0.00049223,0.817506,0.817472,3.36766e-05,35.27,35.2699,9,9,0,0.658088,0.655592,0.002496,4,1,1,1
1.9,1015,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659155,0.659155,0,4,1,1,1
2,1016,1,0.000738688,0.000738688,0.95243,0.952392,3.78489e-05,35.8097,35.8096,14,14,0,0.580253,0.581773,0.00152,5,1,1,1
2,1016,2,0.0019137,0.0019137,0.817375,0.817506,0.000130892,35.2695,35.27,9,9,0,0.655592,0.665296,0.009704,5,1,1,1
2,1016,3,1.34706e-05,1.34706e-05,0.652206,0.652206,5.96046e-08,34.6088,34.6088,7,7,0,0.659155,0.659123,3.2e-05,5,1,1,1
2.1,1017,1,0.00543227,0.00543227,0.952152,0.95243,0.000278771,35.8086,35.8097,14,14,0,0.581773,0.570597,0.011176,6,1,1,0
2.1,1017,2,0.00370788,0.00370788,0.817713,0.817375,0.000337541,35.2709,35.2695,9,9,0,0.665296,0.648184,0.017112,6,1,1,0
2.1,1017,3,0.00365593,0.00365593,0.652196,0.652206,1.06096e-05,34.6088,34.6088,7,7,0,0.659123,0.667843,0.00872,6,1,1,1
2.2,1018,1,0.0046975,0.0046975,0.952393,0.952152,0.00024116,35.8096,35.8086,14,14,0,0.570597,0.580261,0.009664,0,1,1,1
2.2,1018,2,0.00194249,0.00194249,0.817496,0.817713,0.000216842,35.27,35.2709,9,9,0,0.648184,0.656344,0.00816,0,1,1,1
2.2,1018,3,0.00365593,0.00365593,0.652206,0.652196,1.06096e-05,34.6088,34.6088,7,7,0,0.667843,0.659123,0.00872,0,1,1,1
2.3,1019,1,1.54451e-05,1.54451e-05,0.952393,0.952393,7.7486e-07,35.8096,35.8096,14,14,0,0.580261,0.580293,3.2e-05,1,1,1,1
2.3,1019,2,0.000751056,0.000751056,0.817445,0.817496,5.13196e-05,35.2698,35.27,9,9,0,0.656344,0.660152,0.003808,1,1,1,1
2.3,1019,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659123,0.659123,0,1,1,1,1
2.4,1020,1,0.00129449,0.00129449,0.95246,0.952393,6.62804e-05,35.8098,35.8096,14,14,0,0.580293,0.582957,0.002664,2,1,1,1
2.4,1020,2,0.000111975,0.000111975,0.817437,0.817445,7.689e-06,35.2697,35.2698,9,9,0,0.660152,0.66072,0.000568,2,1,1,1
2.4,1020,3,3.35276e-06,3.35276e-06,0.652206,0.652206,5.96046e-08,34.6088,34.6088,7,7,0,0.659123,0.659131,8e-06,2,1,1,1
2.5,1021,1,0.00602689,0.00602689,0.952151,0.95246,0.000309229,35.8086,35.8098,14,14,0,0.582957,0.570557,0.0124,3,1,1,0
2.5,1021,2,0.00156996,0.00156996,0.817544,0.817437,0.000107348,35.2702,35.2697,9,9,0,0.66072,0.65276,0.00796,3,1,1,1
2.5,1021,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659131,0.659131,0,3,1,1,1
2.6,1022,1,0.00150155,0.00150155,0.952073,0.952151,7.73072e-05,35.8083,35.8086,14,14,0,0.570557,0.567469,0.003088,0,1,1,1
2.6,1022,2,0.00134436,0.00134436,0.817452,0.817544,9.18508e-05,35.2698,35.2702,9,9,0,0.65276,0.659576,0.006816,0,1,1,1
2.6,1022,3,0.00134765,0.00134765,0.652202,0.652206,3.8743e-06,34.6088,34.6088,7,7,0,0.659131,0.662347,0.003216,0,1,1,1
2.7,1023,1,0.00176635,0.00176635,0.951982,0.952073,9.11355e-05,35.8079,35.8083,14,14,0,0.567469,0.563837,0.003632,1,1,1,1
2.7,1023,2,0.000493847,0.000493847,0.817419,0.817452,3.38554e-05,35.2697,35.2698,9,9,0,0.659576,0.66208,0.002504,1,1,1,1
2.7,1023,3,0.001351,0.001351,0.652206,0.652202,3.93391e-06,34.6088,34.6088,7,7,0,0.662347,0.659123,0.003224,1,1,1,1
2.8,1024,1,0.00285658,0.00285658,0.951856,0.951982,0.000126183,35.8074,35.8079,14,14,0,0.563837,0.556277,0.00756,2,1,1,1
2.8,1024,2,0.00154785,0.00154785,0.817524,0.817419,0.000105917,35.2701,35.2697,9,9,0,0.66208,0.654232,0.007848,2,1,1,1
2.8,1024,3,0.00230688,0.00230688,0.6522,0.652206,6.67572e-06,34.6088,34.6088,7,7,0,0.659123,0.664627,0.005504,2,1,1,1
2.9,1025,1,0.00461519,0.00461519,0.952073,0.951856,0.000216901,35.8083,35.8074,14,14,0,0.556277,0.567453,0.011176,3,1,1,0
2.9,1025,2,0.00101059,0.00101059,0.817616,0.817524,9.15527e-05,35.2705,35.2701,9,9,0,0.654232,0.64956,0.004672,3,1,1,1
2.9,1025,3,0.000959262,0.000959262,0.652202,0.6522,2.74181e-06,34.6088,34.6088,7,7,0,0.664627,0.662339,0.002288,3,1,1,1
3,1026,1,0.00776128,0.00776128,0.951759,0.952073,0.000313759,35.807,35.8083,14,14,0,0.567453,0.544605,0.022848,0,1,1,0
3,1026,2,0.00177108,0.00177108,0.817472,0.817616,0.000143588,35.2699,35.2705,9,9,0,0.64956,0.658088,0.008528,0,1,1,1
3,1026,3,0.00134762,0.00134762,0.652206,0.652202,3.93391e-06,34.6088,34.6088,7,7,0,0.662339,0.659123,0.003216,0,1,1,1
3.1,1027,1,0.00856645,0.00856645,0.952114,0.951759,0.000355244,35.8085,35.807,14,14,0,0.544605,0.569109,0.024504,0,1,1,0
3.1,1027,2,0.00171173,0.00171173,0.817355,0.817472,0.000117064,35.2694,35.2699,9,9,0,0.658088,0.666768,0.00868,0,1,1,1
3.1,1027,3,3.35276e-06,3.35276e-06,0.652206,0.652206,5.96046e-08,34.6088,34.6088,7,7,0,0.659123,0.659131,8e-06,0,1,1,1
3.2,1028,1,0.00652652,0.00652652,0.951822,0.952114,0.00029242,35.8073,35.8085,14,14,0,0.569109,0.552173,0.016936,0,1,1,0
3.2,1028,2,0.00276257,0.00276257,0.817544,0.817355,0.000188887,35.2702,35.2694,9,9,0,0.666768,0.65276,0.014008,0,1,1,0
3.2,1028,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659131,0.659131,0,0,1,1,1
3.3,1029,1,0.000558462,0.000558462,0.951839,0.951822,1.71661e-05,35.8074,35.8073,14,14,0,0.552173,0.554245,0.002072,0,1,1,1
3.3,1029,2,0.000706926,0.000706926,0.817496,0.817544,4.83394e-05,35.27,35.2702,9,9,0,0.65276,0.656344,0.003584,0,1,1,1
3.3,1029,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659131,0.659131,0,0,1,1,1
3.4,1030,1,0.000422478,0.000422478,0.951852,0.951839,1.29938e-05,35.8074,35.8074,14,14,0,0.554245,0.555813,0.001568,1,1,1,1
3.4,1030,2,0.00176539,0.00176539,0.817375,0.817496,0.000120699,35.2695,35.27,9,9,0,0.656344,0.665296,0.008952,1,1,1,1
3.4,1030,3,3.35276e-06,3.35276e-06,0.652206,0.652206,5.96046e-08,34.6088,34.6088,7,7,0,0.659131,0.659123,8e-06,1,1,1,1
3.5,1031,1,0.000974454,0.000974454,0.951822,0.951852,2.99811e-05,35.8073,35.8074,14,14,0,0.555813,0.552197,0.003616,2,1,1,1
3.5,1031,2,0.00191685,0.00191685,0.817506,0.817375,0.000131071,35.27,35.2695,9,9,0,0.665296,0.655576,0.00972,2,1,1,1
3.5,1031,3,0.00365593,0.00365593,0.652196,0.652206,1.06096e-05,34.6088,34.6088,7,7,0,0.659123,0.667843,0.00872,2,1,1,1
3.6,1032,1,0.000146568,0.000146568,0.951827,0.951822,4.52995e-06,35.8073,35.8073,14,14,0,0.552197,0.552741,0.000544,3,1,1,1
3.6,1032,2,0.00177903,0.00177903,0.817711,0.817506,0.000204206,35.2708,35.27,9,9,0,0.655576,0.648216,0.00736,3,1,1,1
3.6,1032,3,0.00365593,0.00365593,0.652206,0.652196,1.06096e-05,34.6088,34.6088,7,7,0,0.667843,0.659123,0.00872,3,1,1,1
3.7,1033,1,0.00416381,0.00416381,0.952,0.951827,0.000173807,35.808,35.8073,14,14,0,0.552741,0.564565,0.011824,4,1,1,0
3.7,1033,2,0.0022744,0.0022744,0.817472,0.817711,0.000238061,35.2699,35.2708,9,9,0,0.648216,0.658088,0.009872,4,1,1,1
3.7,1033,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659123,0.659123,0,4,1,1,1
3.8,1034,1,0.00504136,0.00504136,0.9518,0.952,0.000200868,35.8072,35.808,14,14,0,0.564565,0.549485,0.01508,0,1,1,0
3.8,1034,2,0.00107766,0.00107766,0.817399,0.817472,7.36713e-05,35.2696,35.2699,9,9,0,0.658088,0.663552,0.005464,0,1,1,1
3.8,1034,3,3.35276e-06,3.35276e-06,0.652206,0.652206,5.96046e-08,34.6088,34.6088,7,7,0,0.659123,0.659131,8e-06,0,1,1,1
3.9,1035,1,0.00267136,0.00267136,0.951882,0.9518,8.21948e-05,35.8075,35.8072,14,14,0,0.549485,0.559397,0.009912,0,1,1,1
3.9,1035,2,0.00213166,0.00213166,0.817545,0.817399,0.000145793,35.2702,35.2696,9,9,0,0.663552,0.652744,0.010808,0,1,1,0
3.9,1035,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659131,0.659131,0,0,1,1,1
4,1036,1,0.000447698,0.000447698,0.951901,0.951882,1.93715e-05,35.8076,35.8075,14,14,0,0.559397,0.560613,0.001216,0,1,1,1
4,1036,2,0.000149943,0.000149943,0.817534,0.817545,1.0252e-05,35.2701,35.2702,9,9,0,0.652744,0.653504,0.00076,0,1,1,1
4,1036,3,0.00134765,0.00134765,0.652202,0.652206,3.8743e-06,34.6088,34.6088,7,7,0,0.659131,0.662347,0.003216,0,1,1,1
4.1,1037,1,0.00453663,0.00453663,0.952135,0.951901,0.000234008,35.8085,35.8076,14,14,0,0.560613,0.569941,0.009328,1,1,1,1
4.1,1037,2,0.00130486,0.00130486,0.817445,0.817534,8.92878e-05,35.2698,35.2701,9,9,0,0.653504,0.66012,0.006616,1,1,1,1
4.1,1037,3,0.00095588,0.00095588,0.6522,0.652202,2.74181e-06,34.6088,34.6088,7,7,0,0.662347,0.664627,0.00228,1,1,1,1
4.2,1038,1,0.0108263,0.0108263,0.952689,0.952135,0.000554383,35.8108,35.8085,14,14,0,0.569941,0.592221,0.02228,2,1,1,0
4.2,1038,2,0.000668921,0.000668921,0.817399,0.817445,4.57764e-05,35.2696,35.2698,9,9,0,0.66012,0.663512,0.003392,2,1,1,1
4.2,1038,3,0.00230688,0.00230688,0.652206,0.6522,6.67572e-06,34.6088,34.6088,7,7,0,0.664627,0.659123,0.005504,2,1,1,1
4.3,1039,1,0.00168998,0.00168998,0.952603,0.952689,8.61287e-05,35.8104,35.8108,14,14,0,0.592221,0.588741,0.00348,0,1,1,1
4.3,1039,2,0.00335012,0.00335012,0.817712,0.817399,0.000312448,35.2708,35.2696,9,9,0,0.663512,0.6482,0.015312,0,1,1,0
4.3,1039,3,0,0,0.652206,0.652206,0,34.6088,34.6088,7,7,0,0.659123,0.659123,0,0,1,1,1
4.4,1040,1,0.00354298,0.00354298,0.95272,0.952603,0.000116229,35.8109,35.8104,14,14,0,0.588741,0.598493,0.009752,0,1,1,1
4.4,1040,2,0.00227728,0.00227728,0.817473,0.817712,0.000239074,35.2699,35.2708,9,9,0,0.6482,0.658072,0.009872,0,1,1,1
4.4,1040,3,0.001351,0.001351,0.652202,0.652206,3.93391e-06,34.6088,34.6088,7,7,0,0.659123,0.662347,0.003224,0,1,1,1
4.5,1041,1,0.000564873,0.000564873,0.952715,0.95272,4.35114e-06,35.8109,35.8109,14,14,0,0.598493,0.600925,0.002432,1,1,1,1
4.5,1041,2,0.000495449,0.000495449,0.817507,0.817473,3.3915e-05,35.27,35.2699,9,9,0,0.658072,0.65556,0.002512,1,1,1,1
4.5,1041,3,0.0190843,0.0190843,0.652218,0.652202,1.54972e-05,34.6089,34.6088,7,7,0,0.662347,0.707963,0.045616,1,1,1,0
4.6,1042,1,0.0100318,0.0100318,0.9523,0.952715,0.000415027,35.8092,35.8109,14,14,0,0.600925,0.576549,0.024376,0,1,1,0
4.6,1042,2,0.0110002,0.0110002,0.819583,0.817507,0.00207627,35.2783,35.27,9,9,0,0.65556,0.621784,0.033776,0,1,1,0
4.6,1042,3,0.00590707,0.00590707,0.652176,0.652218,4.17829e-05,34.6087,34.6089,7,7,0,0.707963,0.693739,0.014224,0,1,1,0
4.7,1043,1,0.00387204,0.00387204,0.952498,0.9523,0.000198305,35.81,35.8092,14,14,0,0.576549,0.584517,0.007968,0,1,1,1
4.7,1043,2,0.00343803,0.00343803,0.818828,0.819583,0.000754654,35.2753,35.2783,9,9,0,0.621784,0.632352,0.010568,0,1,1,0
4.7,1043,3,0.00101893,0.00101893,0.652183,0.652176,7.21216e-06,34.6087,34.6087,7,7,0,0.693739,0.696195,0.002456,0,1,1,1
4.8,1044,1,0.00119713,0.00119713,0.952437,0.952498,6.1214e-05,35.8097,35.81,14,14,0,0.584517,0.582053,0.002464,0,1,1,1
4.8,1044,2,0.00200378,0.00200378,0.819268,0.818828,0.00044018,35.2771,35.2753,9,9,0,0.632352,0.626192,0.00616,0,1,1,1
4.8,1044,3,0.0036245,0.0036245,0.652209,0.652183,2.563e-05,34.6088,34.6087,7,7,0,0.696195,0.704923,0.008728,0,1,1,1
4.9,1045,1,0.00753178,0.00753178,0.952714,0.952437,0.000276566,35.8109,35.8097,14,14,0,0.582053,0.601677,0.019624,1,1,1,0
4.9,1045,2,0.00405098,0.00405098,0.820155,0.819268,0.000886738,35.2806,35.2771,9,9,0,0.626192,0.613744,0.012448,1,1,1,0
4.9,1045,3,0.00464678,0.00464678,0.652176,0.652209,3.28422e-05,34.6087,34.6088,7,7,0,0.704923,0.693731,0.011192,1,1,1,0
5,1046,1,0.00271306,0.00271306,0.952683,0.952714,3.05176e-05,35.8107,35.8109,14,14,0,0.601677,0.591973,0.009704,0,1,1,1
5,1046,2,3.64184e-05,3.64184e-05,0.820163,0.820155,7.98702e-06,35.2807,35.2806,9,9,0,0.613744,0.613632,0.000112,0,1,1,1
5,1046,3,0.0010256,0.0010256,0.652183,0.652176,7.27177e-06,34.6087,34.6087,7,7,0,0.693731,0.696203,0.002472,0,1,1,1
5.1,1047,1,0.000563372,0.000563372,0.952655,0.952683,2.86698e-05,35.8106,35.8107,14,14,0,0.591973,0.590813,0.00116,1,1,1,1
5.1,1047,2,0.000851534,0.000851534,0.819977,0.820163,0.000186026,35.2799,35.2807,9,9,0,0.613632,0.616248,0.002616,1,1,1,1
5.1,1047,3,0.00362785,0.00362785,0.652209,0.652183,2.563e-05,34.6088,34.6087,7,7,0,0.696203,0.704939,0.008736,1,1,1,1
5.2,1048,1,0.00301061,0.00301061,0.952716,0.952655,6.1214e-05,35.8109,35.8106,14,14,0,0.590813,0.600533,0.00972,2,1,1,1
5.2,1048,2,0.00234126,0.00234126,0.820488,0.819977,0.000510931,35.282,35.2799,9,9,0,0.616248,0.609056,0.007192,2,1,1,1
5.2,1048,3,0.00830762,0.00830762,0.652175,0.652209,3.3915e-05,34.6087,34.6088,7,7,0,0.704939,0.685011,0.019928,2,1,1,0
5.3,1049,1,0.000576183,0.000576183,0.95272,0.952716,4.52995e-06,35.8109,35.8109,14,14,0,0.600533,0.598053,0.00248,0,1,1,1
5.3,1049,2,0.000385478,0.000385478,0.820404,0.820488,8.39829e-05,35.2816,35.282,9,9,0,0.609056,0.61024,0.001184,0,1,1,1
5.3,1049,3,0.00830427,0.00830427,0.652209,0.652175,3.3915e-05,34.6088,34.6087,7,7,0,0.685011,0.704931,0.01992,0,1,1,0
5.4,1050,1,0.000397734,0.000397734,0.952717,0.95272,3.09944e-06,35.8109,35.8109,14,14,0,0.598053,0.599765,0.001712,0,1,1,1
5.4,1050,2,0.000223964,0.000223964,0.820355,0.820404,4.88758e-05,35.2814,35.2816,9,9,0,0.61024,0.610928,0.000688,0,1,1,1
5.4,1050,3,0.00465673,0.00465673,0.652176,0.652209,3.29614e-05,34.6087,34.6088,7,7,0,0.704931,0.693715,0.011216,0,1,1,0
5.5,1051,1,0.0010259,0.0010259,0.952725,0.952717,7.98702e-06,35.8109,35.8109,14,14,0,0.599765,0.595349,0.004416,0,1,1,1
5.5,1051,2,0.00178903,0.00178903,0.819964,0.820355,0.000390649,35.2799,35.2814,9,9,0,0.610928,0.616424,0.005496,0,1,1,1
5.5,1051,3,0.00103223,0.00103223,0.652183,0.652176,7.33137e-06,34.6087,34.6087,7,7,0,0.693715,0.696203,0.002488,0,1,1,1
5.6,1052,1,0.00120435,0.00120435,0.952716,0.952725,9.41753e-06,35.8109,35.8109,14,14,0,0.595349,0.600533,0.005184,1,1,1,1
5.6,1052,2,5.46351e-05,5.46351e-05,0.819976,0.819964,1.19805e-05,35.2799,35.2799,9,9,0,0.616424,0.616256,0.000168,1,1,1,1
5.6,1052,3,0.00362118,0.00362118,0.652209,0.652183,2.55704e-05,34.6088,34.6087,7,7,0,0.696203,0.704923,0.00872,1,1,1,1
5.7,1053,1,0.00301061,0.00301061,0.952655,0.952716,6.1214e-05,35.8106,35.8109,14,14,0,0.600533,0.590813,0.00972,2,1,1,1
5.7,1053,2,0.00233864,0.00233864,0.820487,0.819976,0.000510395,35.2819,35.2799,9,9,0,0.616256,0.609072,0.007184,2,1,1,1
5.7,1053,3,0.00694355,0.00694355,0.652171,0.652209,3.77893e-05,34.6087,34.6088,7,7,0,0.704923,0.688235,0.016688,2,1,1,0
5.8,1054,1,0.00451387,0.00451387,0.952704,0.952655,4.95315e-05,35.8108,35.8106,14,14,0,0.590813,0.607005,0.016192,0,1,1,0
5.8,1054,2,0.00233343,0.00233343,0.819978,0.820487,0.000509202,35.2799,35.2819,9,9,0,0.609072,0.61624,0.007168,0,1,1,1
5.8,1054,3,0.0143513,0.0143513,0.652273,0.652171,0.000102282,34.6091,34.6087,7,7,0,0.688235,0.722347,0.034112,0,1,1,0
5.9,1055,1,0.00582334,0.00582334,0.952588,0.952704,0.000116348,35.8104,35.8108,14,14,0,0.607005,0.588117,0.018888,0,1,1,0
5.9,1055,2,0.00321654,0.00321654,0.820679,0.819978,0.000701547,35.2827,35.2799,9,9,0,0.61624,0.60636,0.00988,0,1,1,1
5.9,1055,3,0.00217266,0.00217266,0.652297,0.652273,2.37823e-05,34.6092,34.6091,7,7,0,0.722347,0.727299,0.004952,0,1,1,1
6,1056,1,0.00431634,0.00431634,0.952716,0.952588,0.00012809,35.8109,35.8104,14,14,0,0.588117,0.600517,0.0124,0,1,1,0
6,1056,2,0.00280245,0.00280245,0.820068,0.820679,0.000611126,35.2803,35.2827,9,9,0,0.60636,0.614968,0.008608,0,1,1,1
6,1056,3,0.00285324,0.00285324,0.652266,0.652297,3.11732e-05,34.6091,34.6092,7,7,0,0.727299,0.720795,0.006504,0,1,1,1
6.1,1057,1,0.00157728,0.00157728,0.952727,0.952716,1.15633e-05,35.8109,35.8109,14,14,0,0.600517,0.593757,0.00676,0,1,1,1
6.1,1057,2,0.000419296,0.000419296,0.819976,0.820068,9.16123e-05,35.2799,35.2803,9,9,0,0.614968,0.616256,0.001288,0,1,1,1
6.1,1057,3,0.00615613,0.00615613,0.652333,0.652266,6.7234e-05,34.6093,34.6091,7,7,0,0.720795,0.734819,0.014024,0,1,1,0
6.2,1058,1,0.00657657,0.00657657,0.952677,0.952727,5.06043e-05,35.8107,35.8109,14,14,0,0.593757,0.622045,0.028288,0,1,1,0
6.2,1058,2,0.00234383,0.00234383,0.820488,0.819976,0.000511527,35.282,35.2799,9,9,0,0.616256,0.609056,0.0072,0,1,1,1
6.2,1058,3,0.00111125,0.00111125,0.652345,0.652333,1.21593e-05,34.6094,34.6093,7,7,0,0.734819,0.737347,0.002528,0,1,1,1
6.3,1059,1,0.00489897,0.00489897,0.952715,0.952677,3.82662e-05,35.8109,35.8107,14,14,0,0.622045,0.600949,0.021096,0,1,1,0
6.3,1059,2,0.00234383,0.00234383,0.819976,0.820488,0.000511527,35.2799,35.282,9,9,0,0.609056,0.616256,0.0072,0,1,1,1
6.3,1059,3,0.0225379,0.0225379,0.652176,0.652345,0.000169694,34.6087,34.6094,7,7,0,0.737347,0.684435,0.052912,0,0,1,0
6.4,1060,1,0.00398147,0.00398147,0.952684,0.952715,3.1054e-05,35.8107,35.8109,14,14,0,0.600949,0.618093,0.017144,0,1,1,0
6.4,1060,2,0.000859335,0.000859335,0.820164,0.819976,0.000187755,35.2807,35.2799,9,9,0,0.616256,0.613616,0.00264,0,1,1,1
6.4,1060,3,0.0052641,0.0052641,0.652186,0.652176,1.00136e-05,34.6087,34.6087,7,7,0,0.684435,0.697027,0.012592,0,1,1,0
