time_s,cellId,cioRaw,txpRaw,selfCio_display_dB,txpApplied_dBm,cellThp_kbps,alpha
12.9,3,-0.212575,0.652202,1,34.6088,10185.8,0.107297
13.4,1,-0.0474314,0.951912,-0,35.8076,10550.2,0.10881
13.4,2,-0.0645202,0.8205,0.5,35.282,11295.5,0.108289
13.4,3,-0.213762,0.652206,1,34.6088,10160.4,0.107297
13.9,1,-0.0498438,0.952036,-0,35.8081,10666.4,0.10881
13.9,2,-0.0649526,0.820406,0.5,35.2816,11416.6,0.108289
13.9,3,-0.212578,0.652202,1,34.6088,10188.8,0.107297
14.4,1,-0.0459392,0.951856,-0,35.8074,10566.5,0.10881
14.4,2,-0.0691109,0.819497,0.5,35.278,11536.7,0.108289
14.4,3,-0.197795,0.652188,1,34.6088,10541.3,0.107297
14.9,1,-0.0474275,0.951912,-0,35.8076,10439.4,0.10881
14.9,2,-0.0710786,0.819065,0.5,35.2763,11561,0.108289
14.9,3,-0.189492,0.65225,1,34.609,10736.8,0.107297
15.4,1,-0.0607309,0.952595,0.5,35.8104,10880.1,0.10881
15.4,2,-0.0717786,0.818911,0.5,35.2756,11438,0.108289
15.4,3,-0.189489,0.65225,1,34.609,10740,0.107297
15.9,1,-0.0689983,0.952684,0.5,35.8107,11163,0.10881
15.9,2,-0.0541413,0.821727,0.5,35.2869,10838.4,0.108289
15.9,3,-0.175005,0.652389,1,34.6096,11070,0.107297
16.4,1,-0.0689166,0.952685,0.5,35.8107,11113,0.10881
16.4,2,-0.0536905,0.821735,0.5,35.2869,10976.3,0.108289
16.4,3,-0.187827,0.652268,1,34.6091,10774.8,0.107297
16.9,1,-0.0717374,0.952663,0.5,35.8107,11211.6,0.10881
16.9,2,-0.054971,0.821713,0.5,35.2869,11055.3,0.108289
16.9,3,-0.180741,0.652346,1,34.6094,10936.3,0.107297
17.4,1,-0.0722424,0.952659,0.5,35.8106,11410.6,0.10881
17.4,2,-0.0532547,0.821742,0.5,35.287,10962.4,0.108289
17.4,3,-0.181635,0.652336,1,34.6093,10912.9,0.107297
17.9,1,-0.0740617,0.952644,0.5,35.8106,11023.7,0.10881
17.9,2,-0.054971,0.821713,0.5,35.2869,10941.1,0.108289
17.9,3,-0.187837,0.652268,1,34.6091,10774.6,0.107297
18.4,1,-0.076485,0.952544,0.5,35.8102,11187.4,0.10881
18.4,2,-0.0539893,0.82173,0.5,35.2869,10774.6,0.108289
18.4,3,-0.181508,0.652337,1,34.6093,10914.7,0.107297
18.9,1,-0.0802861,0.952532,0.5,35.8101,11437.5,0.10881
18.9,2,-0.055395,0.821706,0.5,35.2868,10966,0.108289
18.9,3,-0.181638,0.652336,1,34.6093,10915.8,0.107297
