time_s,step,reward_cell1,reward_cell2,reward_cell3,prb_std,ue_std
11.1,1107,0.573101,0.610928,0.659571,0,0.0981307
11.2,1108,0.570245,0.611712,0.654587,0,0.0981307
11.3,1109,0.571357,0.613648,0.666939,0,0.0981307
11.4,1110,0.571357,0.611704,0.662955,0,0.0981307
11.5,1111,0.577485,0.613632,0.666939,0,0.0981307
11.6,1112,0.571357,0.612304,0.660907,0,0.0981307
11.7,1113,0.571357,0.611688,0.653251,0,0.0981307
11.8,1114,0.574973,0.613616,0.664427,0,0.0981307
11.9,1115,0.576677,0.611696,0.665467,0,0.0981307
12,1116,0.571357,0.613624,0.662379,0,0.0981307
12.1,1117,0.572165,0.616248,0.654595,0,0.0981307
12.2,1118,0.566621,0.606368,0.666939,0,0.0981307
12.3,1119,0.575917,0.621008,0.662955,0,0.0981307
12.4,1120,0.580485,0.610224,0.666939,0,0.0981307
12.5,1121,0.568365,0.609048,0.659563,0,0.0981307
12.6,1122,0.571357,0.616256,0.654587,0,0.0981307
12.7,1123,0.571357,0.606384,0.664427,0,0.0981307
12.8,1124,0.570245,0.620992,0.665467,0,0.0981307
12.9,1125,0.574189,0.60888,0.662387,0,0.0981307
13,1126,0.561053,0.61644,0.654595,0,0.0981307
13.1,1127,0.557413,0.604896,0.666939,0,0.0981307
13.2,1128,0.556301,0.611696,0.661611,0,0.0981307
13.3,1129,0.563861,0.620984,0.668283,0,0.0981307
13.4,1130,0.561045,0.608888,0.659555,0,0.0981307
13.5,1131,0.557413,0.616432,0.654595,0,0.0981307
13.6,1132,0.556301,0.60888,0.666939,0,0.0981307
13.7,1133,0.553789,0.616448,0.662955,0,0.0981307
13.8,1134,0.561045,0.61092,0.666947,0,0.0981307
13.9,1135,0.566005,0.610216,0.662379,0,0.0981307
14,1136,0.549061,0.616432,0.654587,0,0.0981307
14.1,1137,0.561045,0.653392,0.677643,0,0.0981307
14.2,1138,0.559293,0.6394,0.697659,0,0.0981307
14.3,1139,0.564669,0.632672,0.685299,0,0.0981307
14.4,1140,0.556301,0.622992,0.697643,0,0.0981307
14.5,1141,0.563861,0.631208,0.690275,0,0.0981307
14.6,1142,0.561045,0.62504,0.691611,0,0.0981307
14.7,1143,0.557413,0.632672,0.697643,0,0.0981307
14.8,1144,0.547581,0.631192,0.690523,0,0.0981307
14.9,1145,0.561037,0.62904,0.717491,0,0.0981307
15,1146,0.581165,0.6312,0.717499,0,0.0981307
15.1,1147,0.578341,0.618416,0.706635,0,0.0981307
15.2,1148,0.584445,0.637232,0.714299,0,0.0981307
15.3,1149,0.566365,0.623008,0.714003,0,0.0981307
15.4,1150,0.588405,0.631192,0.717499,0,0.0981307
15.5,1151,0.561853,0.624608,0.759451,0,0.0981307
15.6,1152,0.590021,0.60776,0.766099,0,0.0981307
15.7,1153,0.621797,0.610456,0.759371,0,0.0981307
15.8,1154,0.625029,0.591488,0.766099,0,0.0981307
15.9,1155,0.618133,0.574208,0.750515,0,0.0981307
16,1156,0.620077,0.584232,0.761539,0,0.0981307
16.1,1157,0.626157,0.569984,0.756547,0,0.0981307
16.2,1158,0.617805,0.578192,0.766091,0,0.0981307
16.3,1159,0.611349,0.578184,0.753451,0,0.0981307
16.4,1160,0.617781,0.572048,0.721291,0,0.0981307
16.5,1161,0.625037,0.578192,0.737419,0,0.0981307
16.6,1162,0.641181,0.578192,0.719795,0,0.0981307
16.7,1163,0.658869,0.572024,0.737427,0,0.0981307
16.8,1164,0.661789,0.578208,0.721267,0,0.0981307
16.9,1165,0.629933,0.578184,0.737427,0,0.0981307
17,1166,0.645965,0.578184,0.721275,0,0.0981307
17.1,1167,0.645765,0.572024,0.738771,0,0.0981307
17.2,1168,0.631453,0.58424,0.735379,0,0.0981307
17.3,1169,0.659613,0.578192,0.723315,0,0.0981307
17.4,1170,0.632109,0.56996,0.735395,0,0.0981307
17.5,1171,0.645421,0.578184,0.725827,0,0.0981307
17.6,1172,0.654117,0.580224,0.732875,0,0.0981307
17.7,1173,0.642957,0.56996,0.721843,0,0.0981307
17.8,1174,0.657805,0.578176,0.738187,0,0.0981307
17.9,1175,0.639949,0.578184,0.721267,0,0.0981307
18,1176,0.640805,0.580216,0.737427,0,0.0981307
18.1,1177,0.664997,0.574528,0.722611,0,0.0981307
18.2,1178,0.637469,0.578168,0.737427,0,0.0981307
18.3,1179,0.642973,0.578192,0.723019,0,0.0981307
18.4,1180,0.654101,0.57348,0.735683,0,0.0981307
18.5,1181,0.646205,0.578176,0.719811,0,0.0981307
18.6,1182,0.646597,0.578168,0.737427,0,0.0981307
18.7,1183,0.667077,0.574528,0.721267,0,0.0981307
18.8,1184,0.669653,0.578176,0.737427,0,0.0981307
18.9,1185,0.679725,0.580216,0.735387,0,0.0981307
