26.9,3,9,0,13670.3,3443.76,0,34,0.64
27.4,1,10,0,11285,3945.44,0,35,0.64
27.4,2,11,0,9426.32,3281.28,0,34,0.64
27.4,3,9,0,13429.7,3623.6,0,34,0.64
27.9,1,10,0,11472.6,3967.68,0,35,0.64
27.9,2,11,0,9271.76,3316.88,0,34,0.64
27.9,3,9,0,13979.4,3592.64,0,34,0.64
28.4,1,10,0,11369.8,3979.28,0,35,0.64
28.4,2,11,0,9926.56,3390.56,0,34,0.64
28.4,3,9,0,14202.6,3596.64,0,34,0.64
28.9,1,10,0,11370,3909.04,0,35,0.64
28.9,2,11,0,10617.1,3665.04,0,34,0.64
28.9,3,9,0,13681.1,3616.48,0,34,0.64
29.4,1,10,0,10979.1,3877.6,0,35,0.64
29.4,2,11,0,9959.28,3635.84,0,34,0.64
29.4,3,9,0,13813.3,3623.92,0,34,0.64
29.9,1,10,0,11181.7,3848.16,0,35,0.64
29.9,2,11,0,10461.2,3628.24,0,34,0.64
29.9,3,9,0,14063.2,3609.2,0,34,0.64
30.4,1,10,0,11555.7,3874.16,0,35,0.64
30.4,2,11,0,9972.64,3559.68,0,34,0.64
30.4,3,9,0,13886.1,3604.16,0,34,0.64
30.9,1,10,0,11486.2,3820.8,0,35,0.64
30.9,2,11,0,10745.8,3506.8,0,34,0.64
30.9,3,9,0,13950.5,3611.2,0,34,0.64
31.4,1,10,0,11501.9,3832.08,0,35,0.64
31.4,2,11,0,10327.3,3527.92,0,34,0.64
31.4,3,9,0,13160.9,3846,0,34,0.64
31.9,1,10,0,11733.4,3775.44,0,35,0.64
31.9,2,11,0,10343.2,3424.88,0,34,0.64
31.9,3,9,0,13261.8,3850.96,0,34,0.64
32.4,1,10,0,11821,3588.72,0,35,0.64
32.4,2,11,0,10447,3439.28,0,34,0.64
32.4,3,9,0,13392.1,3804.96,0,34,0.64
32.9,1,10,0,11714.2,3582,0,35,0.64
32.9,2,11,0,9854,3376.32,0,34,0.64
32.9,3,9,0,13193.9,3717.04,0,34,0.64
33.4,1,10,0,11746.1,3533.04,0,35,0.64
33.4,2,11,0,10015.5,3410.8,0,34,0.64
33.4,3,9,0,13552.2,3696.24,0,34,0.64
33.9,1,10,0,11797.3,3551.2,0,35,0.64
