1.6,1012,3,0.00451836,0.00451836,0.677438,0.679733,0.00229496,34.7098,34.7189,9,9,0,1.22347,1.18654,0.036936,0,1,1,0
1.7,1013,1,3.01301e-05,3.01301e-05,0.781858,0.781802,5.64456e-05,35.1274,35.1272,10,10,0,0.743915,0.743275,0.00064,0,1,1,1
1.7,1013,2,0.00668117,0.00668117,0.750779,0.751231,0.000451624,35.0031,35.0049,11,11,0,0.962757,1.01645,0.053696,0,1,1,0
1.7,1013,3,0.00626957,0.00626957,0.672347,0.677438,0.00509113,34.6894,34.7098,9,9,0,1.18654,1.1634,0.023136,0,1,1,0
1.8,1014,1,0.00056692,0.00056692,0.782307,0.781858,0.000448287,35.1292,35.1274,10,10,0,0.743275,0.737771,0.005504,0,1,1,1
1.8,1014,2,0.00717951,0.00717951,0.746732,0.750779,0.00404781,34.9869,35.0031,11,11,0,1.01645,1.04964,0.033184,0,1,1,0
1.8,1014,3,0.000499696,0.000499696,0.672062,0.672347,0.000284553,34.6882,34.6894,9,9,0,1.1634,1.1622,0.0012,0,1,1,1
1.9,1015,1,0.000989178,0.000989178,0.781067,0.782307,0.00123996,35.1243,35.1292,10,10,0,0.737771,0.752235,0.014464,0,1,1,0
1.9,1015,2,0.0122967,0.0122967,0.751763,0.746732,0.00503194,35.0071,34.9869,11,11,0,1.04964,0.974909,0.074728,0,1,1,0
1.9,1015,3,0.0109553,0.0109553,0.67958,0.672062,0.00751776,34.7183,34.6882,9,9,0,1.1622,1.21874,0.056544,0,1,1,0
2,1016,1,0.000168938,0.000168938,0.781384,0.781067,0.000316978,35.1255,35.1243,10,10,0,0.752235,0.748651,0.003584,0,1,1,1
2,1016,2,0.00530404,0.00530404,0.748286,0.751763,0.00347704,34.9931,35.0071,11,11,0,0.974909,0.928605,0.046304,0,1,1,0
2,1016,3,0.00683217,0.00683217,0.674685,0.67958,0.00489533,34.6987,34.7183,9,9,0,1.21874,1.17383,0.044912,0,1,1,0
2.1,1017,1,0.000863615,0.000863615,0.780651,0.781384,0.000733078,35.1226,35.1255,10,10,0,0.748651,0.760955,0.012304,0,1,1,0
2.1,1017,2,0.00876892,0.00876892,0.751947,0.748286,0.00366098,35.0078,34.9931,11,11,0,0.928605,1.00579,0.077184,0,1,1,0
2.1,1017,3,0.00736873,0.00736873,0.679836,0.674685,0.00515175,34.7193,34.6987,9,9,0,1.17383,1.22655,0.05272,0,1,1,0
2.2,1018,1,0.000469606,0.000469606,0.780644,0.780651,6.91414e-06,35.1226,35.1226,10,10,0,0.760955,0.757011,0.003944,0,1,1,1
2.2,1018,2,0.00950627,0.00950627,0.749273,0.751947,0.00267404,34.9971,35.0078,11,11,0,1.00579,0.933285,0.072504,0,1,1,0
2.2,1018,3,0.00727194,0.00727194,0.674761,0.679836,0.00507504,34.699,34.7193,9,9,0,1.22655,1.1742,0.052352,0,1,1,0
2.3,1019,1,0.000580968,0.000580968,0.780663,0.780644,1.91927e-05,35.1227,35.1226,10,10,0,0.757011,0.761819,0.004808,0,1,1,1
2.3,1019,2,0.00838567,0.00838567,0.752298,0.749273,0.00302482,35.0092,34.9971,11,11,0,0.933285,0.992405,0.05912,0,1,1,0
2.3,1019,3,0.00474821,0.00474821,0.67908,0.674761,0.00431889,34.7163,34.699,9,9,0,1.1742,1.20084,0.02664,0,1,1,0
2.4,1020,1,0.000459913,0.000459913,0.780612,0.780663,5.04851e-05,35.1224,35.1227,10,10,0,0.761819,0.758251,0.003568,0,1,1,1
2.4,1020,2,0.00789113,0.00789113,0.750446,0.752298,0.00185204,35.0018,35.0092,11,11,0,0.992405,0.939973,0.052432,0,1,1,0
2.4,1020,3,0.00219813,0.00219813,0.679668,0.67908,0.000587702,34.7187,34.7163,9,9,0,1.20084,1.22158,0.020736,0,1,1,0
2.5,1021,1,9.90219e-05,9.90219e-05,0.780623,0.780612,1.09076e-05,35.1225,35.1224,10,10,0,0.758251,0.759019,0.000768,0,1,1,1
2.5,1021,2,0.0167908,0.0167908,0.747418,0.750446,0.00302804,34.9897,35.0018,11,11,0,0.939973,1.04492,0.104944,0,1,1,0
2.5,1021,3,0.00123723,0.00123723,0.679302,0.679668,0.000366211,34.7172,34.7187,9,9,0,1.22158,1.20777,0.013808,0,1,1,0
2.6,1022,1,9.90219e-05,9.90219e-05,0.780612,0.780623,1.09076e-05,35.1224,35.1225,10,10,0,0.759019,0.758251,0.000768,0,1,1,1
2.6,1022,2,0.00909859,0.00909859,0.752287,0.747418,0.00486875,35.0091,34.9897,11,11,0,1.04492,0.991013,0.053904,0,1,1,0
