14.9,2,-0.137208,0.750131,0.5,35.0005,16582.5,0.108289
14.9,3,-0.106365,0.685201,0.5,34.7408,17660.2,0.107297
15.4,1,0.0234912,0.779523,-0,35.1181,14925.9,0.10881
15.4,2,-0.132665,0.747722,0.5,34.9909,16847.8,0.108289
15.4,3,-0.106699,0.682524,0.5,34.7301,17463.1,0.107297
15.9,1,0.0165314,0.77931,-0,35.1172,14990,0.10881
15.9,2,-0.138842,0.751087,0.5,35.0043,16993.7,0.108289
15.9,3,-0.106129,0.687083,0.5,34.7483,17669.6,0.107297
16.4,1,0.0234912,0.779523,-0,35.1181,15073.4,0.10881
16.4,2,-0.137364,0.750221,0.5,35.0009,16232.6,0.108289
16.4,3,-0.10678,0.681869,0.5,34.7275,17563.4,0.107297
16.9,1,0.0130636,0.779482,-0,35.1179,15405.1,0.10881
16.9,2,-0.142217,0.75218,0.5,35.0087,15656.6,0.108289
16.9,3,-0.105454,0.679716,0.5,34.7189,17337.1,0.107297
17.4,1,0.00678723,0.779876,-0,35.1195,15241.4,0.10881
17.4,2,-0.12969,0.733395,0.5,34.9336,15588.6,0.108289
17.4,3,-0.103197,0.679019,0.5,34.7161,16801.4,0.107297
17.9,1,0.00616876,0.779753,-0,35.119,15222.6,0.10881
17.9,2,-0.126546,0.73114,0.5,34.9246,14264,0.108289
17.9,3,-0.105803,0.68966,0.5,34.7586,17674.6,0.107297
18.4,1,0.00616876,0.779753,-0,35.119,14971.6,0.10881
18.4,2,-0.10497,0.713873,0.5,34.8555,13890.9,0.108289
18.4,3,-0.105603,0.690769,0.5,34.7631,17776,0.107297
18.9,1,-0.0049034,0.776317,-0,35.1053,15324.7,0.10881
18.9,2,-0.111138,0.709947,0.5,34.8398,13307.8,0.108289
18.9,3,-0.105973,0.68832,0.5,34.7533,17650.6,0.107297
19.4,1,-0.00183926,0.777863,-0,35.1115,15220.4,0.10881
19.4,2,-0.108446,0.709345,0.5,34.8374,13409.8,0.108289
19.4,3,-0.10273,0.692474,0.5,34.7699,17913.9,0.107297
19.9,1,-0.00183926,0.777863,-0,35.1115,15201.3,0.10881
19.9,2,-0.108119,0.709272,0.5,34.8371,13438.9,0.108289
19.9,3,-0.103995,0.691913,0.5,34.7677,17777.8,0.107297
20.4,1,-0.00183926,0.777863,-0,35.1115,15259,0.10881
20.4,2,-0.110034,0.7097,0.5,34.8388,13362.2,0.108289
20.4,3,-0.105897,0.68892,0.5,34.7557,17553.8,0.107297
20.9,1,-0.00183926,0.777863,-0,35.1115,15206.9,0.10881
20.9,2,-0.110034,0.7097,0.5,34.8388,13323.6,0.108289
20.9,3,-0.105675,0.690392,0.5,34.7616,17590.9,0.107297
21.4,1,-0.00183926,0.777863,-0,35.1115,15151,0.10881
21.4,2,-0.112456,0.710094,0.5,34.8404,13344,0.108289
21.4,3,-0.105792,0.689747,0.5,34.759,17532.6,0.107297
21.9,1,-0.00369085,0.77693,-0,35.1077,15209.7,0.10881
21.9,2,-0.1102,0.709737,0.5,34.8389,13382.6,0.108289
21.9,3,-0.106705,0.680194,0.5,34.7208,16886.8,0.107297
22.4,1,-0.00966639,0.771497,-0,35.086,15340.6,0.10881
22.4,2,-0.112254,0.712515,0.5,34.8501,12916.6,0.108289
22.4,3,-0.105389,0.679682,0.5,34.7187,16705.4,0.107297
22.9,1,-0.0109946,0.771323,-0,35.0853,15435.9,0.10881
22.9,2,-0.112288,0.711282,0.5,34.8451,13021.4,0.108289
22.9,3,-0.102115,0.678195,0.5,34.7128,16415.1,0.107297
23.4,1,-0.00966639,0.771497,-0,35.086,15274.6,0.10881
23.4,2,-0.112114,0.711458,0.5,34.8458,12873.2,0.108289
23.4,3,-0.100063,0.676482,0.5,34.7059,16357,0.107297
23.9,1,-0.00966639,0.771497,-0,35.086,15295.2,0.10881
23.9,2,-0.112556,0.712887,0.5,34.8515,12795.8,0.108289
23.9,3,-0.106247,0.686144,0.5,34.7446,17197.4,0.107297
24.4,1,-0.00966639,0.771497,-0,35.086,15029.4,0.10881
24.4,2,-0.112429,0.71114,0.5,34.8446,12891,0.108289
24.4,3,-0.10606,0.687628,0.5,34.7505,17215.5,0.107297
24.9,1,-0.00891716,0.77329,-0,35.0932,14833.7,0.10881
24.9,2,-0.112429,0.71114,0.5,34.8446,12638.8,0.108289
24.9,3,-0.106323,0.685539,0.5,34.7422,17131.1,0.107297
25.4,1,-0.0139105,0.771257,-0,35.085,15246.8,0.10881
25.4,2,-0.112114,0.711458,0.5,34.8458,12425,0.108289
25.4,3,-0.1061,0.687313,0.5,34.7493,17190.2,0.107297
25.9,1,-0.0192637,0.770103,-0,35.0804,15348.6,0.10881
25.9,2,-0.1126,0.710107,0.5,34.8404,12701.8,0.108289
25.9,3,-0.106371,0.685152,0.5,34.7406,17099.8,0.107297
26.4,1,-0.0194012,0.770051,-0,35.0802,15382.2,0.10881
26.4,2,-0.113187,0.710375,0.5,34.8415,12491.1,0.108289
26.4,3,-0.106466,0.684395,0.5,34.7376,17034.9,0.107297
26.9,1,-0.0158062,0.771391,-0,35.0856,15049.9,0.10881
26.9,2,-0.113219,0.710343,0.5,34.8414,12505.6,0.108289
26.9,3,-0.106323,0.685536,0.5,34.7421,17114.1,0.107297
27.4,1,-0.0193573,0.770068,-0,35.0803,15230.4,0.10881
27.4,2,-0.109131,0.709498,0.5,34.838,12707.6,0.108289
27.4,3,-0.106824,0.680926,0.5,34.7237,17053.3,0.107297
27.9,1,-0.024163,0.768234,-0,35.0729,15440.2,0.10881
27.9,2,-0.1126,0.710107,0.5,34.8404,12588.6,0.108289
27.9,3,-0.105583,0.690876,0.5,34.7635,17572,0.107297
28.4,1,-0.0208165,0.769623,-0,35.0785,15349.1,0.10881
28.4,2,-0.106497,0.716258,0.5,34.865,13317.1,0.108289
28.4,3,-0.100353,0.693526,0.5,34.7741,17799.2,0.107297
28.9,1,-0.0208225,0.769622,-0,35.0785,15279,0.10881
28.9,2,-0.140387,0.739072,0.5,34.9563,14282.2,0.108289
28.9,3,-0.106294,0.685763,0.5,34.7431,17297.6,0.107297
29.4,1,-0.0156747,0.771382,-0,35.0855,14856.7,0.10881
29.4,2,-0.107979,0.717385,0.5,34.8695,13595.1,0.108289
29.4,3,-0.105946,0.688535,0.5,34.7541,17437.2,0.107297
29.9,1,-0.0181238,0.770537,-0,35.0821,15029.8,0.10881
29.9,2,-0.132955,0.735009,0.5,34.94,14089.4,0.108289
29.9,3,-0.104191,0.691826,0.5,34.7673,17672.4,0.107297
30.4,1,-0.0267028,0.766981,-0,35.0679,15429.8,0.10881
30.4,2,-0.108584,0.717843,0.5,34.8714,13532.3,0.108289
30.4,3,-0.105762,0.689932,0.5,34.7597,17490.2,0.107297
30.9,1,-0.0245694,0.768026,-0,35.0721,15307,0.10881
30.9,2,-0.144641,0.742766,0.5,34.9711,14252.6,0.108289
30.9,3,-0.105638,0.690584,0.5,34.7623,17561.7,0.107297
31.4,1,-0.0250352,0.767787,-0,35.0711,15334,0.10881
31.4,2,-0.126572,0.731158,0.5,34.9246,13855.2,0.108289
31.4,3,-0.104904,0.679513,0.5,34.7181,17006.9,0.107297
31.9,1,-0.033085,0.765304,-0,35.0612,15508.8,0.10881
31.9,2,-0.127208,0.731627,0.5,34.9265,13768.1,0.108289
31.9,3,-0.105658,0.679825,0.5,34.7193,17112.7,0.107297
32.4,1,-0.0347365,0.764097,-0,35.0564,15409.8,0.10881
32.4,2,-0.132151,0.734612,0.5,34.9384,13886.3,0.108289
32.4,3,-0.106797,0.680502,0.5,34.722,17197,0.107297
32.9,1,-0.0327234,0.765567,-0,35.0623,15296.2,0.10881
32.9,2,-0.105033,0.714107,0.5,34.8564,13230.3,0.108289
32.9,3,-0.105213,0.679596,0.5,34.7184,16911,0.107297
33.4,1,-0.0333246,0.765129,-0,35.0605,15279.1,0.10881
33.4,2,-0.110525,0.719312,0.5,34.8772,13426.3,0.108289
33.4,3,-0.106635,0.683041,0.5,34.7322,17248.5,0.107297
33.9,1,-0.0342889,0.764425,-0,35.0577,15348.5,0.10881
33.9,2,-0.109315,0.718398,0.5,34.8736,13348.6,0.108289
33.9,3,-0.0991896,0.675558,0.5,34.7022,16410.6,0.107297
34.4,1,0.0396147,0.489726,-0,33.9589,14592.6,0.10881
34.4,2,-0.133498,0.69149,0.5,34.766,15356,0.108289
34.4,3,-0.0655978,0.701263,0.5,34.8051,18553.8,0.107297
34.9,1,0.0391701,0.492322,-0,33.9693,14465.8,0.10881
34.9,2,-0.133423,0.691081,0.5,34.7643,15204.2,0.108289
34.9,3,-0.0794751,0.699699,0.5,34.7988,18378.8,0.107297
35.4,1,0.0378139,0.504015,-0,34.0161,14382.2,0.10881
35.4,2,-0.134666,0.690795,0.5,34.7632,15076.2,0.108289
35.4,3,-0.0965728,0.695192,0.5,34.7808,17815.3,0.107297
35.9,1,0.05067,0.493057,-0.5,33.9722,15269.4,0.10881
35.9,2,-0.130086,0.696281,0.5,34.7851,14717.3,0.108289
35.9,3,-0.106081,0.687462,0.5,34.7498,17151,0.107297
36.4,1,0.0414643,0.500172,-0,34.0007,13983,0.10881
36.4,2,-0.134231,0.691582,0.5,34.7663,14944.7,0.108289
36.4,3,-0.102834,0.692428,0.5,34.7697,17333,0.107297
36.9,1,0.0455342,0.51029,-0,34.0412,13982.6,0.10881
36.9,2,-0.133434,0.690186,0.5,34.7607,15164.8,0.108289
36.9,3,-0.106821,0.68071,0.5,34.7228,16545,0.107297
37.4,1,0.0447171,0.480244,-0,33.921,14131.8,0.10881
37.4,2,-0.134446,0.691346,0.5,34.7654,14968.9,0.108289
37.4,3,-0.0895023,0.698284,0.5,34.7931,17875.1,0.107297
37.9,1,0.0483898,0.461776,-0,33.8471,14121.4,0.10881
37.9,2,-0.133308,0.690475,0.5,34.7619,15138.8,0.108289
37.9,3,-0.105683,0.690346,0.5,34.7614,17105.1,0.107297
38.4,1,0.0487077,0.46468,-0,33.8587,14147.5,0.10881
38.4,2,-0.133479,0.691375,0.5,34.7655,15189.7,0.108289
38.4,3,-0.106129,0.68708,0.5,34.7483,16857.2,0.107297
38.9,1,0.0479735,0.459964,-0,33.8399,14190.7,0.10881
38.9,2,-0.133496,0.691478,0.5,34.7659,15296.2,0.108289
38.9,3,-0.105837,0.689397,0.5,34.7576,17040.9,0.107297
39.4,1,0.0449347,0.441665,-0,33.7667,14373.8,0.10881
39.4,2,-0.133476,0.691355,0.5,34.7654,15175.5,0.108289
39.4,3,-0.105969,0.67989,0.5,34.7196,16353.6,0.107297
39.9,1,0.0450611,0.450936,-0,33.8037,14240.8,0.10881
39.9,2,-0.133638,0.692316,0.5,34.7693,15205,0.108289
39.9,3,-0.106309,0.685649,0.5,34.7426,16754.7,0.107297
40.4,1,0.0485611,0.463715,-0,33.8549,13916.9,0.10881
40.4,2,-0.134148,0.691604,0.5,34.7664,14792.6,0.108289
40.4,3,-0.106825,0.681003,0.5,34.724,16422.5,0.107297
40.9,1,0.045181,0.452233,-0,33.8089,14076.6,0.10881
40.9,2,-0.133523,0.691635,0.5,34.7665,15161,0.108289
40.9,3,-0.106828,0.681294,0.5,34.7252,16429.6,0.107297
41.4,1,0.0497698,0.471776,-0,33.8871,13698.1,0.10881
41.4,2,-0.133535,0.691704,0.5,34.7668,15150.1,0.108289
41.4,3,-0.106727,0.682299,0.5,34.7292,16427.4,0.107297
41.9,1,0.0459067,0.454008,-0,33.816,13873.1,0.10881
41.9,2,-0.133489,0.691437,0.5,34.7657,15065.8,0.108289
41.9,3,-0.105373,0.679673,0.5,34.7187,16031.4,0.107297
42.4,1,0.045181,0.452233,-0,33.8089,13891.4,0.10881
42.4,2,-0.131568,0.694715,0.5,34.7789,14536.2,0.108289
42.4,3,-0.106731,0.682267,0.5,34.7291,16218.4,0.107297
42.9,1,0.0497706,0.471784,-0,33.8871,13678.1,0.10881
42.9,2,-0.127734,0.705917,0.5,34.8237,14001.4,0.108289
42.9,3,-0.106685,0.682641,0.5,34.7306,16190.7,0.107297
43.4,1,0.0525568,0.480737,-0.5,33.9229,13546.2,0.10881
43.4,2,-0.127612,0.70484,0.5,34.8194,14009.8,0.108289
43.4,3,-0.106685,0.682641,0.5,34.7306,16177.1,0.107297
43.9,1,0.0533227,0.464628,-0.5,33.8585,13545.1,0.10881
43.9,2,-0.125734,0.701483,0.5,34.8059,14183.3,0.108289
43.9,3,-0.106823,0.680886,0.5,34.7235,16094.1,0.107297
44.4,1,0.0519241,0.446127,-0.5,33.7845,13740.7,0.10881
44.4,2,-0.12503,0.708482,0.5,34.8339,13698,0.108289
44.4,3,-0.106231,0.68627,0.5,34.7451,16351.1,0.107297
44.9,1,0.0598078,0.471586,-0.5,33.8863,13422.2,0.10881
44.9,2,-0.126613,0.706983,0.5,34.8279,13846.4,0.108289
44.9,3,-0.106569,0.683565,0.5,34.7343,16201.4,0.107297
45.4,1,0.0622969,0.473723,-0.5,33.8949,13337.8,0.10881
45.4,2,-0.126509,0.707082,0.5,34.8283,13808.7,0.108289
45.4,3,-0.105672,0.679833,0.5,34.7193,15868.1,0.107297
45.9,1,0.0548037,0.443641,-0.5,33.7746,13678.1,0.10881
45.9,2,-0.126068,0.7075,0.5,34.83,13824.4,0.108289
